Rh-103(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3732.12 11.2295
3732.28 9.99527
3732.43 9.20415
3732.74 8.26571
3733.05 7.73203
3733.36 7.39234
3733.98 6.98465
3734.60 6.74903
3735.22 6.59480
3736.46 6.40260
3737.69 6.28461
3738.93 6.20227
3741.41 6.08962
3743.88 6.01233
3746.36 5.96100
3747.60 5.95441
3748.84 5.99533
3749.46 6.07840
3750.07 6.33111
3750.38 6.67519
3750.54 7.00432
3750.69 7.56747
3750.85 8.66361
3750.93 9.64787
3751.00 11.2090
3751.08 13.9725
3751.16 19.3124
3751.20 24.1198
3751.24 31.4777
3751.27 43.8856
3751.31 64.4422
3751.36 99.4041
3751.40 123.179
3751.44 99.5094
3751.49 64.5722
3751.52 48.3826
3751.55 37.1499
3751.60 24.3612
3751.66 17.8390
3751.72 14.1706
3751.77 11.9001
3751.83 10.4520
3751.95 8.74962
3752.06 7.82237
3752.17 7.27146
3752.40 6.67020
3752.63 6.36427
3752.86 6.18708
3753.32 5.99748
3754.23 5.84039
3755.15 5.77112
3756.06 5.73719
3756.98 5.75180
3757.43 5.81428
3757.89 6.01965
3758.12 6.29883
3758.35 6.99403
3758.46 7.80509
3758.58 9.51936
3758.63 11.1847
3758.69 14.0704
3758.75 19.5085
3758.78 24.1037
3758.80 30.6025
3758.85 45.4865
3758.90 55.6512
3758.95 45.4544
3759.00 30.5583
3759.05 20.2807
3759.10 14.8085
3759.15 11.7796
3759.20 10.0070
3759.31 8.08665
3759.41 7.16417
3759.62 6.32881
3759.82 5.97164
3760.24 5.66526
3760.65 5.52510
3761.48 5.36358
3762.31 5.23582
3763.13 5.11137
3763.55 5.06061
3763.96 5.04862
3764.37 5.16962
3764.58 5.37019
3764.79 5.80609
3765.00 6.78946
3765.10 7.72912
3765.20 9.24925
3765.31 11.8880
3765.41 16.6756
3765.51 26.0885
3765.56 34.1636
3765.62 45.5477
3765.71 76.8211
3765.80 103.408
3765.89 91.0379
3765.99 63.7426
3766.08 44.5238
3766.17 33.0404
3766.26 25.9854
3766.35 21.4330
3766.44 18.3156
3766.53 16.1335
3766.71 13.3080
3766.89 11.5937
3767.07 10.4754
3767.43 9.12283
3767.79 8.34792
3768.15 7.85349
3768.51 7.51302
3768.87 7.26584
3769.59 6.93016
3770.31 6.71404
3771.76 6.45125
3773.20 6.29747
3774.64 6.20251
3775.36 6.17709
3776.08 6.18697
3776.45 6.23303
3776.81 6.38386
3776.99 6.58935
3777.17 7.10253
3777.26 7.69760
3777.35 8.97177
3777.39 10.2188
3777.44 12.3975
3777.48 16.5522
3777.50 20.1215
3777.53 25.1380
3777.56 36.5303
3777.60 44.3251
3777.64 36.6153
3777.67 25.2417
3777.71 17.8868
3777.75 13.8063
3777.78 11.4292
3777.82 9.96428
3777.89 8.35997
3777.96 7.55886
3778.11 6.82130
3778.25 6.50721
3778.54 6.24474
3778.83 6.13733
3779.41 6.04373
3779.98 5.99846
3782.29 5.90900
3786.91 5.80394
3791.53 5.72076
3796.14 5.64399
3800.76 5.56683
3805.38 5.48425
3810.00 5.39497
3812.31 5.37141
3812.88 5.38981
3813.46 5.46571
3813.75 5.57756
3814.04 5.87429
3814.18 6.24172
3814.33 7.08296
3814.40 7.97563
3814.47 9.69091
3814.51 11.1862
3814.54 13.4970
3814.58 17.2091
3814.61 23.4329
3814.66 34.3620
3814.70 41.6349
3814.74 34.3820
3814.79 23.4561
3814.82 17.6283
3814.85 13.9260
3814.89 11.5677
3814.92 10.0523
3814.99 8.23910
3815.06 7.27211
3815.19 6.33902
3815.32 5.92155
3815.59 5.56622
3815.86 5.41954
3816.40 5.29387
3816.93 5.23411
3819.08 5.10279
3821.22 4.97920
3823.36 4.82022
3824.44 4.71748
3825.51 4.59088
3826.58 4.43017
3827.65 4.21972
3828.19 4.08936
3828.72 3.93914
3829.26 3.77088
3829.80 3.60286
3830.06 3.53985
3830.33 3.52357
3830.60 3.61915
3830.87 3.98908
3831.14 5.09509
3831.27 6.31744
3831.40 8.54435
3831.47 10.3331
3831.54 12.8751
3831.60 16.5825
3831.67 22.1613
3831.74 30.8705
3831.81 45.0390
3831.87 69.0213
3831.94 110.255
3832.02 191.518
3832.10 259.580
3832.14 254.769
3832.18 226.165
3832.26 154.836
3832.34 104.002
3832.42 73.8352
3832.50 55.6123
3832.59 44.0005
3832.67 36.1955
3832.75 30.7014
3832.91 23.6450
3833.07 19.4181
3833.23 16.6595
3833.56 13.3448
3833.88 11.4628
3834.21 10.2669
3834.53 9.44618
3834.85 8.85222
3835.50 8.04813
3836.15 7.53163
3836.80 7.17118
3837.44 6.90451
3838.74 6.53085
3840.03 6.27559
3842.63 5.92443
3845.22 5.65198
3846.51 5.51570
3847.81 5.36316
3849.10 5.17339
3849.75 5.05327
3850.40 4.90676
3851.05 4.72614
3851.37 4.62689
3851.69 4.54070
3852.02 4.53834
3852.18 4.64391
3852.34 4.94992
3852.50 5.76635
3852.59 6.62048
3852.67 8.11945
3852.75 10.9170
3852.79 13.2655
3852.83 16.6123
3852.87 21.7820
3852.91 29.6248
3852.95 42.0984
3852.99 62.0534
3853.02 81.9890
3853.05 106.187
3853.10 143.017
3853.13 140.610
3853.16 124.998
3853.21 86.4983
3853.25 66.8193
3853.29 52.7605
3853.36 35.9139
3853.43 26.8191
3853.50 21.4359
3853.58 17.9522
3853.65 15.6179
3853.80 12.7071
3853.94 10.9955
3854.09 9.89999
3854.38 8.58535
3854.68 7.83541
3854.97 7.35213
3855.56 6.76119
3856.14 6.40353
3856.73 6.15222
3857.90 5.78543
3859.07 5.46857
3859.66 5.29868
3860.24 5.10708
3860.83 4.88790
3861.12 4.77772
3861.41 4.69907
3861.71 4.75858
3861.85 4.94886
3862.00 5.42094
3862.15 6.59214
3862.22 7.75570
3862.29 9.72554
3862.37 13.2492
3862.40 16.1044
3862.44 20.0352
3862.48 25.8940
3862.51 34.3544
3862.55 47.5159
3862.58 67.2848
3862.61 88.6150
3862.64 115.144
3862.70 156.979
3862.73 154.702
3862.76 137.881
3862.82 95.6111
3862.86 70.1548
3862.91 53.1997
3862.96 42.0437
3863.00 34.6102
3863.10 25.4199
3863.19 20.2556
3863.28 17.0262
3863.38 14.8985
3863.56 12.2900
3863.75 10.7773
3863.93 9.81281
3864.12 9.14361
3864.31 8.65884
3864.68 8.00046
3865.05 7.57619
3865.43 7.27962
3865.80 7.05992
3866.55 6.75384
3867.29 6.54773
3868.78 6.27934
3870.28 6.10307
3871.77 5.97043
3874.75 5.76222
3877.73 5.57107
3879.23 5.46420
3880.72 5.33592
3882.21 5.16476
3882.96 5.05034
3883.70 4.90447
3884.45 4.71339
3884.82 4.59972
3885.19 4.48591
3885.57 4.42834
3885.75 4.48585
3885.94 4.71698
3886.13 5.41743
3886.22 6.18748
3886.31 7.58432
3886.40 10.2812
3886.45 12.6024
3886.50 15.9954
3886.54 21.3588
3886.59 29.7891
3886.61 36.1730
3886.64 44.1428
3886.66 54.4906
3886.68 68.2291
3886.71 90.4797
3886.74 117.153
3886.80 158.778
3886.83 156.387
3886.86 139.480
3886.92 96.1910
3886.98 63.1706
3887.05 44.6883
3887.11 33.9050
3887.17 27.1924
3887.24 22.7505
3887.30 19.6571
3887.43 15.7223
3887.56 13.3691
3887.69 11.8531
3887.94 10.0336
3888.20 8.99601
3888.46 8.33781
3888.71 7.88288
3888.97 7.55289
3889.48 7.10428
3889.99 6.81390
3890.51 6.60977
3891.02 6.45758
3892.05 6.24327
3893.07 6.09649
3895.12 5.89979
3897.18 5.76456
3899.23 5.65946
3901.28 5.58338
3902.30 5.61036
3902.56 5.66848
3902.82 5.83494
3902.95 6.04617
3903.07 6.54413
3903.14 7.08474
3903.20 8.15097
3903.27 10.6224
3903.30 13.1489
3903.33 17.5976
3903.37 24.8848
3903.40 29.7230
3903.44 24.8794
3903.47 17.5886
3903.49 14.3690
3903.51 12.1133
3903.56 9.44536
3903.60 8.06122
3903.65 7.28768
3903.73 6.48370
3903.82 6.10518
3903.99 5.77034
3904.17 5.63002
3904.52 5.50951
3904.87 5.45445
3906.26 5.35113
3909.05 5.20676
3910.44 5.13420
3911.84 5.06759
3912.54 5.05015
3913.23 5.08583
3913.58 5.17669
3913.93 5.46130
3914.10 5.84537
3914.28 6.79806
3914.37 7.89471
3914.45 10.2203
3914.50 12.5048
3914.54 16.3565
3914.58 23.7429
3914.63 38.0295
3914.66 57.9679
3914.70 71.3339
3914.74 58.0248
3914.77 38.0952
3914.81 25.5111
3914.85 18.2336
3914.88 14.0440
3914.92 11.4862
3915.00 8.71060
3915.07 7.34992
3915.14 6.56998
3915.22 6.09357
3915.36 5.55202
3915.66 5.09229
3915.95 4.89388
3916.54 4.69491
3917.13 4.56721
3918.31 4.33969
3919.48 4.08036
3920.07 3.92795
3920.66 3.75914
3921.25 3.58164
3921.84 3.43056
3922.14 3.39918
3922.43 3.44694
3922.72 3.66850
3923.02 4.28753
3923.31 5.92421
3923.46 7.62176
3923.61 10.5871
3923.68 12.9126
3923.75 16.0915
3923.83 20.6598
3923.90 27.2154
3923.98 37.1746
3924.05 52.3557
3924.12 76.7925
3924.20 115.254
3924.30 200.694
3924.40 272.878
3924.45 268.341
3924.50 238.659
3924.61 163.170
3924.68 123.222
3924.75 95.2823
3924.82 75.9019
3924.89 62.2006
3925.04 44.8386
3925.18 34.7959
3925.33 28.3872
3925.47 24.0587
3925.76 18.7192
3926.04 15.6066
3926.33 13.6150
3926.62 12.2414
3926.91 11.2435
3927.48 9.89771
3928.05 9.04032
3928.63 8.44630
3929.20 8.01178
3930.35 7.41428
3931.50 7.01906
3932.65 6.73205
3933.80 6.50771
3936.10 6.15311
3937.25 5.99244
3938.40 5.82340
3939.55 5.62404
3940.12 5.50132
3940.70 5.35369
3941.27 5.17353
3941.56 5.07554
3941.84 4.99148
3942.13 4.99241
3942.28 5.10022
3942.42 5.40436
3942.56 6.20912
3942.64 7.04211
3942.71 8.46189
3942.78 11.0964
3942.85 16.3302
3942.89 20.8960
3942.92 27.8317
3942.96 38.6040
3942.99 54.7968
3943.02 72.3457
3943.05 93.7459
3943.10 126.763
3943.13 125.058
3943.15 111.626
3943.21 77.9973
3943.24 61.3759
3943.28 49.2559
3943.34 34.3869
3943.41 26.0595
3943.48 21.1370
3943.55 17.9077
3943.61 15.7271
3943.75 12.9831
3943.88 11.3550
3944.02 10.3083
3944.28 9.04732
3944.55 8.32781
3944.82 7.86618
3945.36 7.30993
3945.90 6.98504
3946.44 6.77062
3947.51 6.49901
3948.59 6.32816
3949.67 6.20642
3951.82 6.03506
3953.97 5.91148
3956.12 5.81364
3958.28 5.75128
3958.81 5.76013
3959.35 5.82377
3959.62 5.92595
3959.89 6.20795
3960.03 6.56450
3960.16 7.40013
3960.23 8.32857
3960.29 10.1539
3960.33 11.8329
3960.36 14.4423
3960.40 18.9758
3960.43 26.6303
3960.46 39.2004
3960.50 47.6907
3960.54 39.2373
3960.57 26.6739
3960.61 17.8630
3960.65 13.2029
3960.69 10.6783
3960.73 9.22899
3960.82 7.67095
3960.90 6.93426
3961.06 6.27412
3961.22 5.99656
3961.55 5.76615
3961.88 5.66873
3962.53 5.57524
3963.18 5.51958
3964.48 5.42947
3965.79 5.33402
3967.09 5.21163
3967.74 5.13118
3968.39 5.02959
3969.04 4.89744
3969.37 4.81906
3969.70 4.74061
3970.02 4.69906
3970.18 4.73549
3970.35 4.88810
3970.51 5.35178
3970.59 5.86956
3970.67 6.79966
3970.76 8.62394
3970.84 12.4526
3970.88 16.0486
3970.92 21.6748
3970.96 31.2644
3970.98 38.1416
3971.00 46.9899
3971.02 61.9009
3971.05 79.3117
3971.10 107.067
3971.13 105.342
3971.15 94.2361
3971.20 65.5994
3971.24 48.6083
3971.28 37.3220
3971.33 29.8630
3971.37 24.8894
3971.45 18.7050
3971.53 15.2184
3971.61 13.0531
3971.69 11.6073
3971.85 9.83563
3972.01 8.81393
3972.18 8.15948
3972.50 7.38046
3972.82 6.93743
3973.15 6.65291
3973.80 6.30823
3974.44 6.10455
3975.09 5.96786
3976.39 5.78918
3977.69 5.66996
3978.98 5.57814
3981.57 5.42784
3984.17 5.28364
3985.46 5.20228
3986.76 5.10616
3988.06 4.98344
3988.71 4.90660
3989.35 4.81666
3990.00 4.71939
3990.33 4.68095
3990.65 4.67845
3990.97 4.79633
3991.14 4.97945
3991.30 5.36757
3991.46 6.22426
3991.54 7.02473
3991.62 8.31419
3991.70 10.4918
3991.78 14.3913
3991.87 21.8461
3991.91 28.1009
3991.95 36.7019
3992.02 61.4337
3992.10 82.8520
3992.18 73.2794
3992.25 51.5095
3992.30 41.1669
3992.35 33.6894
3992.44 24.0985
3992.53 18.7120
3992.63 15.4415
3992.72 13.3125
3992.81 11.8458
3993.00 10.0049
3993.18 8.91105
3993.37 8.20489
3993.74 7.35375
3994.11 6.86716
3994.48 6.55433
3995.22 6.17579
3995.97 5.95302
3996.71 5.80372
3998.19 5.60951
3999.68 5.48121
4001.16 5.38387
4004.13 5.23186
4010.06 4.98688
4011.55 4.93400
4013.03 4.89831
4013.77 4.90488
4014.52 4.97932
4014.89 5.10398
4015.26 5.45166
4015.44 5.89149
4015.63 6.92348
4015.72 8.05446
4015.82 10.3050
4015.86 12.3675
4015.91 15.6047
4015.95 21.0363
4016.00 30.5798
4016.05 45.9338
4016.10 56.4021
4016.15 45.8851
4016.20 30.5160
4016.25 20.8199
4016.30 15.2781
4016.34 12.0392
4016.39 10.0397
4016.49 7.84730
4016.58 6.76028
4016.77 5.75082
4016.97 5.31868
4017.35 4.95540
4017.73 4.80329
4018.50 4.66425
4019.26 4.59200
4020.03 4.54927
4020.80 4.55324
4021.18 4.61027
4021.56 4.81185
4021.75 5.09334
4021.94 5.80777
4022.04 6.65326
4022.14 8.47173
4022.18 10.2996
4022.23 13.5649
4022.28 20.0022
4022.30 25.5599
4022.33 33.5482
4022.36 50.9333
4022.40 62.8421
4022.44 50.9779
4022.47 33.5991
4022.50 25.0546
4022.52 19.4809
4022.55 15.6019
4022.58 13.0507
4022.63 9.87719
4022.68 8.12918
4022.78 6.39666
4022.88 5.60908
4023.08 4.91947
4023.29 4.63266
4023.69 4.38479
4024.10 4.26765
4024.91 4.12779
4025.73 4.01891
4027.35 3.80091
4028.98 3.54272
4030.61 3.21638
4031.42 3.02509
4032.23 2.83235
4032.64 2.75516
4033.05 2.72234
4033.45 2.79735
4033.86 3.13936
4034.27 4.21413
4034.47 5.42720
4034.67 7.67790
4034.78 9.52550
4034.88 12.1935
4034.98 16.1624
4035.08 22.2116
4035.18 32.0412
4035.28 48.5220
4035.39 78.2643
4035.49 132.328
4035.59 227.579
4035.70 306.537
4035.81 264.969
4035.91 179.107
4035.99 132.012
4036.07 100.255
4036.15 78.4006
4036.23 63.4057
4036.39 44.6127
4036.54 33.8905
4036.70 27.1961
4036.86 22.7180
4037.17 17.2459
4037.48 14.0862
4037.80 12.0692
4038.42 9.67901
4039.05 8.31737
4039.68 7.43861
4040.93 6.34854
4042.19 5.66658
4043.44 5.16426
4045.95 4.36795
4047.21 3.99797
4048.46 3.61931
4049.72 3.22493
4050.97 2.83667
4052.23 2.59130
4052.86 2.68580
4053.48 3.22162
4053.80 3.84801
4054.11 4.94286
4054.43 6.87525
4054.74 10.3862
4054.90 13.2043
4055.05 17.1900
4055.21 22.9614
4055.37 31.4887
4055.52 44.6725
4055.68 65.6844
4055.84 100.282
4055.99 157.356
4056.20 277.703
4056.40 381.673
4056.60 335.521
4056.81 230.381
4057.00 157.157
4057.20 112.551
4057.40 85.0488
4057.60 67.2572
4057.79 55.1616
4057.99 46.5717
4058.38 35.4328
4058.78 28.6918
4059.17 24.2582
4059.96 18.8852
4060.75 15.8049
4061.54 13.8315
4062.32 12.4672
4063.11 11.4704
4064.69 10.1127
4066.26 9.22915
4067.84 8.60453
4069.42 8.13591
4072.57 7.46905
4075.72 7.00630
4077.30 6.82508
4078.87 6.68340
4079.66 6.64586
4080.45 6.68834
4080.84 6.81171
4081.24 7.20317
4081.43 7.73045
4081.53 8.22798
4081.63 9.05661
4081.73 10.6152
4081.78 11.9322
4081.83 13.9496
4081.88 17.2374
4081.92 23.0313
4081.97 34.2230
4082.00 43.9340
4082.02 57.3901
4082.06 88.0450
4082.10 108.598
4082.14 88.1518
4082.18 57.5185
4082.22 37.0499
4082.26 25.9540
4082.30 19.6995
4082.34 15.9358
4082.38 13.4805
4082.43 11.8728
4082.51 9.91691
4082.59 8.81204
4082.67 8.14275
4082.84 7.39139
4083.00 7.00116
4083.17 6.76970
4083.50 6.51293
4084.16 6.28227
4084.82 6.16167
4086.14 6.00232
4087.46 5.87422
4090.10 5.63850
4092.74 5.40202
4095.38 5.15000
4098.02 4.87396
4099.34 4.72938
4100.65 4.60026
4101.31 4.56931
4101.97 4.64120
4102.30 4.81084
4102.63 5.31560
4102.80 5.95393
4102.96 7.42308
4103.05 8.97725
4103.13 11.8731
4103.17 14.3377
4103.21 18.0553
4103.25 23.8401
4103.29 33.1379
4103.35 50.5127
4103.40 62.0102
4103.45 50.3630
4103.51 32.9369
4103.55 22.7790
4103.60 16.7898
4103.65 13.1155
4103.69 10.7628
4103.78 8.08772
4103.88 6.70200
4104.06 5.38260
4104.24 4.79449
4104.61 4.26634
4104.98 4.01378
4105.72 3.71978
4106.46 3.49998
4107.93 3.09031
4109.41 2.68419
4110.15 2.50913
4110.89 2.40513
4111.62 2.48023
4112.36 3.00673
4112.73 3.63959
4113.10 4.75813
4113.47 6.74684
4113.84 10.3923
4114.02 13.3264
4114.21 17.4559
4114.39 23.4672
4114.58 32.3603
4114.76 46.0878
4114.95 67.7757
4115.13 103.270
4115.31 161.886
4115.56 287.430
4115.80 397.220
4116.04 350.726
4116.29 241.652
4116.52 165.531
4116.76 118.960
4116.99 90.1487
4117.23 71.5254
4117.46 58.7730
4117.70 49.7344
4118.16 37.9531
4118.63 30.8022
4119.10 26.0885
4120.04 20.3623
4120.98 17.0687
4121.92 14.9577
4122.86 13.4966
4123.79 12.4281
4125.67 10.9720
4127.55 10.0336
4128.49 9.69156
4129.42 9.44601
4129.89 9.39733
4130.36 9.51062
4130.60 9.75838
4130.83 10.4495
4130.95 11.2839
4131.07 13.0633
4131.12 14.8096
4131.18 17.7686
4131.24 23.3901
4131.30 34.4791
4131.35 49.8927
4131.40 60.1332
4131.45 49.8571
4131.50 34.4165
4131.56 23.8390
4131.61 18.2938
4131.66 15.1972
4131.72 13.3431
4131.83 11.3611
4131.93 10.3869
4132.15 9.48959
4132.37 9.08711
4132.80 8.70935
4133.23 8.51045
4134.09 8.25727
4134.96 8.06668
4136.69 7.74577
4138.41 7.45617
4140.14 7.17309
4141.87 6.88063
4142.74 6.72933
4143.60 6.58794
4144.03 6.54320
4144.46 6.58242
4144.68 6.71315
4144.90 7.12370
4145.00 7.65019
4145.11 8.86177
4145.17 10.1251
4145.22 12.4828
4145.25 14.4719
4145.27 17.4446
4145.30 22.0153
4145.33 29.2942
4145.36 43.3065
4145.40 52.5678
4145.44 43.3479
4145.47 29.3298
4145.51 19.3995
4145.56 14.2635
4145.60 11.4939
4145.64 9.87497
4145.72 8.17975
4145.81 7.36642
4145.98 6.60786
4146.14 6.26153
4146.48 5.90734
4146.81 5.68561
4147.48 5.31168
4148.15 4.91818
4148.48 4.70440
4148.82 4.48802
4149.15 4.29879
4149.49 4.22817
4149.82 4.57570
4149.99 5.18585
4150.16 6.51629
4150.24 7.70405
4150.33 9.50360
4150.41 12.2958
4150.49 16.7026
4150.58 24.1281
4150.62 29.6947
4150.66 36.9595
4150.70 47.0467
4150.74 60.9292
4150.79 80.1587
4150.83 105.903
4150.91 187.179
4151.00 259.747
4151.04 257.821
4151.09 231.617
4151.17 161.514
4151.26 113.518
4151.34 83.7355
4151.42 64.6747
4151.50 52.2736
4151.66 37.4797
4151.82 29.3702
4151.98 24.4022
4152.14 21.1046
4152.46 17.0775
4152.78 14.7331
4153.11 13.2163
4153.75 11.3770
4154.39 10.2902
4155.04 9.55856
4156.32 8.57558
4157.61 7.84156
4158.25 7.48693
4158.90 7.10541
4159.54 6.66830
4159.86 6.42779
4160.18 6.19681
4160.51 6.07624
4160.67 6.17091
4160.83 6.56103
4160.99 7.71317
4161.07 8.95654
4161.15 11.1100
4161.23 15.1208
4161.27 18.3310
4161.31 22.9039
4161.35 29.5614
4161.39 39.4671
4161.43 54.4549
4161.47 77.1239
4161.50 103.393
4161.54 135.919
4161.60 188.722
4161.63 188.322
4161.67 169.887
4161.73 120.735
4161.80 82.3980
4161.87 60.3260
4161.94 47.0375
4162.01 38.8389
4162.08 33.3771
4162.15 29.7274
4162.29 25.5479
4162.44 24.1549
4162.58 25.5982
4162.65 28.0660
4162.72 32.6397
4162.79 41.0579
4162.86 56.3867
4162.93 81.2039
4163.00 97.7834
4163.07 80.7950
4163.14 55.3043
4163.20 42.1248
4163.25 33.5144
4163.31 27.8567
4163.36 24.0799
4163.47 19.4224
4163.57 16.8010
4163.68 15.1643
4163.79 14.0581
4164.00 12.6652
4164.22 11.8171
4164.43 11.2443
4164.86 10.5013
4165.29 10.0265
4165.72 9.69047
4166.57 9.23260
4167.43 8.92663
4168.29 8.70231
4170.00 8.38666
4170.00 9.94319
5000.00 9.69550
5500.00 9.57910
6000.00 9.48070
6500.00 9.39663
7000.00 9.32414
7500.00 9.26117
8000.00 9.20612
8500.00 9.15774
9000.00 9.11502
9500.00 9.07715
10000.0 9.04347
12500.0 8.92154
15000.0 8.85024
17000.0 8.81523
20000.0 8.78582
25000.0 8.77322
30000.0 8.78492
35000.0 8.80883
40000.0 8.83893
40146.0 8.83986
40146.0 8.00304
40149.7 8.00306
40149.7 8.00306
50000.0 8.04169
60000.0 8.08090
70000.0 8.12012
80000.0 8.15933
90000.0 8.18340
93952.0 8.19291
93952.0 8.19291
100000 8.20746
118228 8.22154
150000 8.24609
156782 8.24087
196467 8.21033
200000 8.20761
221349 8.16946
280826 8.06319
281210 8.06250
297871 8.03273
297872 8.03273
300000 8.02893
330589 7.96035
360913 7.89236
360913 7.89236
388925 7.82956
390874 7.82519
396000 7.81370
400000 7.80473
417109 7.76637
486876 7.60995
500000 7.58053
521462 7.53241
534397 7.50341
540830 7.48899
542102 7.48614
542102 7.48614
543980 7.48193
549201 7.47022
554553 7.45822
578586 7.40434
600000 7.35633
608911 7.33635
613404 7.32628
613404 7.32628
640921 7.26459
648848 7.24681
650000 7.24423
656462 7.23121
656462 7.23120
658189 7.22772
664167 7.21568
684848 7.17399
700000 7.14345
723220 7.09665
724927 7.09321
736953 7.06897
750000 7.04267
762501 7.01747
763178 7.01611
788150 6.96578
788151 6.96578
800000 6.94189
810942 6.91984
810942 6.91984
829512 6.88241
850000 6.84111
855888 6.83034
863088 6.81716
889100 6.76957
889100 6.76957
892715 6.76296
895048 6.75869
897350 6.75448
900000 6.74963
901349 6.74716
917142 6.71827
921242 6.71077
929119 6.69635
929119 6.69635
930533 6.69377
944569 6.66809
950000 6.65815
1.00000E+06 6.56667
1.08831E+06 6.42126
1.08832E+06 6.42125
1.10000E+06 6.40201
1.11755E+06 6.37311
1.11755E+06 6.37311
1.14703E+06 6.32457
1.14704E+06 6.32456
1.20000E+06 6.23735
1.25000E+06 6.15502
1.26403E+06 6.13459
1.26403E+06 6.13458
1.26802E+06 6.12878
1.26802E+06 6.12878
1.28956E+06 6.09741
1.28956E+06 6.09740
1.30000E+06 6.08220
1.30613E+06 6.07327
1.30613E+06 6.07327
1.33991E+06 6.02408
1.33991E+06 6.02407
1.35000E+06 6.00938
1.35808E+06 5.99761
1.35808E+06 5.99760
1.36273E+06 5.99084
1.36273E+06 5.99084
1.40000E+06 5.93655
1.41706E+06 5.91171
1.41706E+06 5.91171
1.42472E+06 5.90055
1.44311E+06 5.87377
1.44311E+06 5.87377
1.45000E+06 5.86373
1.45223E+06 5.86049
1.45223E+06 5.86049
1.45704E+06 5.85348
1.45704E+06 5.85347
1.48108E+06 5.81847
1.48108E+06 5.81847
1.49451E+06 5.79891
1.49451E+06 5.79891
1.49651E+06 5.79600
1.49651E+06 5.79599
1.50000E+06 5.79091
1.50584E+06 5.78345
1.50584E+06 5.78345
1.53086E+06 5.75146
1.53086E+06 5.75146
1.53959E+06 5.74030
1.53960E+06 5.74029
1.54561E+06 5.73260
1.54561E+06 5.73260
1.55000E+06 5.72699
1.60000E+06 5.66307
1.65000E+06 5.59915
1.70000E+06 5.53523
2.00000E+06 5.18326
