U-238(n,g) ENDF/B-VII.1
1504.56 15.1844
1504.57 8.25158
1504.58 4.74002
1504.59 2.16198
1504.61 1.21791
1504.62 0.778776
1504.68 0.243531
1504.80 0.0747127
1505.04 0.0280045
1505.53 0.0161072
1506.49 0.0144365
1507.46 0.0176614
1507.94 0.0276777
1508.18 0.0628338
1508.30 0.187720
1508.36 0.582692
1508.39 1.60329
1508.40 3.50649
1508.41 6.10120
1508.42 11.2319
1508.43 17.7348
1508.43 22.4955
1508.44 17.7349
1508.44 11.2321
1508.45 5.25480
1508.46 2.92954
1508.48 1.25211
1508.52 0.435721
1508.59 0.138586
1508.73 0.0503360
1509.03 0.0273987
1509.61 0.0260665
1510.19 0.0469375
1510.49 0.127049
1510.56 0.206116
1510.63 0.418818
1510.67 0.700137
1510.70 1.39418
1510.72 2.21883
1510.74 4.06218
1510.75 5.96329
1510.76 9.49898
1510.77 16.9379
1510.77 24.7648
1510.78 34.3918
1510.78 55.0288
1510.79 68.7926
1510.79 55.0292
1510.80 34.3923
1510.81 19.6190
1510.81 12.8897
1510.82 8.49288
1510.83 6.25184
1510.84 3.62515
1510.85 2.35406
1510.88 1.22060
1510.90 0.747947
1510.96 0.369293
1511.01 0.226302
1511.21 0.0758806
1511.63 0.0364967
1512.45 0.0290789
1513.28 0.0316811
1513.69 0.0363165
1513.89 0.0475448
1514.00 0.0833498
1514.05 0.193988
1514.07 0.469795
1514.09 0.956490
1514.10 2.50028
1514.11 4.95853
1514.12 2.50045
1514.14 0.747749
1514.16 0.338134
1514.19 0.138178
1514.26 0.0662291
1514.39 0.0453122
1514.67 0.0414221
1515.21 0.0448846
1516.30 0.0587948
1517.38 0.0824305
1518.47 0.125502
1519.01 0.161629
1519.56 0.216330
1520.10 0.305271
1520.64 0.463557
1520.92 0.594113
1521.19 0.789043
1521.32 0.924713
1521.46 1.09868
1521.60 1.32677
1521.66 1.46839
1521.73 1.63128
1521.80 1.82588
1521.87 2.05738
1521.94 2.33564
1522.00 2.67409
1522.07 3.09125
1522.14 3.61331
1522.21 4.27815
1522.28 5.14219
1522.34 6.29212
1522.41 7.86621
1522.48 10.0946
1522.55 13.3793
1522.62 18.4620
1522.68 26.7852
1522.75 41.2382
1522.82 66.5660
1522.89 106.616
1522.92 125.568
1522.93 129.099
1522.94 131.449
1522.94 132.498
1522.95 133.090
1522.95 133.455
1522.95 133.591
1522.96 133.435
1522.96 133.052
1522.97 132.443
1522.97 131.614
1522.98 128.993
1522.99 125.870
1523.01 117.291
1523.02 107.051
1523.09 66.9033
1523.17 38.9873
1523.24 24.5084
1523.32 16.4450
1523.39 11.7452
1523.47 8.73775
1523.54 6.75902
1523.69 4.36279
1523.85 3.04048
1524.00 2.23730
1524.30 1.35685
1524.60 0.908486
1524.90 0.650802
1525.20 0.489392
1525.50 0.382082
1526.11 0.252473
1526.71 0.182571
1527.31 0.153123
1527.62 0.194762
1527.77 0.398882
1527.81 0.599305
1527.84 1.09456
1527.86 1.70438
1527.88 3.10309
1527.89 4.69367
1527.90 7.44156
1527.91 13.2699
1527.91 19.4715
1527.92 27.9024
1527.92 44.1403
1527.93 55.7361
1527.94 44.1402
1527.94 27.9019
1527.95 19.4706
1527.95 14.2743
1527.96 7.88229
1527.97 4.91451
1527.98 3.47893
1527.99 1.89897
1528.01 1.23709
1528.05 0.659931
1528.08 0.430877
1528.15 0.252548
1528.22 0.185113
1528.50 0.114942
1528.78 0.119916
1528.92 0.205898
1528.99 0.509536
1529.02 1.36271
1529.04 3.04503
1529.05 5.49754
1529.06 10.8580
1529.06 17.1117
1529.07 21.6907
1529.08 17.1114
1529.08 10.8573
1529.09 6.91957
1529.09 4.44108
1529.10 2.31789
1529.13 0.958121
1529.17 0.351522
1529.26 0.148863
1529.44 0.0860274
1529.79 0.0631457
1530.51 0.0486542
1531.93 0.0348416
1533.36 0.0291966
1534.07 0.0360833
1534.43 0.0723751
1534.60 0.210495
1534.65 0.345181
1534.69 0.684294
1534.72 1.12300
1534.74 2.11462
1534.75 3.18887
1534.76 5.31251
1534.77 10.2692
1534.78 15.9974
1534.78 24.5539
1534.79 38.9131
1534.79 48.8864
1534.80 38.9135
1534.80 24.5542
1534.81 15.9976
1534.82 11.0079
1534.83 5.91237
1534.84 3.46900
1534.85 2.34653
1534.87 1.24192
1534.89 0.768877
1534.93 0.383047
1534.97 0.233302
1535.14 0.0765654
1535.48 0.0335353
1536.15 0.0210195
1537.49 0.0158798
1538.83 0.0138405
1539.50 0.0137288
1539.83 0.0158013
1540.00 0.0244427
1540.09 0.0544528
1540.13 0.143252
1540.15 0.345223
1540.17 1.46644
1540.18 2.91804
1540.19 1.46644
1540.21 0.407762
1540.23 0.183526
1540.26 0.0712327
1540.33 0.0295009
1540.47 0.0168569
1540.74 0.0132991
1541.29 0.0124231
1541.84 0.0137343
1542.12 0.0199832
1542.26 0.0430570
1542.33 0.119663
1542.36 0.325969
1542.38 0.737935
1542.39 2.68179
1542.41 5.34386
1542.42 2.68181
1542.43 1.24456
1542.44 0.658222
1542.46 0.280084
1542.49 0.0992055
1542.57 0.0366103
1542.73 0.0181476
1543.04 0.0132046
1543.66 0.0122650
1544.91 0.0145299
1546.15 0.0295756
1546.46 0.0449511
1546.78 0.0877689
1546.93 0.146533
1547.09 0.307706
1547.16 0.525403
1547.24 1.11100
1547.28 1.86977
1547.30 2.60508
1547.32 3.79372
1547.34 6.18998
1547.35 8.33123
1547.36 11.3512
1547.37 17.0450
1547.38 26.5672
1547.38 35.4666
1547.39 49.1402
1547.39 70.8994
1547.40 103.163
1547.40 166.664
1547.41 206.322
1547.42 166.664
1547.42 103.164
1547.43 60.9371
1547.44 40.2174
1547.44 26.5679
1547.45 19.5763
1547.46 14.3531
1547.46 11.3518
1547.47 7.58671
1547.49 5.27741
1547.50 3.96490
1547.52 2.42749
1547.55 1.63786
1547.57 1.18002
1547.62 0.697732
1547.72 0.328450
1547.82 0.194657
1548.03 0.0960240
1548.23 0.0614505
1548.63 0.0387976
1549.03 0.0355523
1549.43 0.0440441
1549.83 0.0777909
1550.04 0.126690
1550.24 0.264285
1550.34 0.452338
1550.44 0.956713
1550.49 1.63209
1550.51 2.26181
1550.54 3.34196
1550.56 5.42695
1550.58 7.37483
1550.59 10.2622
1550.60 15.7555
1550.61 25.6988
1550.62 36.2224
1550.63 50.7874
1550.63 74.5724
1550.64 115.728
1550.65 184.433
1550.65 232.191
1550.66 184.435
1550.67 115.730
1550.67 85.6153
1550.68 61.1813
1550.68 36.2232
1550.69 22.5034
1550.70 15.7558
1550.71 11.2457
1550.72 8.64269
1550.74 5.54780
1550.76 3.78472
1550.78 2.74440
1550.82 1.65146
1550.85 1.09187
1550.89 0.782451
1550.96 0.459742
1551.11 0.215618
1551.26 0.126903
1551.56 0.0618737
1551.86 0.0385799
1553.05 0.0156984
1554.24 0.0130098
1554.84 0.0192177
1555.14 0.0462353
1555.29 0.145665
1555.36 0.481397
1555.40 1.41115
1555.42 3.44162
1555.43 6.16989
1555.44 13.0231
1555.44 20.6348
1555.45 26.0745
1555.45 20.6346
1555.46 13.0230
1555.47 8.37069
1555.47 5.74292
1555.48 3.07483
1555.50 1.26154
1555.54 0.413922
1555.62 0.124551
1555.79 0.0399001
1556.11 0.0167261
1556.77 0.0107003
1557.42 0.0106989
1557.74 0.0152020
1557.91 0.0325755
1557.99 0.0922860
1558.03 0.267483
1558.05 0.643258
1558.06 1.19855
1558.07 2.77574
1558.08 5.52476
1558.09 2.77580
1558.10 1.28767
1558.11 0.679780
1558.13 0.277199
1558.17 0.0978047
1558.25 0.0344946
1558.41 0.0155668
1558.72 0.0103985
1559.34 0.00920324
1560.59 0.00990997
1561.84 0.0137392
1562.46 0.0237474
1562.77 0.0562669
1562.93 0.170740
1563.01 0.551138
1563.03 0.891359
1563.05 1.62643
1563.07 4.03067
1563.08 7.63893
1563.08 11.2222
1563.09 16.0857
1563.09 25.4273
1563.10 32.0778
1563.10 25.4273
1563.11 16.0859
1563.11 11.2225
1563.12 7.63931
1563.13 4.26723
1563.15 1.75415
1563.17 0.943243
1563.18 0.589470
1563.26 0.183051
1563.41 0.0642226
1563.71 0.0357449
1564.02 0.0368829
1564.32 0.0483293
1564.62 0.0765155
1564.77 0.105226
1564.92 0.157713
1565.07 0.269088
1565.15 0.379652
1565.22 0.575518
1565.30 0.987882
1565.34 1.38674
1565.37 2.06430
1565.41 3.44812
1565.43 4.72892
1565.45 6.87637
1565.47 10.8768
1565.48 14.5260
1565.49 19.5924
1565.50 28.9186
1565.50 36.1520
1565.51 43.9450
1565.51 57.4331
1565.52 72.6408
1565.52 100.023
1565.53 135.973
1565.53 172.744
1565.53 220.986
1565.54 273.050
1565.55 221.431
1565.55 136.321
1565.56 93.8482
1565.57 64.5770
1565.57 46.3485
1565.58 36.2142
1565.59 21.8950
1565.60 15.0040
1565.61 10.5987
1565.62 8.05441
1565.65 4.99805
1565.67 3.39740
1565.69 2.45785
1565.74 1.45732
1565.78 0.964334
1565.83 0.685933
1565.92 0.401571
1566.01 0.263884
1566.11 0.187788
1566.29 0.111358
1566.47 0.0754629
1566.66 0.0561934
1567.02 0.0380307
1567.39 0.0324473
1567.76 0.0378714
1568.12 0.0895962
1568.21 0.144019
1568.31 0.291175
1568.35 0.486728
1568.40 0.995798
1568.42 1.62749
1568.44 3.12800
1568.46 4.88955
1568.47 8.16214
1568.47 11.4474
1568.48 15.8145
1568.48 24.6823
1568.49 37.9778
1568.49 60.4224
1568.50 76.1101
1568.51 60.4225
1568.51 37.9779
1568.52 26.7453
1568.52 19.5987
1568.53 13.8281
1568.53 10.7821
1568.54 6.67922
1568.55 4.69252
1568.56 2.58178
1568.58 1.62690
1568.61 0.816570
1568.65 0.491869
1568.72 0.238486
1568.78 0.143395
1569.06 0.0461793
1569.60 0.0197321
1570.69 0.0122049
1572.87 0.0102468
1575.05 0.0106306
1576.14 0.0113277
1576.69 0.0124517
1576.96 0.0157137
1577.09 0.0269588
1577.16 0.0634120
1577.20 0.162031
1577.21 0.358958
1577.23 1.28877
1577.24 2.56389
1577.25 1.28880
1577.27 0.429876
1577.28 0.206874
1577.31 0.0828390
1577.37 0.0336048
1577.48 0.0178924
1577.70 0.0136381
1578.15 0.0128201
1579.06 0.0133384
1580.86 0.0153873
1584.47 0.0226908
1586.27 0.0292210
1588.07 0.0398158
1589.87 0.0600396
1590.78 0.0853097
1591.00 0.101403
1591.23 0.138989
1591.34 0.186571
1591.45 0.311182
1591.51 0.477415
1591.56 0.904601
1591.59 1.43706
1591.62 2.71499
1591.63 4.15170
1591.65 7.13549
1591.66 9.97019
1591.66 14.7762
1591.67 23.5819
1591.67 31.9435
1591.68 43.4260
1591.68 69.9778
1591.69 87.0658
1591.70 70.1864
1591.70 43.5894
1591.71 25.4668
1591.71 16.8005
1591.72 11.1111
1591.73 8.20331
1591.74 4.78867
1591.75 3.13402
1591.78 1.65765
1591.81 1.04208
1591.86 0.549645
1591.91 0.364505
1592.01 0.222943
1592.12 0.173787
1592.53 0.136216
1593.35 0.165433
1594.18 0.235927
1594.59 0.295778
1594.80 0.348447
1594.90 0.427489
1594.96 0.622240
1594.98 1.08683
1595.00 1.89952
1595.01 4.46895
1595.02 8.55146
1595.03 4.47431
1595.04 2.01934
1595.05 1.22292
1595.08 0.706454
1595.12 0.497712
1595.21 0.449700
1595.40 0.485137
1595.58 0.549940
1595.76 0.633187
1595.94 0.739400
1596.13 0.875751
1596.22 0.959230
1596.31 1.05422
1596.40 1.16413
1596.49 1.29221
1596.68 1.62312
1596.86 2.09902
1597.04 2.81750
1597.22 3.96472
1597.32 4.82605
1597.41 5.97914
1597.50 7.60632
1597.59 9.93478
1597.68 13.4888
1597.77 19.0523
1597.86 28.2478
1597.95 43.7074
1598.06 70.0658
1598.08 76.9457
1598.11 82.5026
1598.12 84.7320
1598.13 86.2792
1598.14 86.9299
1598.15 87.3311
1598.15 87.5834
1598.16 87.6843
1598.16 87.6091
1598.17 87.3801
1598.18 86.9244
1598.18 86.3767
1598.20 84.7215
1598.21 82.6793
1598.23 76.9280
1598.26 70.3216
1598.36 44.1215
1598.44 29.5713
1598.53 20.5052
1598.61 14.8109
1598.69 11.1031
1598.86 6.82405
1599.02 4.58348
1599.19 3.27933
1599.36 2.45818
1599.69 1.52715
1600.02 1.03810
1600.35 0.751288
1600.68 0.569027
1601.01 0.446446
1601.68 0.296181
1602.34 0.211760
1603.01 0.160770
1603.34 0.147355
1603.50 0.159711
1603.59 0.226164
1603.63 0.425694
1603.65 0.887119
1603.66 1.55379
1603.67 3.44995
1603.68 6.76166
1603.69 3.44899
1603.70 1.55194
1603.71 0.884412
1603.73 0.432326
1603.77 0.222504
1603.85 0.146087
1604.01 0.118684
1604.34 0.102293
1604.98 0.0841806
1605.62 0.0724971
1605.95 0.0718332
1606.11 0.0861484
1606.19 0.140917
1606.23 0.300019
1606.25 0.645819
1606.26 1.15738
1606.27 2.61253
1606.28 5.15574
1606.29 2.61224
1606.31 0.798032
1606.32 0.387221
1606.36 0.174474
1606.42 0.0935312
1606.55 0.0670374
1606.81 0.0572397
1607.32 0.0504021
1608.35 0.0422896
1610.41 0.0332623
1612.48 0.0301269
1613.51 0.0319535
1614.02 0.0401034
1614.28 0.0700497
1614.41 0.177457
1614.47 0.522069
1614.51 1.43372
1614.52 3.19139
1614.53 5.45671
1614.54 10.6915
1614.54 16.9506
1614.55 21.4345
1614.56 16.9507
1614.56 10.6916
1614.57 5.45684
1614.58 3.19154
1614.59 1.43391
1614.63 0.509949
1614.69 0.173865
1614.82 0.0701195
1615.08 0.0417735
1615.60 0.0357433
1616.64 0.0390195
1617.68 0.0482838
1618.72 0.0667017
1619.24 0.0826734
1619.76 0.107289
1620.28 0.147924
1620.80 0.221835
1621.06 0.283806
1621.32 0.377891
1621.58 0.530730
1621.84 0.803603
1621.97 1.02855
1622.10 1.36465
1622.23 1.89901
1622.30 2.29300
1622.33 2.54182
1622.36 2.82394
1622.43 3.56311
1622.49 4.63463
1622.53 5.37293
1622.56 6.26990
1622.59 7.44997
1622.62 8.93957
1622.66 10.9892
1622.69 13.7166
1622.72 17.7141
1622.75 23.4515
1622.79 32.6689
1622.82 47.4155
1622.85 74.1430
1622.87 94.2400
1622.88 121.007
1622.92 193.907
1622.93 227.400
1622.94 233.081
1622.94 237.178
1622.94 239.508
1622.95 240.029
1622.95 239.061
1622.96 236.240
1622.96 225.625
1622.98 191.299
1623.01 120.854
1623.03 87.2044
1623.05 65.1232
1623.09 38.5950
1623.13 25.0401
1623.17 17.4125
1623.22 12.7569
1623.26 9.72689
1623.34 6.20351
1623.42 4.27359
1623.50 3.13126
1623.66 1.88191
1623.83 1.25545
1623.99 0.897735
1624.15 0.674549
1624.32 0.526049
1624.64 0.346978
1624.97 0.247271
1625.29 0.186147
1625.62 0.146016
1626.27 0.0982987
1626.92 0.0723433
1627.58 0.0572613
1627.90 0.0539848
1628.07 0.0599292
1628.15 0.0872464
1628.19 0.170067
1628.21 0.348663
1628.23 1.36563
1628.24 2.68253
1628.25 1.36536
1628.27 0.365293
1628.29 0.173445
1628.33 0.0876507
1628.41 0.0565071
1628.57 0.0459648
1628.88 0.0406698
1629.51 0.0357272
1630.76 0.0309770
1632.02 0.0303786
1633.28 0.0342172
1634.53 0.0464473
1635.16 0.0597938
1635.79 0.0848576
1636.10 0.106241
1636.42 0.139092
1636.73 0.193180
1637.05 0.291447
1637.20 0.373822
1637.36 0.498905
1637.52 0.702187
1637.67 1.06540
1637.75 1.36737
1637.83 1.81321
1637.91 2.53238
1637.99 3.76346
1638.03 4.77630
1638.07 6.21408
1638.11 8.40913
1638.13 10.0121
1638.15 11.9951
1638.17 14.7830
1638.19 18.6474
1638.21 24.2047
1638.22 32.0528
1638.24 45.0126
1638.26 65.5054
1638.27 81.7801
1638.28 103.976
1638.29 134.499
1638.30 171.803
1638.32 277.785
1638.33 324.709
1638.34 340.083
1638.34 344.102
1638.34 337.898
1638.35 324.760
1638.36 277.859
1638.38 171.859
1638.39 109.360
1638.41 71.4488
1638.43 49.4228
1638.45 35.8987
1638.47 27.1274
1638.48 21.1624
1638.52 14.0028
1638.55 9.83190
1638.59 7.32890
1638.66 4.48717
1638.73 3.01031
1638.80 2.16800
1638.87 1.63604
1638.95 1.27892
1639.09 0.842110
1639.23 0.598773
1639.37 0.447672
1639.52 0.348715
1639.80 0.229938
1640.09 0.164380
1640.37 0.124431
1640.65 0.0983981
1641.22 0.0675446
1641.79 0.0511002
1642.36 0.0433839
1642.65 0.0493229
1642.79 0.0824226
1642.86 0.195709
1642.90 0.518156
1642.92 1.19784
1642.92 2.15982
1642.93 4.26391
1642.94 8.52234
1642.96 4.26372
1642.96 2.15947
1642.97 1.26964
1642.99 0.581215
1643.02 0.224664
1643.09 0.0887794
1643.22 0.0464509
1643.47 0.0332127
1643.99 0.0272893
1645.03 0.0228259
1647.11 0.0198171
1649.18 0.0203392
1650.22 0.0219229
1650.74 0.0242706
1651.00 0.0303710
1651.13 0.0509163
1651.19 0.117525
1651.22 0.292639
1651.24 0.631075
1651.26 2.12471
1651.27 4.21501
1651.28 2.12478
1651.30 0.631213
1651.31 0.292848
1651.34 0.117878
1651.41 0.0515650
1651.54 0.0316156
1651.80 0.0267112
1652.32 0.0268160
1653.35 0.0306153
1655.43 0.0456392
1656.46 0.0597871
1657.50 0.0835542
1658.54 0.128666
1659.06 0.172877
1659.31 0.226516
1659.44 0.345372
1659.51 0.694558
1659.54 1.59657
1659.56 3.33267
1659.57 5.57408
1659.57 10.8679
1659.58 17.0402
1659.59 21.5578
1659.59 17.0419
1659.60 10.8712
1659.60 6.98456
1659.61 4.53804
1659.62 2.33040
1659.64 1.04667
1659.69 0.497025
1659.78 0.324138
1659.97 0.304647
1660.34 0.385146
1660.71 0.535331
1661.08 0.804093
1661.27 1.02348
1661.32 1.09329
1661.36 1.16880
1661.46 1.34758
1661.55 1.57088
1661.64 1.85471
1661.74 2.22291
1661.83 2.71227
1661.92 3.38183
1662.01 4.33095
1662.11 5.73689
1662.20 7.93909
1662.29 11.6473
1662.34 14.5493
1662.39 18.5130
1662.43 24.3484
1662.48 32.8439
1662.53 45.7685
1662.57 65.4564
1662.63 104.541
1662.67 123.144
1662.67 126.380
1662.68 128.766
1662.69 129.606
1662.69 130.196
1662.70 130.610
1662.70 130.488
1662.71 130.106
1662.71 129.469
1662.71 128.584
1662.72 126.114
1662.73 122.805
1662.76 104.712
1662.82 65.5883
1662.90 37.3218
1662.97 22.9432
1663.05 15.2393
1663.12 10.7652
1663.19 7.97456
1663.27 6.12991
1663.41 3.94350
1663.56 2.73668
1663.71 2.00807
1664.01 1.21384
1664.30 0.811392
1664.60 0.581394
1664.89 0.437362
1665.19 0.341271
1665.78 0.224951
1666.37 0.160163
1666.96 0.120332
1667.55 0.0942152
1668.73 0.0631678
1669.91 0.0463526
1671.09 0.0369021
1671.68 0.0359434
1671.98 0.0442511
1672.13 0.0794743
1672.20 0.199715
1672.24 0.542217
1672.26 1.23848
1672.26 2.20491
1672.27 4.73632
1672.29 9.41475
1672.30 4.73626
1672.31 2.20476
1672.32 1.17086
1672.34 0.503684
1672.37 0.184335
1672.45 0.0740908
1672.61 0.0405963
1672.91 0.0305424
1673.53 0.0267406
1674.15 0.0272028
1674.46 0.0357901
1674.61 0.0694622
1674.69 0.182836
1674.73 0.512269
1674.75 1.20043
1674.76 2.26575
1674.77 4.82622
1674.78 9.65354
1674.79 4.82621
1674.80 2.43796
1674.81 1.42746
1674.82 0.645518
1674.85 0.240647
1674.92 0.0876733
1675.05 0.0400311
1675.30 0.0263971
1675.82 0.0222850
1676.84 0.0206547
1678.90 0.0209312
1680.96 0.0249214
1681.98 0.0299026
1682.50 0.0365341
1682.76 0.0524345
1682.88 0.104017
1682.95 0.267645
1682.98 0.699865
1683.00 1.53426
1683.00 2.61227
1683.01 5.15925
1683.02 10.3040
1683.03 5.15948
1683.05 2.11127
1683.06 1.04836
1683.08 0.429346
1683.13 0.162009
1683.22 0.0725190
1683.41 0.0483930
1683.78 0.0457483
1684.52 0.0561081
1685.27 0.0760086
1686.01 0.112886
1686.38 0.144068
1686.75 0.191660
1687.12 0.269481
1687.50 0.409179
1687.68 0.525579
1687.87 0.700996
1688.05 0.983188
1688.24 1.48002
1688.33 1.88393
1688.43 2.47927
1688.47 2.89367
1688.52 3.40844
1688.57 4.08985
1688.61 4.97445
1688.66 6.20862
1688.70 7.91553
1688.75 10.4902
1688.80 14.4152
1688.82 17.3746
1688.84 21.1223
1688.87 26.1643
1688.89 33.1282
1688.91 43.0277
1688.94 57.5184
1688.96 79.2348
1688.98 111.781
1689.02 179.257
1689.03 211.859
1689.04 221.124
1689.04 223.566
1689.05 224.389
1689.05 223.093
1689.06 220.252
1689.07 210.310
1689.08 179.209
1689.11 111.743
1689.14 78.0662
1689.16 56.7424
1689.18 42.5032
1689.21 32.7634
1689.25 20.7458
1689.30 14.3042
1689.35 10.3538
1689.39 7.86892
1689.49 4.95064
1689.58 3.39460
1689.67 2.47047
1689.77 1.87796
1689.86 1.47577
1690.04 0.980815
1690.23 0.699581
1690.42 0.524752
1690.60 0.409304
1690.97 0.269958
1691.35 0.193895
1691.72 0.154884
1691.90 0.169584
1692.00 0.272894
1692.04 0.597562
1692.07 1.35498
1692.08 2.65829
1692.09 6.45969
1692.10 12.7546
1692.11 6.45818
1692.12 3.52046
1692.13 2.06462
1692.14 0.997214
1692.17 0.423810
1692.23 0.199091
1692.35 0.122512
1692.60 0.0914729
1693.08 0.0691477
1694.05 0.0474626
1695.01 0.0373572
1695.50 0.0389971
1695.74 0.0580446
1695.86 0.131412
1695.92 0.365874
1695.95 0.972786
1695.96 2.10549
1695.97 3.65116
1695.98 6.71212
1695.99 13.4531
1696.00 6.71205
1696.01 3.14648
1696.02 1.66498
1696.04 0.683387
1696.08 0.241052
1696.16 0.0887747
1696.32 0.0433740
1696.64 0.0299279
1697.28 0.0246665
1698.56 0.0213546
1699.84 0.0205185
1700.48 0.0212613
1700.80 0.0239308
1700.96 0.0332080
1701.04 0.0643881
1701.08 0.155001
1701.10 0.356233
1701.11 1.40612
1701.13 2.78889
1701.14 1.40615
1701.16 0.305556
1701.18 0.133164
1701.23 0.0572089
1701.31 0.0314644
1701.49 0.0241422
1701.84 0.0227056
1702.55 0.0239279
1703.96 0.0304870
1704.66 0.0367382
1705.37 0.0474930
1705.72 0.0568704
1706.07 0.0744926
1706.42 0.137698
1706.60 0.341611
1706.64 0.532331
1706.69 1.02016
1706.71 1.61546
1706.73 2.99999
1706.74 4.49725
1706.75 7.45028
1706.76 10.4029
1706.76 14.3095
1706.77 22.1796
1706.77 33.2683
1706.78 53.0712
1706.79 66.2272
1706.79 53.0719
1706.80 33.2695
1706.81 19.0365
1706.81 12.5374
1706.82 8.28580
1706.82 6.11721
1706.84 3.57429
1706.85 2.41326
1706.87 1.29868
1706.90 0.826731
1706.95 0.445466
1707.00 0.299717
1707.20 0.156629
1707.60 0.147807
1708.00 0.193411
1708.40 0.287484
1708.60 0.367911
1708.80 0.489685
1709.01 0.688393
1709.21 1.04035
1709.31 1.33262
1709.41 1.76397
1709.51 2.44596
1709.56 2.94614
1709.61 3.61699
1709.66 4.56750
1709.71 5.91354
1709.73 6.81975
1709.76 7.94932
1709.78 9.38105
1709.81 11.2312
1709.83 13.6764
1709.86 16.9947
1709.88 21.6405
1709.91 28.3903
1709.93 38.6340
