Au-197(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
4575.05 26.3722
4575.60 24.2103
4576.15 22.6772
4576.70 21.5356
4577.80 19.9364
4578.90 18.8563
4580.00 18.0606
4581.10 17.4322
4583.29 16.4287
4584.39 15.9692
4585.49 15.4805
4586.59 14.8889
4587.14 14.5097
4587.69 14.0270
4587.97 13.7248
4588.24 13.3642
4588.52 12.9258
4588.79 12.3904
4589.06 11.7562
4589.20 11.4424
4589.34 11.2382
4589.48 11.4417
4589.55 11.9643
4589.61 13.1207
4589.68 15.6459
4589.75 21.1007
4589.79 26.2326
4589.82 33.9722
4589.85 46.0861
4589.89 65.0215
4589.92 87.6239
4589.94 116.630
4590.00 169.548
4590.03 173.583
4590.06 161.052
4590.11 120.538
4590.15 96.0352
4590.19 78.4190
4590.24 65.9735
4590.28 57.2237
4590.36 45.6946
4590.44 38.7769
4590.52 34.2296
4590.60 31.1230
4590.76 27.1517
4590.93 24.7397
4591.09 23.1488
4591.41 21.1716
4591.74 19.9971
4592.06 19.2168
4592.39 18.6578
4592.71 18.2363
4593.36 17.6326
4594.01 17.2149
4595.31 16.6551
4596.61 16.2776
4597.91 15.9913
4600.51 15.5524
4603.11 15.1888
4605.71 14.8174
4607.01 14.5871
4607.66 14.4428
4608.31 14.2619
4608.96 14.0152
4609.28 13.8502
4609.60 13.6430
4609.93 13.3794
4610.25 13.0898
4610.42 13.0411
4610.58 13.4295
4610.66 14.2050
4610.74 16.2143
4610.78 18.3295
4610.82 21.8970
4610.86 28.4547
4610.90 40.0817
4610.95 64.9455
4611.00 88.8551
4611.05 83.2634
4611.10 63.5857
4611.13 52.5556
4611.16 44.4998
4611.20 38.7146
4611.23 34.5063
4611.30 28.9943
4611.36 25.6663
4611.49 21.9918
4611.62 20.0848
4611.76 18.9268
4611.89 18.1663
4612.15 17.2242
4612.41 16.6674
4612.68 16.2988
4613.20 15.8363
4613.73 15.5517
4614.25 15.3535
4615.31 15.0835
4616.36 14.8954
4617.41 14.7473
4619.52 14.5076
4623.72 14.0847
4624.78 13.9618
4625.83 13.8046
4626.35 13.6951
4626.88 13.5367
4627.14 13.4230
4627.41 13.2801
4627.54 13.2181
4627.67 13.2611
4627.74 13.4480
4627.80 14.0306
4627.87 15.9527
4627.90 18.4131
4627.93 23.2774
4627.97 32.4276
4628.00 41.6686
4628.03 39.6672
4628.07 32.2832
4628.10 26.4932
4628.14 22.8819
4628.21 19.2373
4628.28 17.5367
4628.34 16.5991
4628.48 15.6277
4628.62 15.1400
4628.90 14.6542
4629.17 14.4106
4629.73 14.1533
4630.28 14.0067
4631.39 13.8183
4632.49 13.6793
4636.91 13.2152
4641.34 12.7171
4645.76 12.0847
4647.97 11.6803
4650.18 11.1842
4652.39 10.5538
4654.60 9.72108
4655.71 9.19657
4656.81 8.57850
4657.92 7.85181
4659.02 7.03157
4660.13 6.26854
4660.68 6.10664
4661.24 6.44967
4661.79 8.15187
4662.07 10.1874
4662.34 13.8495
4662.62 20.6083
4662.89 33.4561
4663.03 44.0293
4663.17 59.1420
4663.31 80.8962
4663.45 112.059
4663.72 210.890
4664.00 310.249
4664.14 316.419
4664.28 291.212
4664.55 212.454
4664.86 147.425
4665.16 108.450
4665.46 84.7770
4665.76 69.5617
4666.06 59.2195
4666.37 51.8467
4666.97 42.2068
4667.57 36.2626
4668.18 32.2815
4669.38 27.3319
4670.59 24.3842
4671.80 22.4234
4673.01 21.0079
4674.21 19.9175
4676.63 18.2539
4677.84 17.5351
4679.04 16.8026
4680.25 15.9533
4680.85 15.4252
4681.46 14.7643
4682.06 13.8682
4682.36 13.2784
4682.66 12.5565
4682.97 11.6897
4683.12 11.2456
4683.27 10.9132
4683.42 11.0386
4683.50 11.5843
4683.57 12.8657
4683.65 15.7251
4683.72 21.9511
4683.76 27.6831
4683.80 36.2441
4683.83 49.8912
4683.87 70.4360
4683.90 97.0108
4683.94 130.374
4684.00 192.293
4684.03 198.031
4684.07 184.445
4684.13 139.094
4684.18 109.632
4684.23 88.7427
4684.28 74.1886
4684.33 63.8510
4684.43 50.6181
4684.53 42.7760
4684.63 37.7054
4684.73 34.2027
4684.93 29.7504
4685.13 27.0416
4685.33 25.2453
4685.73 22.9985
4686.13 21.6490
4686.52 20.7416
4687.32 19.5792
4688.12 18.8439
4688.92 18.3179
4690.51 17.5689
4692.11 16.9951
4693.71 16.4381
4694.50 16.1036
4694.90 15.8996
4695.30 15.6533
4695.70 15.3443
4696.10 14.9722
4696.30 14.8295
4696.50 15.0098
4696.60 15.5892
4696.70 17.3186
4696.75 19.2734
4696.80 22.9049
4696.85 29.9925
4696.90 43.8384
4696.95 69.9585
4697.00 95.5167
4697.05 89.4976
4697.10 68.2516
4697.14 56.9991
4697.17 48.6551
4697.23 38.2156
4697.30 32.2296
4697.36 28.6204
4697.43 26.2076
4697.50 24.5511
4697.63 22.4075
4697.76 21.1108
4697.89 20.2498
4698.15 19.1831
4698.41 18.5478
4698.67 18.1235
4699.20 17.5827
4699.72 17.2415
4700.25 16.9977
4701.29 16.6526
4702.34 16.4003
4703.39 16.1921
4705.49 15.8297
4707.58 15.4657
4708.63 15.2552
4709.68 14.9998
4710.73 14.6576
4711.25 14.4281
4711.77 14.1334
4712.30 13.7410
4712.56 13.4986
4712.82 13.2341
4713.08 13.0124
4713.21 12.9954
4713.35 13.1781
4713.48 13.8802
4713.54 14.6822
4713.61 16.0758
4713.67 18.6359
4713.74 23.3807
4713.80 32.7171
4713.87 51.6439
4713.93 86.9778
4714.00 121.980
4714.07 114.444
4714.13 85.9704
4714.21 62.1768
4714.28 48.3433
4714.35 39.9239
4714.43 34.6315
4714.50 31.0059
4714.57 28.4682
4714.72 25.1533
4714.87 23.1071
4715.01 21.7427
4715.31 20.0588
4715.60 19.0610
4715.89 18.4065
4716.19 17.9421
4716.48 17.5945
4717.07 17.1047
4717.65 16.7719
4718.83 16.3353
4720.00 16.0457
4721.17 15.8264
4723.52 15.4799
4725.87 15.1635
4727.04 14.9886
4728.21 14.7798
4729.39 14.4987
4729.98 14.3056
4730.56 14.0480
4731.15 13.6749
4731.44 13.4147
4731.74 13.0786
4732.03 12.6366
4732.18 12.3763
4732.32 12.1205
4732.47 11.9829
4732.54 12.0791
4732.62 12.4742
4732.69 13.5924
4732.76 16.5191
4732.80 19.6050
4732.84 24.7598
4732.87 34.1413
4732.91 50.4469
4732.93 66.4040
4732.95 86.8151
4733.00 123.743
4733.05 117.250
4733.09 88.4868
4733.13 71.0534
4733.16 58.9037
4733.19 50.2781
4733.23 44.0576
4733.29 35.9758
4733.36 31.1269
4733.42 27.9732
4733.49 25.7898
4733.62 23.0051
4733.75 21.3279
4733.89 20.2176
4734.15 18.8487
4734.41 18.0414
4734.68 17.5093
4735.21 16.8486
4735.73 16.4498
4736.26 16.1797
4737.32 15.8274
4738.38 15.5976
4739.43 15.4282
4741.54 15.1777
4743.66 14.9832
4745.77 14.8136
4749.99 14.4947
4754.22 14.1484
4756.33 13.9423
4758.44 13.6929
4760.56 13.3640
4761.61 13.1460
4762.67 12.8637
4763.73 12.4669
4764.25 12.1933
4764.78 11.8338
4765.31 11.3354
4765.57 11.0087
4765.84 10.6178
4766.10 10.1869
4766.23 10.0077
4766.37 9.96277
4766.50 10.3458
4766.56 10.9483
4766.63 12.1700
4766.70 14.6514
4766.76 19.9025
4766.79 24.6043
4766.83 31.8102
4766.86 43.0289
4766.89 60.4881
4766.92 81.0664
4766.95 107.198
4767.00 152.432
4767.03 154.750
4767.05 142.249
4767.11 105.332
4767.15 80.1107
4767.20 63.2611
4767.25 52.0854
4767.29 44.5812
4767.38 35.1043
4767.47 29.7460
4767.57 26.3241
4767.66 24.0250
4767.84 21.1317
4768.02 19.3960
4768.20 18.2499
4768.57 16.8308
4768.94 15.9727
4769.30 15.3887
4770.03 14.6091
4770.76 14.0686
4771.49 13.6299
4772.95 12.8299
4773.68 12.4021
4774.41 11.9159
4775.15 11.3327
4775.88 10.5990
4776.24 10.1509
4776.61 9.63724
4776.97 9.05435
4777.34 8.43339
4777.70 7.94816
4777.89 7.95764
4778.07 8.47084
4778.25 10.2557
4778.34 12.1860
4778.43 15.4968
4778.52 21.3779
4778.62 31.9407
4778.66 40.3893
4778.71 51.8174
4778.75 68.0419
4778.80 89.9434
4778.85 123.805
4778.90 166.978
4779.00 243.591
4779.05 248.572
4779.10 229.032
4779.20 167.944
4779.29 127.668
4779.37 100.427
4779.45 81.9386
4779.54 69.0657
4779.70 52.8498
4779.87 43.4993
4780.04 37.5014
4780.20 33.4243
4780.54 28.2652
4780.87 25.1591
4781.20 23.1025
4781.87 20.5274
4782.53 18.9538
4783.20 17.8604
4784.53 16.3144
4785.86 15.0430
4786.52 14.3683
4787.19 13.5787
4787.85 12.5621
4788.19 11.9163
4788.52 11.1505
4788.85 10.2855
4789.02 9.89303
4789.18 9.69434
4789.35 10.1428
4789.43 10.9870
4789.52 12.7526
4789.60 16.3501
4789.64 19.4401
4789.68 23.8259
4789.72 30.4465
4789.77 40.0898
4789.81 54.9744
4789.85 76.7662
4789.89 105.513
4789.92 142.594
4790.00 211.128
4790.04 217.064
4790.08 201.735
4790.15 150.672
4790.22 113.366
4790.29 88.9419
4790.36 72.6059
4790.43 61.6426
4790.56 48.0536
4790.70 40.2910
4790.84 35.3798
4790.97 32.0331
4791.25 27.8108
4791.52 25.2783
4791.80 23.5968
4792.07 22.3992
4792.34 21.5013
4792.89 20.2382
4793.44 19.3828
4794.54 18.2669
4795.63 17.5207
4796.73 16.9071
4797.28 16.5896
4797.82 16.2096
4798.10 15.9742
4798.37 15.7231
4798.51 15.6588
4798.65 15.8767
4798.71 16.3697
4798.78 17.6594
4798.82 19.0021
4798.85 21.3268
4798.88 25.4892
4798.92 33.0459
4798.96 48.9827
4799.00 64.7538
4799.04 61.3232
4799.08 48.4575
4799.11 41.2747
4799.14 36.1880
4799.19 29.7777
4799.25 26.1801
4799.30 23.9812
4799.41 21.5232
4799.52 20.2224
4799.73 18.8957
4799.95 18.2311
4800.38 17.5480
4800.81 17.1818
4801.68 16.7591
4802.55 16.4925
4804.28 16.1246
4806.01 15.8482
4809.47 15.3926
4812.94 14.9543
4816.40 14.4273
4818.13 14.0776
4819.87 13.6107
4820.73 13.3047
4821.60 12.9228
4822.46 12.4284
4823.33 11.7602
4823.76 11.3302
4824.20 10.8120
4824.63 10.1838
4825.06 9.43289
4825.50 8.62123
4825.71 8.30408
4825.93 8.27520
4826.15 9.11416
4826.25 10.3273
4826.36 12.6860
4826.47 17.3252
4826.52 21.1219
4826.58 26.5442
4826.63 34.3885
4826.69 45.8790
4826.74 62.8497
4826.79 87.8060
4826.85 121.767
4826.90 164.549
4827.00 243.573
4827.05 249.753
4827.10 231.415
4827.21 171.387
4827.29 131.133
4827.38 103.730
4827.46 84.8704
4827.54 71.8808
4827.71 55.4572
4827.88 45.9498
4828.05 39.8369
4828.22 35.6550
4828.56 30.3865
4828.89 27.2263
4829.23 25.1480
4829.57 23.6764
4829.91 22.5880
4830.58 21.0817
4831.26 20.0915
4831.93 19.3909
4832.61 18.8685
4833.96 18.1392
4835.31 17.6519
4836.66 17.3008
4838.01 17.0342
4840.71 16.6521
4843.41 16.3871
4848.81 16.0341
4854.21 15.8010
4859.61 15.6300
4870.41 15.3861
4881.21 15.2125
4892.00 15.0777
4913.60 14.8737
4956.80 14.5963
5000.00 14.4020
5000.00 17.2200
5250.00 17.1023
5500.00 16.9973
5750.00 16.8875
6000.00 16.7858
6250.00 16.6914
6500.00 16.6031
6750.00 16.5088
7000.00 16.4222
7250.00 16.3420
7500.00 16.2668
7750.00 16.1845
8000.00 16.1089
8250.00 16.0389
8500.00 15.9737
8750.00 15.9042
9000.00 15.8372
9250.00 15.7727
9500.00 15.7112
9750.00 15.6486
10000.0 15.5896
10250.0 15.5336
10500.0 15.4794
10750.0 15.4272
10875.0 15.4019
11000.0 15.3745
11250.0 15.3213
11500.0 15.2699
11750.0 15.2200
12000.0 15.1716
12250.0 15.1248
12500.0 15.0751
12750.0 15.0267
13000.0 14.9797
13250.0 14.9340
13500.0 14.8897
13750.0 14.8465
14000.0 14.8046
14250.0 14.7638
14500.0 14.7241
14750.0 14.6855
15000.0 14.6480
15250.0 14.6077
15500.0 14.5683
15750.0 14.5296
16000.0 14.4917
16250.0 14.4547
16500.0 14.4184
16750.0 14.3829
17000.0 14.3483
17250.0 14.3145
17500.0 14.2814
17750.0 14.2468
18000.0 14.2130
18250.0 14.1800
18500.0 14.1478
18750.0 14.1165
19000.0 14.0859
19250.0 14.0562
19500.0 14.0273
19750.0 13.9993
20000.0 13.9720
20250.0 13.9438
20500.0 13.9158
20750.0 13.8880
21000.0 13.8603
21250.0 13.8328
21500.0 13.8055
21750.0 13.7783
22000.0 13.7514
22250.0 13.7247
22500.0 13.6981
22750.0 13.6717
23000.0 13.6455
23250.0 13.6195
23500.0 13.5938
23750.0 13.5683
24000.0 13.5430
24250.0 13.5171
24500.0 13.4915
24750.0 13.4660
25000.0 13.4408
25250.0 13.4159
25500.0 13.3912
25750.0 13.3668
26000.0 13.3426
26250.0 13.3187
26500.0 13.2951
26750.0 13.2716
27000.0 13.2486
27250.0 13.2258
27500.0 13.2033
27750.0 13.1811
28000.0 13.1592
28250.0 13.1376
28500.0 13.1164
28750.0 13.0955
29000.0 13.0749
29250.0 13.0547
29500.0 13.0347
29750.0 13.0152
30000.0 12.9960
30250.0 12.9762
30500.0 12.9566
30750.0 12.9371
31000.0 12.9177
31250.0 12.8983
31500.0 12.8791
31750.0 12.8601
32000.0 12.8412
32250.0 12.8224
32500.0 12.8037
32750.0 12.7852
33000.0 12.7668
33250.0 12.7486
33500.0 12.7305
33750.0 12.7126
34000.0 12.6947
34250.0 12.6771
34500.0 12.6596
34750.0 12.6422
35000.0 12.6250
35250.0 12.6080
35500.0 12.5911
35750.0 12.5744
36000.0 12.5579
36250.0 12.5416
36500.0 12.5254
36750.0 12.5094
37000.0 12.4935
37250.0 12.4779
37500.0 12.4625
37750.0 12.4465
38000.0 12.4308
38250.0 12.4152
38500.0 12.3999
38750.0 12.3847
39000.0 12.3699
39250.0 12.3551
39500.0 12.3406
39750.0 12.3263
40000.0 12.3122
40250.0 12.2982
40500.0 12.2844
40750.0 12.2705
41000.0 12.2566
41250.0 12.2428
41500.0 12.2292
41750.0 12.2154
42000.0 12.2018
42250.0 12.1882
42500.0 12.1747
42750.0 12.1612
43000.0 12.1478
43250.0 12.1346
43500.0 12.1212
43750.0 12.1081
44000.0 12.0949
44250.0 12.0818
44500.0 12.0689
44750.0 12.0560
45000.0 12.0432
45250.0 12.0300
45500.0 12.0170
45750.0 12.0040
46000.0 11.9911
46250.0 11.9783
46500.0 11.9656
46750.0 11.9530
47000.0 11.9404
47250.0 11.9280
47500.0 11.9156
47750.0 11.9035
48000.0 11.8913
48250.0 11.8793
48500.0 11.8674
48750.0 11.8557
49000.0 11.8439
49250.0 11.8324
49500.0 11.8210
49750.0 11.8097
50000.0 11.7985
50250.0 11.7874
50500.0 11.7763
50750.0 11.7652
51000.0 11.7542
51250.0 11.7432
51500.0 11.7322
51750.0 11.7212
52000.0 11.7104
52250.0 11.6994
52500.0 11.6886
52750.0 11.6778
53000.0 11.6670
53250.0 11.6563
53500.0 11.6456
53750.0 11.6349
54000.0 11.6243
54250.0 11.6137
54500.0 11.6031
54750.0 11.5927
55000.0 11.5823
55250.0 11.5716
55500.0 11.5611
55750.0 11.5506
56000.0 11.5401
56250.0 11.5297
56500.0 11.5193
56750.0 11.5090
57000.0 11.4989
57250.0 11.4887
57500.0 11.4787
57750.0 11.4686
58000.0 11.4587
58250.0 11.4488
58500.0 11.4390
58750.0 11.4293
59000.0 11.4196
59250.0 11.4101
59500.0 11.4006
59750.0 11.3912
60000.0 11.3819
60250.0 11.3726
60500.0 11.3634
60750.0 11.3541
61000.0 11.3450
61250.0 11.3358
61500.0 11.3266
61750.0 11.3175
62000.0 11.3084
62250.0 11.2993
62500.0 11.2902
62750.0 11.2812
63000.0 11.2722
63250.0 11.2632
63500.0 11.2543
63750.0 11.2454
64000.0 11.2365
64250.0 11.2276
64500.0 11.2188
64750.0 11.2101
65000.0 11.2014
65250.0 11.1925
65500.0 11.1837
65750.0 11.1749
66000.0 11.1662
66250.0 11.1575
66500.0 11.1489
66750.0 11.1404
67000.0 11.1317
67250.0 11.1233
67500.0 11.1149
67750.0 11.1064
68000.0 11.0981
68250.0 11.0898
68500.0 11.0816
68750.0 11.0734
69000.0 11.0653
69250.0 11.0572
69500.0 11.0492
69750.0 11.0413
70000.0 11.0334
70250.0 11.0256
70500.0 11.0177
70750.0 11.0099
71000.0 11.0022
71250.0 10.9944
71500.0 10.9866
71750.0 10.9788
72000.0 10.9711
72250.0 10.9634
72500.0 10.9557
72750.0 10.9480
73000.0 10.9403
73250.0 10.9327
73500.0 10.9251
73750.0 10.9176
74000.0 10.9099
74250.0 10.9025
74500.0 10.8949
74750.0 10.8875
75000.0 10.8800
75250.0 10.8725
75500.0 10.8650
75750.0 10.8575
76000.0 10.8501
76250.0 10.8427
76500.0 10.8354
76750.0 10.8281
77000.0 10.8209
77250.0 10.8137
77500.0 10.8065
77750.0 10.7993
77796.0 10.7980
77796.4 10.7980
78000.0 10.7922
78250.0 10.7851
78500.0 10.7780
78750.0 10.7709
79000.0 10.7638
79250.0 10.7568
79500.0 10.7498
79750.0 10.7429
80000.0 10.7360
80250.0 10.7291
80500.0 10.7222
80750.0 10.7153
81000.0 10.7085
81250.0 10.7016
81500.0 10.6948
81750.0 10.6879
82000.0 10.6811
82250.0 10.6744
82500.0 10.6676
82750.0 10.6609
83000.0 10.6541
83250.0 10.6474
83500.0 10.6408
83750.0 10.6341
84000.0 10.6274
84250.0 10.6208
84500.0 10.6141
84750.0 10.6076
85000.0 10.6010
85250.0 10.5944
85500.0 10.5879
85750.0 10.5814
86000.0 10.5749
86250.0 10.5685
86500.0 10.5620
86750.0 10.5556
87000.0 10.5492
87250.0 10.5429
87500.0 10.5366
87750.0 10.5304
88000.0 10.5241
88250.0 10.5179
88500.0 10.5118
88750.0 10.5056
89000.0 10.4995
89250.0 10.4933
89500.0 10.4872
89750.0 10.4811
90000.0 10.4750
90250.0 10.4689
90500.0 10.4629
90750.0 10.4568
91000.0 10.4508
91250.0 10.4448
91500.0 10.4388
91750.0 10.4328
92000.0 10.4267
92250.0 10.4208
92500.0 10.4149
92750.0 10.4090
93000.0 10.4032
93250.0 10.3973
93500.0 10.3914
93750.0 10.3856
94000.0 10.3797
94250.0 10.3739
94500.0 10.3681
94750.0 10.3624
95000.0 10.3566
95250.0 10.3509
95500.0 10.3451
95750.0 10.3394
96000.0 10.3337
96250.0 10.3280
96500.0 10.3224
96750.0 10.3167
97000.0 10.3111
97250.0 10.3055
97500.0 10.2999
97750.0 10.2944
98000.0 10.2888
98250.0 10.2833
98500.0 10.2777
98750.0 10.2722
99000.0 10.2668
99250.0 10.2613
99500.0 10.2558
100000 10.2450
100250 10.2396
100500 10.2341
100750 10.2287
101000 10.2233
102000 10.2018
103000 10.1804
104000 10.1591
105000 10.1381
106000 10.1171
107000 10.0963
108000 10.0757
109000 10.0553
110000 10.0350
111000 10.0149
112000 9.99492
113000 9.97512
114000 9.95547
115000 9.93598
116000 9.91667
117000 9.89751
118000 9.87851
119000 9.85967
120000 9.84100
121000 9.82221
122000 9.80349
123000 9.78485
124000 9.76628
125000 9.74778
126000 9.72937
127000 9.71104
128000 9.69279
129000 9.67464
130000 9.65658
131000 9.63862
132000 9.62075
133000 9.60299
134000 9.58533
135000 9.56779
136000 9.55035
137000 9.53303
138000 9.51583
139000 9.49876
140000 9.48180
141000 9.46484
142000 9.44792
143000 9.43103
144000 9.41420
145000 9.39741
146000 9.38069
147000 9.36401
148000 9.34739
149000 9.33083
150000 9.31433
151000 9.29785
152000 9.28145
153000 9.26510
154000 9.24884
155000 9.23266
156000 9.21655
157000 9.20054
158000 9.18460
159000 9.16875
160000 9.15300
161000 9.13728
162000 9.12163
163000 9.10604
164000 9.09050
165000 9.07501
166000 9.05958
167000 9.04419
168000 9.02885
169000 9.01355
170000 8.99830
171000 8.98306
172000 8.96786
173000 8.95268
174000 8.93754
175000 8.92242
176000 8.90733
177000 8.89227
178000 8.87723
179000 8.86220
180000 8.84720
181000 8.83220
182000 8.81726
183000 8.80238
184000 8.78756
185000 8.77281
186000 8.75812
187000 8.74351
188000 8.72896
189000 8.71449
190000 8.70009
191000 8.68572
192000 8.67143
193000 8.65723
194000 8.64308
195000 8.62903
196000 8.61505
197000 8.60117
198000 8.58735
199000 8.57363
200000 8.56000
210000 8.42672
220000 8.29885
230000 8.17628
235000 8.11761
240000 8.05895
245000 8.00286
250000 7.94677
260000 7.83964
270000 7.73749
270380 7.73370
280000 7.64251
280430 7.63860
290000 7.55205
300000 7.46740
310000 7.38818
320000 7.31219
325000 7.27568
330000 7.23898
340000 7.16836
350000 7.10037
360000 7.03433
370000 6.97051
375000 6.93959
380000 6.90851
390000 6.84809
400000 6.78920
410000 6.73431
411090 6.72890
411095 6.72888
420000 6.68534
425000 6.66117
430000 6.63687
440000 6.58896
450000 6.54186
460000 6.49529
470000 6.44959
475000 6.42719
480000 6.40473
490000 6.36082
500000 6.31800
505580 6.29620
520000 6.24576
540000 6.18177
550810 6.15030
560000 6.12534
570000 6.10136
580000 6.07719
600000 6.03870
650000 5.96037
700000 5.89880
740770 5.86060
740774 5.86059
750000 5.85305
800000 5.81500
850000 5.78590
859380 5.78170
892550 5.76970
900000 5.76750
940000 5.75916
940790 5.75900
940793 5.75899
950000 5.75770
960000 5.75716
980000 5.75608
1.00000E+06 5.75500
1.05000E+06 5.75830
1.05040E+06 5.75840
1.10000E+06 5.76700
1.12500E+06 5.77310
1.15000E+06 5.78020
1.15590E+06 5.78210
1.20000E+06 5.79740
1.22360E+06 5.80670
1.22364E+06 5.80670
1.25000E+06 5.81800
1.37500E+06 5.88550
1.40000E+06 5.91050
1.50000E+06 6.01050
1.60000E+06 6.14698
1.62500E+06 6.18110
1.75000E+06 6.34400
1.80000E+06 6.40384
1.87500E+06 6.49360
2.00000E+06 6.63500
2.12500E+06 6.76550
2.20000E+06 6.83900
2.25000E+06 6.88800
2.37500E+06 7.00100
2.40000E+06 7.02160
2.50000E+06 7.10400
2.60000E+06 7.17456
2.62500E+06 7.19220
2.75000E+06 7.26070
2.80000E+06 7.28194
2.87500E+06 7.31380
3.00000E+06 7.35500
3.12500E+06 7.38040
3.25000E+06 7.38750
3.37500E+06 7.38100
3.50000E+06 7.36500
3.58020E+06 7.35088
3.62500E+06 7.34160
3.75000E+06 7.31000
3.87500E+06 7.26980
4.00000E+06 7.22059
4.12500E+06 7.16390
4.25000E+06 7.10170
4.37500E+06 7.03460
4.50000E+06 6.96310
4.62500E+06 6.89030
4.75000E+06 6.81640
4.87500E+06 6.73860
5.00000E+06 6.65440
5.25000E+06 6.48080
5.25330E+06 6.47850
5.50000E+06 6.31880
5.75000E+06 6.17310
6.00000E+06 6.03620
6.00010E+06 6.03574
6.25000E+06 5.88611
6.35020E+06 5.82429
6.50000E+06 5.73920
6.75000E+06 5.61590
7.00000E+06 5.50680
7.25000E+06 5.40989
7.50000E+06 5.32350
7.75000E+06 5.24630
8.00000E+06 5.17700
8.10070E+06 5.15160
8.13480E+06 5.14388
8.25000E+06 5.11780
8.50000E+06 5.09742
8.69910E+06 5.04297
8.75000E+06 5.03580
9.00000E+06 5.01160
9.25000E+06 4.99780
9.50000E+06 4.99400
9.75000E+06 4.99650
1.00000E+07 5.00209
1.02500E+07 5.01060
1.05000E+07 5.02210
1.07500E+07 5.03640
1.10000E+07 5.05371
1.12500E+07 5.07200
1.15000E+07 5.08990
1.17500E+07 5.10770
1.20000E+07 5.12570
1.22500E+07 5.14440
1.25000E+07 5.16380
1.27500E+07 5.18430
1.30000E+07 5.20610
1.32500E+07 5.22850
1.35000E+07 5.25090
1.37500E+07 5.27300
1.40000E+07 5.29510
1.42500E+07 5.31700
1.45000E+07 5.33870
