Rh-103(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2507.10 0.383183
2507.51 0.190253
2507.92 0.117097
2508.73 0.0619029
2509.55 0.0419020
2511.18 0.0279357
2512.81 0.0245383
2514.44 0.0261859
2516.07 0.0357882
2516.88 0.0496084
2517.70 0.0873657
2518.11 0.137488
2518.51 0.269978
2518.72 0.439670
2518.92 0.863006
2519.02 1.36202
2519.13 2.46558
2519.18 3.58960
2519.23 5.64867
2519.25 7.39802
2519.28 9.87385
2519.30 13.5785
2519.33 19.1739
2519.36 30.6395
2519.40 38.3441
2519.44 30.6401
2519.47 19.1749
2519.50 13.9468
2519.52 10.2439
2519.57 6.05841
2519.61 3.93085
2519.66 2.73721
2519.76 1.52926
2519.85 0.979665
2520.04 0.504742
2520.23 0.313996
2520.60 0.164862
2520.98 0.110906
2521.74 0.0769182
2522.49 0.0772132
2523.25 0.103195
2524.00 0.189711
2524.38 0.307906
2524.57 0.421317
2524.75 0.616938
2524.94 1.00238
2525.04 1.34880
2525.13 1.91348
2525.23 2.93614
2525.27 3.76886
2525.32 4.99995
2525.37 6.91249
2525.41 10.0618
2525.46 15.5731
2525.51 25.5187
2525.55 40.7431
2525.60 50.8609
2525.65 40.7428
2525.69 25.5186
2525.74 14.9674
2525.79 9.40021
2525.85 6.33537
2525.90 4.54991
2525.95 3.39438
2526.00 2.63654
2526.10 1.71194
2526.20 1.19992
2526.30 0.888148
2526.50 0.544786
2526.70 0.370236
2526.91 0.269687
2527.31 0.164393
2528.12 0.0847831
2528.93 0.0560222
2530.54 0.0363340
2532.16 0.0325520
2533.78 0.0378074
2535.39 0.0611216
2536.20 0.0951939
2537.01 0.190407
2537.41 0.318225
2537.62 0.441707
2537.82 0.658752
2538.02 1.09398
2538.12 1.49734
2538.22 2.17464
2538.32 3.43949
2538.37 4.53910
2538.42 6.20826
2538.48 9.03154
2538.53 14.0324
2538.55 18.3047
2538.58 24.3012
2538.60 33.1838
2538.63 46.4485
2538.66 74.2430
2538.70 92.9129
2538.74 74.2437
2538.77 46.4494
2538.80 34.5086
2538.82 25.8075
2538.87 15.4924
2538.91 10.1340
2538.96 7.13747
2539.00 5.24534
2539.05 4.00908
2539.14 2.56488
2539.23 1.77249
2539.32 1.30190
2539.50 0.788659
2539.69 0.529054
2539.87 0.381370
2540.23 0.227112
2540.96 0.111137
2541.69 0.0688798
2543.16 0.0379073
2544.62 0.0269274
2547.54 0.0192949
2550.46 0.0171258
2556.30 0.0173654
2562.14 0.0207297
2567.98 0.0279108
2573.82 0.0436349
2576.74 0.0597938
2579.66 0.0927983
2581.12 0.127640
2581.85 0.157521
2582.58 0.206543
2583.31 0.300955
2583.68 0.388547
2584.04 0.539997
2584.41 0.843079
2584.59 1.12797
2584.77 1.61263
2584.96 2.55431
2585.05 3.39052
2585.14 4.73833
2585.23 7.14206
2585.32 11.8737
2585.37 16.2033
2585.41 22.9859
2585.44 28.0346
2585.46 34.6722
2585.48 43.4313
2585.50 54.3091
2585.53 69.8944
2585.55 86.9145
2585.60 107.963
2585.63 101.307
2585.65 86.2084
2585.70 54.3132
2585.73 38.1922
2585.77 27.7945
2585.80 20.6832
2585.84 15.9852
2585.90 10.2154
2585.97 7.06075
2586.04 5.17260
2586.11 3.96103
2586.25 2.56057
2586.39 1.81739
2586.53 1.37893
2586.80 0.914967
2587.08 0.691126
2587.35 0.572244
2587.90 0.470443
2589.00 0.477271
2590.11 0.637382
2590.66 0.790004
2591.21 1.02508
2591.76 1.40385
2592.31 2.06188
2592.59 2.58828
2592.86 3.34651
2593.14 4.50287
2593.41 6.37109
2593.55 7.77554
2593.69 9.69198
2593.83 12.3939
2593.96 16.3200
2594.10 22.3838
2594.24 32.2068
2594.38 49.0078
2594.52 78.1700
2594.66 125.125
2594.80 156.087
2594.94 124.760
2595.09 78.1543
2595.18 56.6790
2595.27 41.9295
2595.46 24.8577
2595.64 16.1037
2595.83 11.2104
2596.01 8.20911
2596.20 6.26722
2596.57 3.98720
2596.94 2.75384
2597.31 2.01632
2598.05 1.21843
2598.79 0.818759
2599.53 0.591528
2600.28 0.450323
2601.02 0.356972
2602.50 0.246195
2603.98 0.187393
2605.47 0.155069
2606.95 0.138920
2609.91 0.143604
2611.40 0.169175
2612.88 0.225470
2613.62 0.275710
2614.36 0.353653
2615.10 0.482185
2615.84 0.712967
2616.22 0.903857
2616.59 1.18916
2616.96 1.64242
2617.33 2.42249
2617.70 3.94577
2617.88 5.30976
2617.98 6.27836
2618.07 7.52041
2618.16 9.18642
2618.25 11.4623
2618.35 14.6753
2618.44 19.3324
2618.53 26.5613
2618.62 38.1429
2618.72 58.1774
2618.76 73.1864
2618.81 92.9213
2618.91 148.941
2619.00 185.755
2619.05 174.724
2619.10 148.309
2619.19 92.9100
2619.29 56.5053
2619.39 36.4177
2619.49 24.9725
2619.58 18.0353
2619.68 13.5757
2619.78 10.5621
2619.97 6.90588
2620.17 4.84833
2620.37 3.59308
2620.76 2.19707
2621.15 1.48169
2621.54 1.06924
2621.93 0.809505
2622.32 0.635460
2623.10 0.423759
2623.89 0.305045
2624.67 0.231735
2625.45 0.183285
2627.02 0.125198
2628.58 0.0931084
2631.71 0.0612974
2634.84 0.0483281
2637.97 0.0466746
2639.53 0.0523060
2641.10 0.0714499
2641.88 0.0977992
2642.66 0.168889
2643.05 0.262510
2643.45 0.509237
2643.64 0.823865
2643.74 1.11517
2643.84 1.59766
2643.93 2.50464
2643.98 3.28297
2644.03 4.48723
2644.08 6.48014
2644.13 10.0757
2644.16 13.0869
2644.18 17.2824
2644.20 23.4552
2644.23 32.9346
2644.26 52.6957
2644.30 65.8217
2644.34 52.6968
2644.37 32.9365
2644.41 19.8166
2644.45 12.6672
2644.49 8.64416
2644.52 6.22722
2644.56 4.68340
2644.60 3.64510
2644.68 2.38706
2644.75 1.68726
2644.83 1.26012
2644.98 0.791379
2645.13 0.551581
2645.28 0.415158
2645.59 0.274463
2646.19 0.179638
2646.80 0.167497
2647.40 0.207067
2647.71 0.257764
2648.01 0.353426
2648.31 0.554100
2648.47 0.746709
2648.62 1.07738
2648.77 1.72637
2648.84 2.31052
2648.92 3.24435
2649.00 4.91993
2649.03 6.28615
2649.07 8.29347
2649.11 11.3858
2649.15 16.4183
2649.19 25.0805
2649.22 40.1160
2649.26 63.9852
2649.30 80.1747
2649.34 63.9858
2649.38 40.1172
2649.41 27.6275
2649.44 19.6997
2649.47 14.5416
2649.49 11.0878
2649.55 6.98519
2649.61 4.77571
2649.67 3.44815
2649.73 2.61881
2649.84 1.66399
2649.96 1.15502
2650.08 0.857449
2650.31 0.539057
2650.54 0.381895
2650.77 0.294375
2651.24 0.208507
2652.17 0.162060
2653.10 0.180307
2654.03 0.260523
2654.50 0.346053
2654.96 0.500020
2655.43 0.812397
2655.66 1.10246
2655.89 1.58626
2656.13 2.48922
2656.24 3.25710
2656.36 4.43744
2656.47 6.39414
2656.59 9.85513
2656.65 12.6472
2656.71 16.6505
2656.76 22.4982
2656.82 31.0117
2656.91 49.5953
2657.00 61.9793
2657.09 49.5917
2657.18 31.0076
2657.28 18.0426
2657.38 11.3199
2657.48 7.59747
2657.58 5.42432
2657.68 4.03975
2657.78 3.12653
2657.97 2.02347
2658.17 1.41506
2658.37 1.04555
2658.77 0.640166
2659.17 0.433734
2659.57 0.314882
2659.96 0.240247
2660.36 0.190415
2661.16 0.129728
2661.95 0.0956657
2663.54 0.0606486
2665.13 0.0439034
2666.72 0.0346828
2669.90 0.0257929
2673.09 0.0228770
2676.27 0.0245134
2679.45 0.0399235
2680.24 0.0546748
2681.04 0.0936517
2681.44 0.144713
2681.83 0.278755
2682.03 0.449713
2682.23 0.874430
2682.33 1.37634
2682.43 2.46853
2682.48 3.58434
2682.53 5.56398
2682.55 7.22030
2682.58 9.64372
2682.60 13.2705
2682.63 18.4549
2682.66 29.5020
2682.70 36.8978
2682.74 29.5027
2682.77 18.4561
2682.80 13.0966
2682.82 9.52884
2682.85 7.14348
2682.87 5.51145
2682.92 3.50085
2682.97 2.42172
2683.07 1.34586
2683.18 0.858724
2683.38 0.445868
2683.58 0.281922
2683.98 0.155637
2684.39 0.111585
2685.19 0.0885914
2686.00 0.0995998
2686.81 0.144511
2687.21 0.192773
2687.61 0.281387
2688.01 0.467260
2688.22 0.647477
2688.42 0.962265
2688.62 1.59514
2688.72 2.18082
2688.82 3.14973
2688.92 4.96503
2688.97 6.53590
2689.02 8.90887
2689.07 12.8943
2689.12 19.8772
2689.17 33.5707
2689.20 45.3425
2689.22 62.5508
2689.26 100.540
2689.30 125.088
2689.34 100.541
2689.38 62.5519
2689.42 38.6629
2689.45 25.2418
2689.49 17.3087
2689.53 12.5948
2689.57 9.46841
2689.61 7.40370
2689.68 4.86637
2689.76 3.42007
2689.84 2.54225
2689.99 1.55860
2690.14 1.05435
2690.30 0.762354
2690.60 0.455153
2690.91 0.305118
2691.21 0.221354
2691.83 0.135826
2693.05 0.0734523
2694.28 0.0522291
2696.73 0.0408393
2699.18 0.0449412
2701.63 0.0637719
2702.85 0.0843040
2704.07 0.122276
2704.69 0.154342
2705.30 0.203066
2705.91 0.282547
2706.52 0.424718
2706.83 0.542788
2707.14 0.719408
2707.44 1.00179
2707.75 1.49469
2708.06 2.47289
2708.21 3.36964
2708.36 4.85780
2708.51 7.58767
2708.59 9.90744
2708.67 13.3858
2708.71 15.9028
2708.74 19.0732
2708.78 23.2379
2708.82 28.8239
2708.86 36.7184
2708.90 47.5310
2708.94 62.8815
2708.97 84.5527
2709.04 135.881
2709.10 169.460
2709.13 159.301
2709.16 135.020
2709.23 84.5478
2709.30 48.2074
2709.38 29.6934
2709.45 19.7539
2709.52 13.9720
2709.60 10.3612
2709.67 7.97220
2709.82 5.13784
2709.97 3.57195
2710.11 2.63113
2710.41 1.59709
2710.70 1.07489
2711.00 0.775706
2711.29 0.588922
2711.59 0.464890
2712.18 0.316444
2712.77 0.236295
2713.36 0.190303
2713.95 0.164416
2715.13 0.153878
2715.72 0.170803
2716.31 0.214077
2716.90 0.316063
2717.20 0.417626
2717.49 0.597099
2717.79 0.954768
2717.93 1.28362
2718.08 1.82361
2718.23 2.81435
2718.30 3.64472
2718.38 4.87736
2718.45 6.86732
2718.52 10.2733
2718.60 16.5721
2718.64 21.6878
2718.67 28.5690
2718.74 45.8163
2718.80 57.0737
2718.87 45.5311
2718.93 28.5658
2718.97 20.8884
2719.01 15.5640
2719.09 9.35669
2719.17 6.13393
2719.25 4.30019
2719.34 3.16109
2719.42 2.42628
2719.58 1.55861
2719.74 1.08530
2719.90 0.802884
2720.23 0.494473
2720.55 0.339328
2720.88 0.250462
2721.53 0.157814
2722.18 0.113209
2722.83 0.0888104
2724.13 0.0668490
2725.43 0.0648107
2726.73 0.0893196
2727.38 0.130688
2728.03 0.249201
2728.35 0.408084
2728.52 0.561097
2728.68 0.825845
2728.84 1.35178
2728.92 1.82799
2729.00 2.61101
2729.08 4.02727
2729.12 5.22150
2729.16 6.96550
2729.21 9.79359
2729.25 14.4491
2729.29 23.1172
2729.33 39.5739
2729.36 63.0194
2729.40 79.1073
2729.44 63.0198
2729.47 39.5744
2729.51 23.1176
2729.56 14.4491
2729.60 9.70611
2729.64 6.96504
2729.68 5.18577
2729.72 4.00245
2729.80 2.59710
2729.88 1.81156
2729.96 1.34031
2730.13 0.818500
2730.29 0.553763
2730.45 0.401407
2730.78 0.241863
2731.43 0.120789
2732.08 0.0761076
2733.38 0.0425166
2734.69 0.0300117
2737.29 0.0204826
2739.90 0.0172408
2745.12 0.0196308
2747.72 0.0393838
2748.37 0.0595415
2749.03 0.114823
2749.35 0.188163
2749.68 0.380920
2749.84 0.623327
2750.00 1.21116
2750.09 1.88508
2750.17 3.28537
2750.21 4.64884
2750.25 6.92176
2750.29 11.2320
2750.33 19.5334
2750.37 31.3457
2750.40 39.0774
2750.44 31.3460
2750.47 19.5339
2750.49 14.0657
2750.52 10.4096
2750.56 6.16293
2750.61 3.99946
2750.66 2.78364
2750.75 1.55103
2750.84 0.989370
2751.03 0.502933
2751.21 0.306078
2751.58 0.151559
2751.95 0.0935109
2752.69 0.0500244
2753.43 0.0344236
2756.39 0.0201176
2759.34 0.0195426
2762.30 0.0225079
2765.26 0.0290333
2768.22 0.0423798
2769.70 0.0546910
2771.17 0.0762620
2772.65 0.131736
2773.02 0.169583
2773.39 0.255956
2773.58 0.358537
2773.76 0.603966
2773.85 0.888110
2773.95 1.49631
2773.99 2.10115
2774.04 3.18132
2774.08 5.31641
2774.11 7.16850
2774.13 9.98604
2774.17 15.8365
2774.20 19.8461
2774.24 15.8400
2774.27 9.99279
2774.29 7.27549
2774.31 5.46130
2774.36 3.32751
2774.40 2.20850
2774.45 1.59272
2774.54 0.964416
2774.62 0.678494
2774.80 0.435610
2774.98 0.344393
2775.33 0.291313
2775.69 0.295983
2776.39 0.376583
2777.10 0.553476
2777.46 0.704581
2777.81 0.931872
2778.17 1.29524
2778.52 1.92688
2778.87 3.16925
2779.05 4.29628
2779.23 6.14483
2779.32 7.55464
2779.40 9.47571
2779.49 12.2510
2779.58 16.3424
2779.67 22.8491
2779.76 33.6185
2779.80 41.9987
2779.85 53.1499
2779.89 68.4082
2779.94 89.1215
2780.02 143.107
2780.10 178.588
2780.14 167.678
2780.18 142.405
2780.27 89.1131
2780.36 52.2673
2780.45 32.9830
2780.54 22.2979
2780.63 15.9448
2780.72 11.9156
2780.81 9.21936
2780.99 5.96839
2781.17 4.16020
2781.35 3.06654
2781.71 1.86151
2782.07 1.24744
2782.43 0.894848
2782.79 0.672939
2783.15 0.525065
2783.87 0.345650
2784.59 0.245284
2785.31 0.183537
2786.03 0.142918
2787.47 0.0943778
2788.92 0.0676727
2790.36 0.0514493
2791.80 0.0409244
2794.68 0.0287805
2797.56 0.0231283
2800.45 0.0249443
2801.89 0.0454253
2802.61 0.122937
2802.79 0.194794
2802.97 0.371937
2803.06 0.577272
2803.15 1.02070
2803.20 1.46021
2803.24 2.24033
2803.29 3.76569
2803.33 7.02517
2803.37 11.1992
2803.40 14.0358
2803.44 11.1993
2803.47 7.02524
2803.50 4.90275
2803.52 3.49290
2803.57 1.98259
2803.62 1.24585
2803.68 0.856360
2803.78 0.473006
2803.88 0.302364
2804.09 0.157193
2804.29 0.0991951
2805.11 0.0368857
2806.75 0.0191525
2810.03 0.0139322
2816.60 0.0133985
2819.88 0.0149528
2823.16 0.0186879
2826.45 0.0313856
2828.09 0.0677079
2828.50 0.101317
2828.91 0.189293
2829.11 0.301376
2829.32 0.580779
2829.42 0.912623
2829.52 1.64061
2829.58 2.40076
2829.63 3.77595
2829.68 6.60975
2829.70 9.23092
2829.73 13.0878
2829.77 21.0124
2829.80 26.1361
2829.84 21.0129
2829.87 13.0887
2829.90 8.86864
2829.93 6.14967
2829.96 4.44458
2829.99 3.36723
2830.04 2.07408
2830.10 1.40831
2830.22 0.769252
2830.33 0.488858
2830.56 0.256639
2830.79 0.165958
2831.25 0.0978132
2831.71 0.0747207
2832.63 0.0637237
2833.55 0.0703414
2834.47 0.0924261
2835.39 0.152763
2835.85 0.230428
2836.31 0.432222
2836.54 0.689356
2836.65 0.928554
2836.77 1.33300
2836.88 2.09795
2836.94 2.77162
2837.00 3.81249
2837.05 5.60792
2837.11 8.90405
2837.14 11.7430
2837.17 15.8420
2837.20 22.3846
2837.22 32.2254
2837.26 51.4500
2837.30 64.3520
2837.34 51.4518
2837.38 32.2288
2837.40 22.9581
2837.43 16.5856
2837.46 12.3643
2837.48 9.58764
2837.54 6.14255
2837.59 4.24926
2837.64 3.11197
2837.69 2.38023
2837.80 1.53194
2837.91 1.08024
2838.01 0.812894
2838.22 0.527816
2838.65 0.314303
2839.07 0.246313
2839.92 0.233578
2840.77 0.302528
2841.19 0.373060
2841.62 0.484292
2842.04 0.667514
2842.47 0.994376
2842.68 1.26188
2842.89 1.65789
2843.10 2.27895
2843.31 3.33209
2843.53 5.32767
2843.63 7.06791
2843.74 9.80514
2843.79 11.7968
2843.84 14.4423
2843.90 18.0479
2843.95 23.1095
2844.00 30.4544
2844.06 41.4918
2844.11 58.5841
2844.16 85.1626
2844.23 136.610
2844.30 170.241
2844.34 160.097
2844.37 135.821
2844.44 85.1562
2844.50 56.2373
2844.56 38.7936
2844.61 27.9225
2844.67 20.8821
2844.79 12.7487
2844.91 8.55513
2845.02 6.10231
2845.14 4.57551
2845.37 2.84117
2845.60 1.93076
2845.84 1.39759
2846.07 1.05907
2846.30 0.831720
2846.77 0.552576
2847.23 0.395393
2847.70 0.298091
2848.16 0.233755
2849.09 0.156740
2850.02 0.114486
2850.95 0.0890964
2851.88 0.0730631
2853.75 0.0564168
2855.61 0.0538080
2856.54 0.0600505
2857.47 0.0820146
2857.93 0.112679
2858.40 0.195151
2858.63 0.302186
2858.86 0.572377
2858.98 0.900923
2859.10 1.64461
2859.16 2.42885
2859.21 3.92816
2859.24 5.22945
2859.27 7.23265
2859.30 10.4353
2859.33 15.8164
2859.37 25.3036
2859.40 31.6081
2859.44 25.3041
2859.47 15.8172
2859.50 9.89707
2859.54 6.51260
2859.57 4.53620
2859.61 3.31702
2859.67 1.98189
2859.74 1.32357
2859.88 0.715033
2860.01 0.456002
2860.28 0.245734
2860.55 0.165803
2861.09 0.107583
2861.63 0.0901030
2862.71 0.0900035
2863.80 0.115392
2864.88 0.179334
2865.42 0.243557
2865.96 0.357703
2866.50 0.589440
2866.77 0.805604
2867.04 1.17132
2867.31 1.86557
2867.44 2.46761
2867.58 3.41163
2867.71 5.00379
2867.85 7.95957
2867.92 10.4693
2867.98 14.1599
2868.05 19.9127
2868.12 28.6378
2868.21 45.9029
2868.30 57.2400
2868.39 45.6980
2868.48 28.6352
2868.58 16.5518
2868.69 10.3354
2868.79 6.91531
2868.89 4.92645
2868.99 3.66347
2869.10 2.83206
2869.30 1.83388
2869.51 1.28135
2869.71 0.947953
2870.12 0.581447
2870.53 0.396234
2870.94 0.291131
2871.35 0.226587
2871.76 0.185320
2872.57 0.143930
2873.39 0.148837
2873.80 0.185378
2874.21 0.301427
2874.42 0.457524
2874.62 0.850838
2874.72 1.32273
2874.83 2.36254
2874.88 3.42455
2874.93 5.37641
2874.95 7.04088
2874.98 9.40616
2875.00 13.1420
2875.03 18.7331
2875.07 30.0328
2875.10 37.4289
2875.14 30.0326
2875.17 18.7326
2875.19 13.6861
2875.22 10.2575
2875.26 6.12763
2875.31 4.00567
2875.35 2.82771
2875.44 1.60447
2875.53 1.04283
2875.71 0.553634
2875.89 0.356056
2876.24 0.202461
2876.60 0.152373
2876.96 0.145737
2877.32 0.191731
2877.49 0.266654
2877.67 0.461637
2877.76 0.693225
2877.85 1.19063
2877.90 1.69014
2877.94 2.55411
2877.99 4.27438
2878.03 7.81024
2878.07 12.4439
2878.10 15.5685
2878.14 12.4428
2878.17 7.80798
2878.21 4.49372
2878.25 2.77307
2878.29 1.85370
2878.33 1.32075
2878.42 0.769300
2878.50 0.510213
2878.66 0.278666
2878.82 0.183086
2879.15 0.105310
2879.48 0.0744843
2880.78 0.0392142
2883.40 0.0291014
2884.71 0.0326664
2886.01 0.0488681
2886.67 0.0728794
2887.32 0.139910
2887.65 0.229416
2887.98 0.464953
2888.14 0.762366
2888.30 1.47818
2888.38 2.29541
2888.47 3.98463
2888.51 5.62043
2888.55 8.42210
2888.59 13.6108
2888.63 23.6409
2888.66 37.6604
2888.70 47.2961
2888.74 37.6607
2888.77 23.6414
2888.80 16.1204
2888.83 11.4474
2888.85 8.33264
2888.88 6.34325
2888.94 3.95388
2888.99 2.69855
2889.05 1.94275
2889.10 1.47081
2889.21 0.923105
2889.43 0.462997
2889.64 0.280121
2890.08 0.138179
2890.52 0.0851405
2891.39 0.0455877
2892.26 0.0313155
2895.75 0.0190699
2899.24 0.0313045
2900.11 0.0465828
2900.98 0.0896475
2901.42 0.147746
2901.85 0.303415
2902.07 0.503741
2902.29 1.00617
2902.40 1.60160
2902.45 2.12431
2902.51 2.92766
2902.56 4.30587
2902.62 6.80904
2902.65 8.99304
2902.67 12.1383
2902.70 16.9327
2902.73 24.3232
2902.76 38.8807
2902.80 48.6608
2902.84 38.8810
2902.87 24.3236
2902.91 15.4857
2902.94 10.2343
2902.98 7.13997
2903.01 5.21942
2903.08 3.10440
2903.15 2.04482
2903.22 1.44506
2903.29 1.07453
2903.43 0.663015
2903.71 0.325294
2903.99 0.194942
2904.55 0.0952270
2905.11 0.0585143
2906.23 0.0313269
2907.34 0.0215491
2911.81 0.0121920
2916.28 0.0112998
2920.75 0.0126632
2925.22 0.0167594
2927.45 0.0209805
2929.69 0.0286283
2931.92 0.0446918
2933.04 0.0604116
2934.16 0.0886067
2935.27 0.147379
2935.83 0.204327
2936.39 0.304737
2936.95 0.508382
2937.23 0.698897
2937.51 1.02269
2937.79 1.64205
2937.93 2.18617
2938.07 3.04088
2938.21 4.51245
2938.35 7.27967
2938.42 9.67383
2938.49 13.3270
2938.56 19.0947
2938.63 28.0999
2938.71 45.0475
2938.80 56.1705
2938.89 44.8398
2938.98 28.0975
2939.03 20.2718
2939.09 14.9322
2939.21 8.81374
2939.32 5.70725
2939.44 3.96551
2939.55 2.89755
2939.67 2.21068
2939.90 1.40573
2940.13 0.970564
2940.36 0.711759
2940.82 0.431063
2941.28 0.290884
2941.74 0.211174
2942.20 0.161698
2942.66 0.129007
2943.59 0.0901914
2944.51 0.0694050
2946.35 0.0511030
2948.20 0.0484264
2950.04 0.0617391
2950.96 0.0833993
2951.88 0.142848
2952.34 0.221195
2952.81 0.428565
2953.04 0.695559
2953.15 0.944011
2953.27 1.36515
2953.38 2.16416
2953.44 2.87001
2953.50 3.96407
2953.55 5.86029
2953.61 9.36851
2953.64 12.4162
2953.67 17.0529
2953.70 24.3479
2953.73 35.8522
2953.76 57.0505
2953.80 71.6541
2953.84 57.0520
2953.87 35.8550
2953.91 21.9894
2953.95 14.4079
2953.98 9.90979
2954.02 7.23550
2954.06 5.45641
2954.09 4.28176
2954.16 2.83612
2954.24 2.01071
2954.31 1.51009
2954.45 0.949680
2954.60 0.662449
2954.75 0.499227
2955.04 0.332265
2955.62 0.224541
2956.20 0.222971
2956.78 0.299558
2957.07 0.389804
2957.36 0.556924
2957.65 0.906504
2957.80 1.23845
2957.94 1.80979
2958.09 2.92691
2958.16 3.92795
2958.23 5.51928
2958.30 8.35431
2958.38 13.8803
2958.41 19.0002
2958.45 26.9734
2958.49 40.2975
2958.52 63.5887
2958.56 101.876
2958.60 127.142
2958.64 101.876
2958.68 63.5890
2958.72 37.9936
2958.76 24.3514
2958.80 16.6424
2958.84 11.9952
2958.88 9.01877
2958.93 7.01267
2959.01 4.57612
2959.09 3.20435
2959.17 2.37735
2959.34 1.46160
2959.50 0.991614
2959.67 0.722065
2959.99 0.438903
2960.32 0.300977
2960.65 0.224119
2961.31 0.146958
2962.62 0.0959214
2963.94 0.0899145
2965.25 0.112727
2965.91 0.142005
2966.57 0.197780
2967.23 0.317333
2967.55 0.434247
2967.88 0.640752
2968.21 1.06072
2968.38 1.45322
2968.54 2.11986
2968.70 3.39784
2968.79 4.51239
2968.87 6.27358
2968.95 9.27750
2968.99 11.6291
2969.03 14.9515
2969.07 19.8131
2969.11 27.1987
2969.14 32.4709
2969.16 38.7991
2969.18 47.1792
2969.20 57.1449
2969.22 73.1924
2969.25 91.5623
2969.30 114.569
2969.33 107.796
2969.35 91.5602
2969.40 57.1426
2969.46 33.6224
2969.52 21.3300
2969.57 14.3851
2969.63 10.3276
2969.69 7.70621
2969.74 5.98293
2969.86 3.89615
2969.97 2.72748
2970.08 2.01645
2970.31 1.23648
2970.53 0.838260
2970.76 0.610101
2971.21 0.371017
2971.66 0.255669
2972.11 0.191843
2973.01 0.128737
2973.91 0.101804
2974.82 0.0906301
