V-51(n,g) ENDF/B-VII.1
3.38573E+06 0.00124818
3.38573E+06 0.00124818
3.38574E+06 0.00124818
3.38900E+06 0.00124547
3.38950E+06 0.00124506
3.38990E+06 0.00124472
3.39170E+06 0.00124323
3.39210E+06 0.00124290
3.39260E+06 0.00124249
3.39350E+06 0.00124174
3.39390E+06 0.00124141
3.39440E+06 0.00124099
3.39480E+06 0.00124066
3.39620E+06 0.00123950
3.39660E+06 0.00123917
3.39710E+06 0.00123876
3.40000E+06 0.00123635
3.40020E+06 0.00123614
3.40240E+06 0.00123373
3.40290E+06 0.00123318
3.40470E+06 0.00123121
3.40560E+06 0.00123023
3.40610E+06 0.00122968
3.40650E+06 0.00122924
3.40700E+06 0.00122870
3.40740E+06 0.00122826
3.40870E+06 0.00122684
3.41100E+06 0.00122432
3.41190E+06 0.00122334
3.41280E+06 0.00122235
3.41330E+06 0.00122180
3.41420E+06 0.00122082
3.41690E+06 0.00121787
3.41730E+06 0.00121743
3.41780E+06 0.00121688
3.41870E+06 0.00121590
3.41910E+06 0.00121546
3.41960E+06 0.00121491
3.42000E+06 0.00121448
3.42050E+06 0.00121393
3.42090E+06 0.00121349
3.42180E+06 0.00121251
3.42280E+06 0.00121141
3.42370E+06 0.00121043
3.42410E+06 0.00120999
3.42500E+06 0.00120901
3.42640E+06 0.00120747
3.42820E+06 0.00120551
3.43000E+06 0.00120354
3.43050E+06 0.00120299
3.43090E+06 0.00120255
3.43230E+06 0.00120102
3.43270E+06 0.00120058
3.43320E+06 0.00120004
3.43410E+06 0.00119905
3.43460E+06 0.00119850
3.43500E+06 0.00119807
3.43590E+06 0.00119708
3.43640E+06 0.00119653
3.43730E+06 0.00119555
3.43770E+06 0.00119511
3.43870E+06 0.00119402
3.43876E+06 0.00119395
3.43876E+06 0.00119395
3.43877E+06 0.00119395
3.43910E+06 0.00119358
3.43960E+06 0.00119303
3.44140E+06 0.00119106
3.44190E+06 0.00119052
3.44280E+06 0.00118953
3.44456E+06 0.00118761
3.44456E+06 0.00118761
3.44460E+06 0.00118756
3.44640E+06 0.00118560
3.44690E+06 0.00118505
3.44780E+06 0.00118406
3.44804E+06 0.00118380
3.44804E+06 0.00118380
3.44805E+06 0.00118380
3.44830E+06 0.00118352
3.44920E+06 0.00118253
3.44960E+06 0.00118209
3.45010E+06 0.00118155
3.45019E+06 0.00118145
3.45019E+06 0.00118145
3.45019E+06 0.00118145
3.45050E+06 0.00118111
3.45100E+06 0.00118056
3.45150E+06 0.00118002
3.45240E+06 0.00117903
3.45261E+06 0.00117880
3.45262E+06 0.00117879
3.45262E+06 0.00117879
3.45510E+06 0.00117608
3.45560E+06 0.00117553
3.45650E+06 0.00117455
3.45740E+06 0.00117356
3.45930E+06 0.00117148
3.45970E+06 0.00117105
3.46020E+06 0.00117050
3.46160E+06 0.00116897
3.46210E+06 0.00116842
3.46224E+06 0.00116827
3.46224E+06 0.00116827
3.46300E+06 0.00116744
3.46340E+06 0.00116700
3.46390E+06 0.00116645
3.46440E+06 0.00116590
3.46710E+06 0.00116295
3.46940E+06 0.00116043
3.46990E+06 0.00115989
3.47080E+06 0.00115890
3.47130E+06 0.00115836
3.47220E+06 0.00115737
3.47270E+06 0.00115682
3.47310E+06 0.00115639
3.47410E+06 0.00115529
3.47450E+06 0.00115486
3.47500E+06 0.00115431
3.47540E+06 0.00115387
3.47590E+06 0.00115332
3.47640E+06 0.00115278
3.47730E+06 0.00115179
3.47780E+06 0.00115125
3.47820E+06 0.00115081
3.47976E+06 0.00114910
3.48037E+06 0.00114843
3.48037E+06 0.00114843
3.48060E+06 0.00114818
3.48100E+06 0.00114774
3.48150E+06 0.00114720
3.48190E+06 0.00114676
3.48240E+06 0.00114621
3.48290E+06 0.00114567
3.48340E+06 0.00114512
3.48380E+06 0.00114468
3.48430E+06 0.00114413
3.48470E+06 0.00114370
3.48520E+06 0.00114315
3.48570E+06 0.00114260
3.48710E+06 0.00114107
3.48750E+06 0.00114063
3.48800E+06 0.00114009
3.48890E+06 0.00113910
3.49310E+06 0.00113451
3.49450E+06 0.00113298
3.49500E+06 0.00113243
3.49730E+06 0.00112991
3.50000E+06 0.00112696
3.50020E+06 0.00112679
3.50060E+06 0.00112645
3.50110E+06 0.00112603
3.50340E+06 0.00112410
3.50390E+06 0.00112368
3.50440E+06 0.00112326
3.50480E+06 0.00112292
3.50770E+06 0.00112048
3.50810E+06 0.00112014
3.50860E+06 0.00111972
3.51140E+06 0.00111736
3.51210E+06 0.00111678
3.51210E+06 0.00111677
3.51211E+06 0.00111677
3.51380E+06 0.00111534
3.51430E+06 0.00111492
3.51470E+06 0.00111459
3.51660E+06 0.00111299
3.51710E+06 0.00111257
3.51940E+06 0.00111063
3.52130E+06 0.00110903
3.52180E+06 0.00110861
3.52248E+06 0.00110804
3.52248E+06 0.00110804
3.52270E+06 0.00110785
3.52320E+06 0.00110743
3.52420E+06 0.00110659
3.52460E+06 0.00110625
3.52560E+06 0.00110541
3.52750E+06 0.00110381
3.52840E+06 0.00110305
3.53030E+06 0.00110145
3.53080E+06 0.00110103
3.53270E+06 0.00109943
3.53370E+06 0.00109859
3.53410E+06 0.00109826
3.53460E+06 0.00109783
3.53510E+06 0.00109741
3.53560E+06 0.00109699
3.53600E+06 0.00109666
3.53650E+06 0.00109623
3.53750E+06 0.00109539
3.53790E+06 0.00109506
3.54030E+06 0.00109304
3.54080E+06 0.00109262
3.54130E+06 0.00109219
3.54320E+06 0.00109060
3.54510E+06 0.00108900
3.54560E+06 0.00108857
3.54610E+06 0.00108815
3.54750E+06 0.00108698
3.54800E+06 0.00108655
3.54890E+06 0.00108580
3.54940E+06 0.00108538
3.55030E+06 0.00108462
3.55130E+06 0.00108378
3.55180E+06 0.00108336
3.55270E+06 0.00108260
3.55370E+06 0.00108176
3.55420E+06 0.00108134
3.55470E+06 0.00108091
3.55510E+06 0.00108058
3.55610E+06 0.00107974
3.55950E+06 0.00107687
3.56090E+06 0.00107570
3.56140E+06 0.00107527
3.56380E+06 0.00107325
3.56480E+06 0.00107241
3.56520E+06 0.00107208
3.56860E+06 0.00106921
3.56910E+06 0.00106879
3.56960E+06 0.00106837
3.57010E+06 0.00106795
3.57050E+06 0.00106761
3.57300E+06 0.00106551
3.57390E+06 0.00106475
3.57490E+06 0.00106391
3.57680E+06 0.00106231
3.57730E+06 0.00106189
3.57880E+06 0.00106063
3.57970E+06 0.00105987
3.58020E+06 0.00105945
3.58070E+06 0.00105903
3.58120E+06 0.00105861
3.58260E+06 0.00105743
3.58310E+06 0.00105701
3.58360E+06 0.00105659
3.58410E+06 0.00105617
3.58510E+06 0.00105532
3.58600E+06 0.00105457
3.58650E+06 0.00105415
3.58657E+06 0.00105408
3.58658E+06 0.00105408
3.58666E+06 0.00105401
3.58700E+06 0.00105373
3.58850E+06 0.00105246
3.58990E+06 0.00105128
3.59040E+06 0.00105086
3.59090E+06 0.00105044
3.59330E+06 0.00104842
3.59580E+06 0.00104632
3.59680E+06 0.00104548
3.60000E+06 0.00104278
3.60020E+06 0.00104268
3.60120E+06 0.00104220
3.60210E+06 0.00104176
3.60260E+06 0.00104151
3.60360E+06 0.00104102
3.60460E+06 0.00104053
3.60600E+06 0.00103985
3.60650E+06 0.00103961
3.60700E+06 0.00103936
3.60900E+06 0.00103839
3.61140E+06 0.00103721
3.61190E+06 0.00103697
3.61340E+06 0.00103624
3.61390E+06 0.00103599
3.61440E+06 0.00103575
3.61540E+06 0.00103526
3.61590E+06 0.00103501
3.61640E+06 0.00103477
3.61680E+06 0.00103457
3.61830E+06 0.00103384
3.62030E+06 0.00103286
3.62080E+06 0.00103262
3.62130E+06 0.00103238
3.62180E+06 0.00103213
3.62230E+06 0.00103189
3.62470E+06 0.00103071
3.62518E+06 0.00103048
3.62590E+06 0.00103013
3.62590E+06 0.00103013
3.62692E+06 0.00102963
3.62692E+06 0.00102963
3.62720E+06 0.00102949
3.62770E+06 0.00102925
3.62920E+06 0.00102852
3.63120E+06 0.00102754
3.63260E+06 0.00102685
3.63314E+06 0.00102659
3.63410E+06 0.00102612
3.63460E+06 0.00102588
3.63510E+06 0.00102563
3.63610E+06 0.00102514
3.63660E+06 0.00102490
3.63760E+06 0.00102441
3.63860E+06 0.00102392
3.63885E+06 0.00102380
3.63910E+06 0.00102368
3.64060E+06 0.00102294
3.64110E+06 0.00102270
3.64160E+06 0.00102246
3.64310E+06 0.00102172
3.64360E+06 0.00102148
3.64460E+06 0.00102099
3.64510E+06 0.00102075
3.64710E+06 0.00101977
3.64744E+06 0.00101960
3.64745E+06 0.00101960
3.64960E+06 0.00101855
3.65000E+06 0.00101835
3.65110E+06 0.00101781
3.65210E+06 0.00101733
3.65260E+06 0.00101708
3.65360E+06 0.00101659
3.65400E+06 0.00101640
3.65510E+06 0.00101586
3.65660E+06 0.00101513
3.65800E+06 0.00101444
3.66100E+06 0.00101298
3.66160E+06 0.00101268
3.66310E+06 0.00101195
3.66360E+06 0.00101171
3.66510E+06 0.00101097
3.66560E+06 0.00101073
3.66610E+06 0.00101049
3.66660E+06 0.00101024
3.66810E+06 0.00100951
3.66860E+06 0.00100926
3.66960E+06 0.00100878
3.67060E+06 0.00100829
3.67210E+06 0.00100755
3.67260E+06 0.00100731
3.67360E+06 0.00100682
3.67560E+06 0.00100584
3.67610E+06 0.00100560
3.67720E+06 0.00100506
3.67760E+06 0.00100487
3.67820E+06 0.00100457
3.67870E+06 0.00100433
3.67920E+06 0.00100408
3.67970E+06 0.00100384
3.68120E+06 0.00100311
3.68220E+06 0.00100262
3.68520E+06 0.00100115
3.68561E+06 0.00100095
3.68830E+06 0.000999638
3.69180E+06 0.000997928
3.69230E+06 0.000997683
3.69280E+06 0.000997439
3.69340E+06 0.000997146
3.69390E+06 0.000996902
3.69490E+06 0.000996413
3.69540E+06 0.000996169
3.69545E+06 0.000996144
3.69640E+06 0.000995680
3.69740E+06 0.000995191
3.69890E+06 0.000994459
3.70150E+06 0.000993188
3.70200E+06 0.000992944
3.70250E+06 0.000992700
3.70391E+06 0.000992011
3.70394E+06 0.000991996
3.70400E+06 0.000991967
3.70510E+06 0.000991429
3.70560E+06 0.000991185
3.70610E+06 0.000990941
3.70810E+06 0.000989963
3.70860E+06 0.000989719
3.71270E+06 0.000987716
3.71320E+06 0.000987471
3.71380E+06 0.000987178
3.71530E+06 0.000986445
3.71630E+06 0.000985957
3.71680E+06 0.000985712
3.71730E+06 0.000985468
3.71780E+06 0.000985224
3.71840E+06 0.000984931
3.72040E+06 0.000983953
3.72300E+06 0.000982683
3.72350E+06 0.000982439
3.72610E+06 0.000981168
3.72760E+06 0.000980435
3.72810E+06 0.000980191
3.72870E+06 0.000979898
3.72920E+06 0.000979654
3.72970E+06 0.000979409
3.73070E+06 0.000978921
3.73120E+06 0.000978676
3.73170E+06 0.000978432
3.73230E+06 0.000978139
3.73380E+06 0.000977406
3.73430E+06 0.000977162
3.73480E+06 0.000976917
3.73563E+06 0.000976512
3.73840E+06 0.000975158
3.73900E+06 0.000974865
3.74050E+06 0.000974132
3.74062E+06 0.000974074
3.74160E+06 0.000973595
3.74210E+06 0.000973351
3.74470E+06 0.000972080
3.74680E+06 0.000971054
3.74880E+06 0.000970077
3.75040E+06 0.000969295
3.75062E+06 0.000969188
3.75300E+06 0.000968025
3.75510E+06 0.000966999
3.75592E+06 0.000966598
3.75820E+06 0.000965484
3.76130E+06 0.000963969
3.76390E+06 0.000962699
3.76860E+06 0.000960402
3.77020E+06 0.000959621
3.77070E+06 0.000959376
3.77130E+06 0.000959083
3.77180E+06 0.000958839
3.77230E+06 0.000958595
3.77280E+06 0.000958350
3.77340E+06 0.000958057
3.77550E+06 0.000957031
3.77700E+06 0.000956298
3.77760E+06 0.000956005
3.77860E+06 0.000955516
3.77910E+06 0.000955272
3.78280E+06 0.000953464
3.78650E+06 0.000951656
3.78910E+06 0.000950386
3.78970E+06 0.000950093
3.79070E+06 0.000949604
3.79120E+06 0.000949360
3.79180E+06 0.000949067
3.79230E+06 0.000948822
3.79390E+06 0.000948041
3.79440E+06 0.000947796
3.79600E+06 0.000947014
3.79641E+06 0.000946814
3.79710E+06 0.000946477
3.79760E+06 0.000946233
3.79810E+06 0.000945988
3.79870E+06 0.000945695
3.79920E+06 0.000945451
3.79970E+06 0.000945207
3.80000E+06 0.000945060
3.80130E+06 0.000944555
3.80290E+06 0.000943933
3.80340E+06 0.000943738
3.80400E+06 0.000943505
3.80450E+06 0.000943311
3.80560E+06 0.000942883
3.80610E+06 0.000942689
3.80660E+06 0.000942495
3.80870E+06 0.000941678
3.80980E+06 0.000941251
3.81030E+06 0.000941056
3.81140E+06 0.000940629
3.81190E+06 0.000940434
3.81250E+06 0.000940201
3.81300E+06 0.000940007
3.81410E+06 0.000939579
3.81460E+06 0.000939385
3.81510E+06 0.000939190
3.81570E+06 0.000938957
3.81670E+06 0.000938568
3.81711E+06 0.000938409
3.81780E+06 0.000938141
3.81830E+06 0.000937947
3.81940E+06 0.000937519
3.82210E+06 0.000936469
3.82260E+06 0.000936275
3.82320E+06 0.000936042
3.82530E+06 0.000935225
3.82580E+06 0.000935031
3.82640E+06 0.000934798
3.82690E+06 0.000934604
3.82740E+06 0.000934409
3.82900E+06 0.000933787
3.83170E+06 0.000932738
3.83230E+06 0.000932504
3.83330E+06 0.000932116
3.83500E+06 0.000931455
3.83710E+06 0.000930639
3.83820E+06 0.000930211
3.83870E+06 0.000930017
3.84140E+06 0.000928967
3.84250E+06 0.000928540
3.84520E+06 0.000927490
3.84570E+06 0.000927296
3.84680E+06 0.000926868
3.84950E+06 0.000925819
3.85220E+06 0.000924769
3.85380E+06 0.000924147
3.85440E+06 0.000923914
3.85490E+06 0.000923719
3.85540E+06 0.000923525
3.85760E+06 0.000922670
3.85920E+06 0.000922048
3.85980E+06 0.000921815
3.86090E+06 0.000921387
3.86200E+06 0.000920960
3.86250E+06 0.000920765
3.86410E+06 0.000920143
3.86630E+06 0.000919288
3.86690E+06 0.000919055
3.86900E+06 0.000918239
3.87070E+06 0.000917578
3.87120E+06 0.000917383
3.87180E+06 0.000917150
3.87390E+06 0.000916334
3.87500E+06 0.000915906
3.87610E+06 0.000915479
3.87670E+06 0.000915245
3.87720E+06 0.000915051
3.88000E+06 0.000913963
3.88110E+06 0.000913535
3.88320E+06 0.000912719
3.88380E+06 0.000912486
3.88430E+06 0.000912291
3.88540E+06 0.000911864
3.88600E+06 0.000911630
3.88650E+06 0.000911436
3.88760E+06 0.000911008
3.88980E+06 0.000910153
3.89090E+06 0.000909726
3.89150E+06 0.000909492
3.89200E+06 0.000909298
3.89260E+06 0.000909065
3.89480E+06 0.000908210
3.89590E+06 0.000907782
3.89640E+06 0.000907588
3.89700E+06 0.000907354
3.89810E+06 0.000906927
3.89860E+06 0.000906733
3.89970E+06 0.000906305
3.90030E+06 0.000906072
3.90080E+06 0.000905877
3.90140E+06 0.000905644
3.90190E+06 0.000905450
3.90250E+06 0.000905217
3.90300E+06 0.000905022
3.90580E+06 0.000903934
3.90690E+06 0.000903506
3.90800E+06 0.000903079
3.90850E+06 0.000902884
3.90910E+06 0.000902651
3.90970E+06 0.000902418
3.91020E+06 0.000902223
3.91080E+06 0.000901990
3.91112E+06 0.000901866
3.91130E+06 0.000901796
3.91190E+06 0.000901563
3.91300E+06 0.000901135
3.91410E+06 0.000900707
3.91460E+06 0.000900513
3.91580E+06 0.000900047
3.91630E+06 0.000899852
3.91690E+06 0.000899619
3.91800E+06 0.000899191
3.91910E+06 0.000898764
3.92130E+06 0.000897909
3.92190E+06 0.000897675
3.92300E+06 0.000897248
3.92570E+06 0.000896198
3.92630E+06 0.000895965
3.92740E+06 0.000895537
3.92800E+06 0.000895304
3.93190E+06 0.000893788
3.93300E+06 0.000893361
3.93410E+06 0.000892933
3.93470E+06 0.000892700
3.93580E+06 0.000892272
3.93640E+06 0.000892039
3.93690E+06 0.000891845
3.94030E+06 0.000890523
3.94250E+06 0.000889668
3.94360E+06 0.000889240
3.94420E+06 0.000889007
3.94470E+06 0.000888813
3.94530E+06 0.000888579
3.94590E+06 0.000888346
3.94640E+06 0.000888152
3.94700E+06 0.000887919
3.94760E+06 0.000887685
3.94980E+06 0.000886830
3.95040E+06 0.000886597
3.95090E+06 0.000886403
3.95150E+06 0.000886169
3.95200E+06 0.000885975
3.95370E+06 0.000885314
3.95430E+06 0.000885081
3.95540E+06 0.000884653
3.95600E+06 0.000884420
3.95770E+06 0.000883759
3.96220E+06 0.000882010
3.96280E+06 0.000881777
3.96390E+06 0.000881349
3.96440E+06 0.000881155
3.96560E+06 0.000880688
3.96629E+06 0.000880420
3.96730E+06 0.000880028
3.96840E+06 0.000879600
3.96900E+06 0.000879367
3.96950E+06 0.000879172
3.97180E+06 0.000878278
3.97290E+06 0.000877851
3.97410E+06 0.000877384
3.97460E+06 0.000877190
3.97630E+06 0.000876529
3.97690E+06 0.000876296
3.97750E+06 0.000876063
3.97920E+06 0.000875402
3.97980E+06 0.000875169
3.98150E+06 0.000874508
3.98200E+06 0.000874313
3.98260E+06 0.000874080
3.98890E+06 0.000871631
3.99110E+06 0.000870776
3.99230E+06 0.000870310
3.99400E+06 0.000869649
3.99510E+06 0.000869221
3.99630E+06 0.000868755
3.99680E+06 0.000868560
3.99740E+06 0.000868327
3.99910E+06 0.000867666
3.99970E+06 0.000867433
4.00000E+06 0.000867317
4.00030E+06 0.000867234
4.00140E+06 0.000866931
4.00200E+06 0.000866766
4.00260E+06 0.000866600
4.00310E+06 0.000866463
4.00600E+06 0.000865664
4.00660E+06 0.000865499
4.00720E+06 0.000865334
4.00830E+06 0.000865031
4.00890E+06 0.000864865
4.01060E+06 0.000864397
4.01120E+06 0.000864232
4.01180E+06 0.000864067
4.01230E+06 0.000863929
4.01460E+06 0.000863295
4.01520E+06 0.000863130
4.01580E+06 0.000862965
4.01640E+06 0.000862800
4.01690E+06 0.000862662
4.01750E+06 0.000862497
4.01810E+06 0.000862332
4.01870E+06 0.000862166
4.02040E+06 0.000861698
4.02390E+06 0.000860734
4.02440E+06 0.000860596
4.02500E+06 0.000860431
4.02560E+06 0.000860266
4.03250E+06 0.000858366
4.03310E+06 0.000858200
4.03430E+06 0.000857870
4.03720E+06 0.000857071
4.03840E+06 0.000856741
4.03950E+06 0.000856438
4.04070E+06 0.000856107
4.04130E+06 0.000855942
4.04180E+06 0.000855804
4.04360E+06 0.000855308
4.04420E+06 0.000855143
4.04470E+06 0.000855006
4.04530E+06 0.000854840
4.04590E+06 0.000854675
4.04770E+06 0.000854179
4.04880E+06 0.000853876
4.05000E+06 0.000853546
4.05290E+06 0.000852747
4.05350E+06 0.000852582
4.05410E+06 0.000852417
4.05580E+06 0.000851948
4.05880E+06 0.000851122
4.05940E+06 0.000850957
4.05990E+06 0.000850819
4.06050E+06 0.000850654
4.06170E+06 0.000850323
4.06230E+06 0.000850158
4.06290E+06 0.000849993
4.06400E+06 0.000849690
4.06460E+06 0.000849525
4.06520E+06 0.000849360
4.06580E+06 0.000849194
4.06640E+06 0.000849029
4.06810E+06 0.000848561
4.07110E+06 0.000847735
4.07170E+06 0.000847569
4.07230E+06 0.000847404
4.07280E+06 0.000847266
4.07400E+06 0.000846936
4.07640E+06 0.000846275
4.07700E+06 0.000846110
4.07990E+06 0.000845311
4.08050E+06 0.000845146
4.08110E+06 0.000844980
4.08170E+06 0.000844815
4.08230E+06 0.000844650
4.08290E+06 0.000844485
4.08350E+06 0.000844319
4.08580E+06 0.000843686
4.08640E+06 0.000843521
4.08760E+06 0.000843190
4.08820E+06 0.000843025
4.08940E+06 0.000842694
4.09000E+06 0.000842529
4.09230E+06 0.000841896
4.09290E+06 0.000841731
4.09350E+06 0.000841565
4.09470E+06 0.000841235
4.09590E+06 0.000840904
4.09650E+06 0.000840739
4.09710E+06 0.000840574
4.09890E+06 0.000840078
4.09950E+06 0.000839913
4.10010E+06 0.000839748
4.10120E+06 0.000839445
4.10240E+06 0.000839114
4.10540E+06 0.000838288
4.10600E+06 0.000838123
4.10660E+06 0.000837957
4.10780E+06 0.000837627
4.10840E+06 0.000837462
4.10900E+06 0.000837296
4.11200E+06 0.000836470
4.11260E+06 0.000836305
4.11320E+06 0.000836140
4.11490E+06 0.000835671
4.11550E+06 0.000835506
4.11569E+06 0.000835454
4.11850E+06 0.000834680
4.11910E+06 0.000834515
4.12030E+06 0.000834184
4.12210E+06 0.000833688
4.12510E+06 0.000832862
4.12570E+06 0.000832697
4.12690E+06 0.000832366
4.12750E+06 0.000832201
4.12990E+06 0.000831540
4.13050E+06 0.000831375
4.13110E+06 0.000831210
4.13530E+06 0.000830053
4.13590E+06 0.000829888
4.13650E+06 0.000829722
4.13770E+06 0.000829392
4.13830E+06 0.000829227
4.14080E+06 0.000828538
4.14200E+06 0.000828208
4.14320E+06 0.000827877
4.14380E+06 0.000827712
4.14500E+06 0.000827381
4.14620E+06 0.000827051
4.14680E+06 0.000826886
4.14800E+06 0.000826555
4.14920E+06 0.000826225
4.15040E+06 0.000825894
4.15100E+06 0.000825729
4.15160E+06 0.000825564
4.15470E+06 0.000824710
4.15590E+06 0.000824379
4.15710E+06 0.000824049
4.15770E+06 0.000823884
4.15830E+06 0.000823718
4.15890E+06 0.000823553
4.16070E+06 0.000823057
4.16200E+06 0.000822699
4.16260E+06 0.000822534
4.16440E+06 0.000822038
4.16680E+06 0.000821377
4.16740E+06 0.000821212
4.16860E+06 0.000820882
4.16920E+06 0.000820716
4.16990E+06 0.000820524
4.17050E+06 0.000820358
4.17230E+06 0.000819863
4.17290E+06 0.000819697
4.17350E+06 0.000819532
4.17470E+06 0.000819202
4.17540E+06 0.000819009
4.17720E+06 0.000818513
4.17780E+06 0.000818348
4.17960E+06 0.000817852
4.18150E+06 0.000817329
4.18210E+06 0.000817164
4.18270E+06 0.000816998
4.18510E+06 0.000816337
4.18580E+06 0.000816145
4.18700E+06 0.000815814
4.18760E+06 0.000815649
4.18880E+06 0.000815318
4.18940E+06 0.000815153
4.19070E+06 0.000814795
4.19130E+06 0.000814630
4.19250E+06 0.000814299
4.19310E+06 0.000814134
4.19440E+06 0.000813776
4.19500E+06 0.000813611
4.19560E+06 0.000813445
4.19740E+06 0.000812950
4.19810E+06 0.000812757
4.20110E+06 0.000811931
4.20240E+06 0.000811573
4.20300E+06 0.000811407
4.20420E+06 0.000811077
4.20540E+06 0.000810746
4.20730E+06 0.000810223
4.20790E+06 0.000810058
4.20850E+06 0.000809893
4.20920E+06 0.000809700
4.20980E+06 0.000809535
4.21100E+06 0.000809204
4.21160E+06 0.000809039
4.21290E+06 0.000808681
4.21410E+06 0.000808350
4.21470E+06 0.000808185
4.21530E+06 0.000808020
4.21600E+06 0.000807827
4.21720E+06 0.000807496
4.21780E+06 0.000807331
4.21840E+06 0.000807166
4.21910E+06 0.000806973
4.21970E+06 0.000806808
4.22280E+06 0.000805954
4.22400E+06 0.000805624
4.22460E+06 0.000805458
4.22530E+06 0.000805266
4.22650E+06 0.000804935
4.22840E+06 0.000804412
4.22900E+06 0.000804247
4.22960E+06 0.000804081
4.23090E+06 0.000803723
4.23150E+06 0.000803558
4.23210E+06 0.000803393
4.23340E+06 0.000803035
4.23400E+06 0.000802870
4.23590E+06 0.000802346
4.23710E+06 0.000802016
4.23770E+06 0.000801850
4.23840E+06 0.000801658
4.23900E+06 0.000801492
4.24020E+06 0.000801162
4.24150E+06 0.000800804
4.24520E+06 0.000799785
4.24590E+06 0.000799592
4.24710E+06 0.000799262
4.24770E+06 0.000799096
4.24840E+06 0.000798904
4.24900E+06 0.000798738
4.25090E+06 0.000798215
4.25150E+06 0.000798050
4.25400E+06 0.000797361
4.25460E+06 0.000797196
4.25530E+06 0.000797003
4.25590E+06 0.000796838
4.25650E+06 0.000796673
4.25720E+06 0.000796480
