In-115(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
8.36396E+06 4.24795
8.42462E+06 4.26119
8.48528E+06 4.27444
8.54962E+06 4.28806
8.61396E+06 4.30167
8.67830E+06 4.31528
8.74264E+06 4.32888
8.80698E+06 4.34247
8.87132E+06 4.35606
8.93566E+06 4.36963
9.00000E+06 4.38320
9.06024E+06 4.39493
9.12048E+06 4.40703
9.16029E+06 4.41445
9.20011E+06 4.42196
9.23992E+06 4.42958
9.27973E+06 4.43729
9.31954E+06 4.44510
9.35936E+06 4.45302
9.39917E+06 4.46102
9.43898E+06 4.46913
9.48683E+06 4.47805
9.55098E+06 4.48969
9.61512E+06 4.50148
9.67927E+06 4.51344
9.74342E+06 4.52555
9.80756E+06 4.53783
9.87171E+06 4.55025
9.93585E+06 4.56283
1.00000E+07 4.57556
1.00610E+07 4.58090
1.01220E+07 4.58641
1.01830E+07 4.59208
1.02441E+07 4.59791
1.03051E+07 4.60391
1.03661E+07 4.61006
1.04271E+07 4.61637
1.04881E+07 4.62283
1.05000E+07 4.62410
1.05610E+07 4.62921
1.06220E+07 4.63448
1.06829E+07 4.63992
1.07439E+07 4.64553
1.08049E+07 4.65131
1.08659E+07 4.65724
1.09268E+07 4.66333
1.09878E+07 4.66958
1.10000E+07 4.67084
1.10611E+07 4.67587
1.11223E+07 4.68104
1.11834E+07 4.68634
1.12446E+07 4.69178
1.13057E+07 4.69736
1.13668E+07 4.70307
1.14280E+07 4.70892
1.14891E+07 4.71489
1.15000E+07 4.71596
1.15625E+07 4.72094
1.16250E+07 4.72605
1.16875E+07 4.73130
1.17500E+07 4.73668
1.18125E+07 4.74220
1.18750E+07 4.74785
1.19375E+07 4.75364
1.20000E+07 4.75957
1.20625E+07 4.75485
1.21250E+07 4.75034
1.21875E+07 4.74602
1.22500E+07 4.74191
1.23125E+07 4.73799
1.23750E+07 4.73426
1.24375E+07 4.73073
1.25000E+07 4.72740
1.25625E+07 4.72313
1.26250E+07 4.71898
1.26875E+07 4.71496
1.27500E+07 4.71106
1.28125E+07 4.70729
1.28750E+07 4.70365
1.29375E+07 4.70015
1.30000E+07 4.69681
1.31250E+07 4.68881
1.32500E+07 4.68125
1.33750E+07 4.67414
1.35000E+07 4.66748
1.36693E+07 4.65766
1.37106E+07 4.65528
1.37520E+07 4.65293
1.37933E+07 4.65061
1.38347E+07 4.64832
1.38760E+07 4.64605
1.39173E+07 4.64382
1.39587E+07 4.64162
1.40000E+07 4.63944
1.40358E+07 4.63429
1.41519E+07 4.61753
1.42679E+07 4.60116
1.43840E+07 4.58516
1.45000E+07 4.56955
1.47500E+07 4.53542
1.50000E+07 4.50302
1.52500E+07 4.45981
1.55000E+07 4.41871
1.57500E+07 4.37970
1.60000E+07 4.34278
1.60581E+07 4.33184
1.61161E+07 4.32102
1.61742E+07 4.31032
1.62323E+07 4.29975
1.62903E+07 4.28930
1.63484E+07 4.27897
1.64064E+07 4.26877
1.64645E+07 4.25869
1.65000E+07 4.25242
1.65625E+07 4.24143
1.66250E+07 4.23051
1.66875E+07 4.21967
1.67500E+07 4.20890
1.68125E+07 4.19820
1.68750E+07 4.18759
1.69375E+07 4.17705
1.70000E+07 4.16659
1.70625E+07 4.15559
1.71250E+07 4.14473
1.71875E+07 4.13402
1.72500E+07 4.12343
1.73125E+07 4.11299
1.73750E+07 4.10268
1.74375E+07 4.09250
1.75000E+07 4.08246
1.75625E+07 4.07256
1.76250E+07 4.06279
1.76875E+07 4.05316
1.77500E+07 4.04366
1.78125E+07 4.03430
1.78750E+07 4.02507
1.79375E+07 4.01598
1.80000E+07 4.00702
1.80625E+07 3.99493
1.81250E+07 3.98308
1.81875E+07 3.97146
1.82500E+07 3.96007
1.83125E+07 3.94890
1.83750E+07 3.93796
1.84375E+07 3.92724
1.85000E+07 3.91675
1.85625E+07 3.90647
1.86250E+07 3.89641
1.86875E+07 3.88657
1.87500E+07 3.87694
1.88125E+07 3.86753
1.88750E+07 3.85833
1.89375E+07 3.84935
1.90000E+07 3.84058
1.90625E+07 3.82897
1.91250E+07 3.81766
1.91875E+07 3.80664
1.92500E+07 3.79592
1.93125E+07 3.78548
1.93750E+07 3.77533
1.94375E+07 3.76546
1.95000E+07 3.75587
1.95625E+07 3.74655
1.96250E+07 3.73752
1.96875E+07 3.72876
1.97500E+07 3.72027
1.98125E+07 3.71206
1.98750E+07 3.70412
1.99375E+07 3.69646
2.00000E+07 3.68907
