U-235(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
53.4809 79.9910
53.5014 64.8327
53.5219 54.0059
53.5628 41.0637
53.6038 34.3184
53.6447 30.4883
53.7266 26.7001
53.8086 25.2397
53.8905 25.0279
53.9724 26.0223
54.0543 29.3504
54.0953 33.2447
54.1157 36.3688
54.1362 40.5451
54.1618 46.0675
54.1873 44.9456
54.2129 33.6556
54.2256 28.2595
54.2384 24.3918
54.2591 20.8387
54.2797 19.2778
54.3210 18.5650
54.4035 19.5936
54.4861 21.3789
54.5687 23.8377
54.6512 27.6002
54.7338 34.3291
54.7751 40.1850
54.8163 49.7497
54.8576 67.4858
54.8783 82.7455
54.8989 105.944
54.9259 153.924
54.9529 208.403
54.9799 220.237
55.0068 218.970
55.0339 266.438
55.0474 323.658
55.0609 416.078
55.0707 511.154
55.0805 628.216
55.1000 822.202
55.1098 804.673
55.1196 701.044
55.1391 439.442
55.1560 285.722
55.1728 195.407
55.1897 142.050
55.2065 109.170
55.2234 87.9462
55.2402 73.7206
55.2740 56.9251
55.3077 48.3628
55.3414 44.0572
55.4088 42.2727
55.4762 46.4090
55.5437 56.4606
55.6111 75.4469
55.6785 110.183
55.7468 169.811
55.8151 230.495
55.8768 221.998
55.9384 183.427
55.9517 179.418
55.9910 183.509
56.0303 201.365
56.0763 191.600
56.1222 153.448
56.1893 118.609
56.2564 117.627
56.2899 130.721
56.3234 157.566
56.3570 207.365
56.3905 298.542
56.4095 379.547
56.4285 487.356
56.4474 615.055
56.4664 728.591
56.4854 770.627
56.5044 714.555
56.5423 477.078
56.5834 287.502
56.6245 187.089
56.6656 132.741
56.7067 100.922
56.7478 80.8390
56.7889 67.3619
56.8712 50.8624
56.9534 41.4043
57.0356 35.3764
57.2000 28.1941
57.2965 25.7638
57.3930 25.3865
57.4730 28.4457
57.5130 31.9290
57.5530 37.7008
57.5870 45.4886
57.6345 62.7013
57.6820 85.1470
57.7465 102.545
57.8110 100.707
57.8636 100.835
57.9162 111.549
57.9424 124.259
57.9687 145.874
57.9950 182.803
58.0213 245.416
58.0474 333.786
58.0735 371.352
58.0996 270.567
58.1127 207.902
58.1257 157.634
58.1399 118.561
58.1540 92.0043
58.1681 74.0177
58.1823 61.7083
58.1964 53.1597
58.2106 47.1397
58.2388 39.7934
58.2954 34.4094
58.3520 34.6271
58.4085 38.4303
58.4651 46.7719
58.5216 63.7692
58.5499 78.4712
58.5782 100.161
58.6217 151.396
58.6651 200.954
58.6868 200.111
58.7086 178.470
58.7520 118.855
58.7796 90.4171
58.8071 70.8177
58.8347 57.5311
58.8622 48.4014
58.9173 37.3448
58.9725 31.3573
59.0827 25.7250
59.1929 23.5680
59.3031 22.9347
59.4134 23.3321
59.5236 25.1247
59.5787 27.3643
59.6063 29.4286
59.6338 32.8714
59.6926 46.6193
59.7220 46.8596
59.7513 41.7600
59.7824 38.2746
59.8134 37.2279
59.8756 39.1314
59.9377 44.4840
59.9998 53.4913
60.0868 74.5074
60.1737 100.284
60.2172 103.651
60.2607 94.5297
60.3476 61.3555
60.3896 48.9858
60.4315 40.3727
60.4735 34.7873
60.5155 31.5304
60.5574 30.1935
60.5994 30.7198
60.6413 33.4819
60.6833 39.4689
60.7391 55.4076
60.7949 78.3987
60.8228 82.7634
60.8508 76.5074
60.9066 52.2508
60.9240 46.5427
60.9662 39.2176
60.9872 39.2849
61.0083 42.5098
61.0250 47.9788
61.0417 56.5301
61.0750 78.5248
61.0917 84.0292
61.1083 81.5965
61.1416 64.5843
61.1800 48.0888
61.2183 38.9197
61.2567 33.9995
61.2950 31.3213
61.3878 28.8686
61.4805 28.2350
61.6660 27.3079
61.6675 27.3002
61.6711 27.2818
61.6746 27.2633
61.6817 27.2258
61.6959 27.1476
61.7244 26.9602
61.7812 26.2102
61.8950 23.8130
62.0289 23.3999
62.1628 23.7862
62.2967 25.2160
62.3637 26.7982
62.4306 29.3012
62.4762 30.4493
62.5217 27.9681
62.5673 23.2913
62.6128 20.7883
62.6400 20.2420
62.7223 20.2510
62.8045 21.0403
62.9690 23.5924
63.1130 27.0029
63.2980 32.5786
63.4098 36.5851
63.5215 41.3836
63.6430 46.5209
63.6475 46.5499
63.6632 46.4620
63.6790 46.0862
63.7105 44.6843
63.7734 41.2073
63.8733 36.8787
63.9732 33.6201
64.0232 32.4781
64.0731 32.0025
64.1231 32.9461
64.1480 34.5534
64.1730 37.7563
64.1994 44.7677
64.2126 51.1137
64.2258 61.1875
64.2390 78.1681
64.2522 109.189
64.2653 171.859
64.2719 227.179
64.2785 309.328
64.2834 391.806
64.2883 487.619
64.2981 615.652
64.3079 505.413
64.3177 327.176
64.3239 246.566
64.3301 190.284
64.3424 123.450
64.3548 88.5370
64.3671 68.5391
64.3795 56.1034
64.3918 47.8677
64.4165 37.9314
64.4412 32.3246
64.4659 28.7943
64.5152 24.6329
64.5646 22.2480
64.6140 20.6758
64.7127 18.6721
64.8223 17.2974
64.9318 16.3701
65.1341 15.2766
65.3364 14.7437
65.4376 14.7678
65.4881 14.9450
65.5387 15.3612
65.5893 16.3009
65.6146 17.1875
65.6399 18.6384
65.6651 21.1733
65.6904 26.0154
65.7031 30.1632
65.7157 36.4209
65.7284 46.1513
65.7410 61.4189
65.7581 93.2698
65.7752 120.024
65.7924 104.841
65.8095 73.3410
65.8173 62.1167
65.8362 44.1643
65.8550 34.4910
65.8739 29.0332
65.8927 25.7441
65.9304 22.0262
65.9680 19.9408
66.0325 18.2648
66.0971 17.9462
66.1616 18.7424
66.1938 19.7239
66.2261 21.3312
66.2522 23.3111
66.2783 26.2003
66.3044 30.6008
66.3305 38.4107
66.3496 49.7101
66.3686 72.6197
66.3843 104.969
66.4000 129.537
66.4157 109.318
66.4314 74.5604
66.4349 68.3208
66.4465 52.3504
66.4580 41.8993
66.4696 34.9709
66.4812 30.2342
66.5043 24.4234
66.5274 21.1576
66.5506 19.1403
66.5737 17.8048
66.6200 16.1909
66.6663 15.2813
66.7125 14.7139
66.8051 14.0725
66.8976 13.7659
66.9901 13.7074
67.0364 13.8300
67.0827 14.2047
67.1058 14.6035
67.1289 15.3099
67.1521 16.6490
67.1752 19.3958
67.1958 24.2274
67.2163 30.6711
67.2266 31.8706
67.2369 30.3614
67.2574 23.9709
67.2780 19.3214
67.2985 16.7903
67.3168 15.4964
67.3351 14.6801
67.3716 13.8222
67.4081 13.5326
67.4446 13.4099
67.5578 13.1349
67.6711 12.9794
67.8975 12.8656
68.1240 13.0167
68.1806 13.1682
68.2372 13.4774
68.2655 13.7704
68.2938 14.2823
68.3221 15.3065
68.3363 16.2348
68.3504 17.6862
68.3875 23.5728
68.4060 22.5739
68.4245 19.7467
68.4391 18.2156
68.4538 17.3854
68.4830 17.0724
68.5123 18.0513
68.5415 20.5650
68.5669 24.3035
68.5923 27.0569
68.6177 24.0713
68.6430 19.2927
68.6577 17.3682
68.6724 16.0531
68.7019 14.5718
68.7313 13.8909
68.7608 13.5881
68.8196 13.5277
68.8785 13.9287
68.9374 14.8552
68.9963 16.7255
69.0551 20.6657
69.0846 24.2132
69.1140 29.6567
69.1389 36.4849
69.1639 45.9643
69.2137 69.9238
69.2386 77.1689
69.2635 76.3973
69.3133 60.7800
69.3679 45.1547
69.4224 36.2063
69.4770 31.3893
69.5315 28.9825
69.6122 28.0839
69.6526 26.7799
69.6929 25.0618
69.7632 24.3638
69.8335 25.1475
69.9037 26.9005
69.9740 29.8608
70.0770 38.0055
70.1185 43.6413
70.1600 51.8452
70.2015 64.5881
70.2430 86.3453
70.2484 90.2838
70.2601 100.072
70.2718 111.926
70.2952 143.849
70.3186 189.774
70.3420 247.749
70.3768 311.092
70.4115 287.147
70.4613 204.273
70.5110 154.588
70.5746 130.103
70.6070 128.722
70.6749 148.008
70.7284 183.160
70.7819 202.608
70.8354 159.859
70.8889 103.631
70.9299 75.4358
70.9709 57.9578
71.0119 47.0446
71.0529 40.0086
71.1348 32.1172
71.2168 28.4125
71.2988 26.9335
71.3808 27.1102
71.4627 29.1418
71.5447 33.9231
71.6051 39.1783
71.6654 40.7667
71.7257 31.6065
71.7559 26.0342
71.7860 21.8527
71.8169 19.1375
71.8478 17.6497
71.8787 17.0190
71.9096 16.9984
71.9714 18.3428
72.0333 21.5611
72.0951 27.6962
72.1260 32.6676
72.1569 39.7809
72.1878 50.2600
72.2187 66.1701
72.2496 90.9865
72.2805 129.793
72.3234 211.657
72.3663 275.131
72.4092 234.930
72.4521 160.416
72.4885 115.564
72.5250 87.1723
72.5614 69.1849
72.5978 57.4714
72.6707 44.3113
72.7435 38.3991
72.8343 36.2461
72.9251 35.2412
73.1068 24.6824
73.1875 21.3272
73.2682 19.2241
73.4296 16.9209
73.5910 15.7757
73.7524 15.2329
73.9138 15.2879
73.9945 15.7011
74.0752 16.6428
74.1559 18.6698
74.2366 23.2539
74.2770 27.6662
74.3173 34.9885
74.3577 47.7879
74.3980 71.4662
74.4233 96.6095
74.4486 135.572
74.4739 198.422
74.4866 245.628
74.4992 310.610
74.4997 313.641
74.5008 320.445
74.5019 327.436
74.5041 341.986
74.5085 373.293
74.5173 442.575
74.5349 547.365
74.5525 480.524
74.5701 343.303
74.5853 257.259
74.6004 201.337
74.6154 164.536
74.6304 138.878
74.6604 106.080
74.6905 86.4362
74.7205 73.6689
74.7805 58.7480
74.8406 51.0991
74.9006 47.3819
74.9606 46.5904
75.0207 49.4502
75.0507 53.4104
75.0807 60.6822
75.1427 84.3527
75.1737 79.9873
75.2047 69.2800
75.2499 61.8896
75.2952 62.1521
75.3856 74.3666
75.4730 94.9286
75.5603 103.686
75.6477 78.9099
75.7350 49.9062
75.7907 37.9866
75.8464 30.2206
75.9021 25.1621
75.9579 21.8001
76.0136 19.5074
76.0693 17.9056
76.1807 15.9390
76.2921 14.9242
76.4036 14.5310
76.4593 14.5869
76.5150 14.9245
76.5707 15.8435
76.5986 16.7702
76.6264 18.3046
76.6289 18.4819
76.6357 18.9955
76.6424 19.5565
76.6559 20.7713
76.6829 22.7561
76.7394 23.1373
76.7475 23.1720
76.7772 23.1098
76.8068 22.3367
76.8661 19.5847
76.9545 16.8960
77.0428 16.1155
77.1085 16.3207
77.1296 16.5275
77.1742 17.2411
77.2350 19.0922
77.2958 22.9109
77.3262 26.2968
77.3566 31.5374
77.3870 39.9417
77.4174 53.6864
77.4551 81.1955
77.4928 107.629
77.5117 107.694
77.5305 97.4752
77.5682 68.5576
77.5959 52.5133
77.6236 41.8925
77.6513 35.0038
77.6790 30.5025
77.7344 25.6402
77.7898 24.0186
77.8451 24.8589
77.9005 29.0042
77.9282 33.2545
77.9559 40.1194
77.9836 51.3507
78.0113 69.8256
78.0476 109.519
78.0839 148.211
78.1021 148.522
78.1202 134.250
78.1565 93.8997
78.1812 72.6950
78.2059 57.9706
78.2554 40.9954
78.3048 32.9528
78.3542 30.4026
78.3887 32.2201
78.4231 35.8369
78.4575 35.1907
78.4919 30.9206
78.5273 27.0858
78.5628 24.4835
78.6336 21.4598
78.7045 19.8121
78.7754 18.7959
78.9171 17.6883
79.0588 17.2745
79.2005 17.4276
79.2714 17.7991
79.3423 18.5249
79.4131 19.9457
79.4486 21.1708
79.4840 23.0578
79.5194 26.1625
79.5548 31.7491
79.5726 36.3340
79.5903 43.0425
79.6080 53.1601
79.6257 68.5556
79.6500 100.239
79.6742 126.138
79.6864 122.606
79.6985 108.219
79.7228 73.7628
79.7404 56.0768
79.7580 44.5778
79.7756 37.1528
79.7932 32.2615
79.8284 26.6507
79.8636 23.8718
79.8988 22.4677
79.9340 21.8362
80.0045 21.9775
80.0749 23.6427
80.1453 27.3968
80.2157 35.4637
80.2509 42.8524
80.2861 54.2602
80.3294 74.8426
80.3727 89.5781
80.3944 84.9997
80.4160 73.0247
80.4593 47.0998
80.4929 34.1613
80.5264 26.5618
80.5600 22.1751
80.5936 19.6905
80.6271 18.4493
80.6607 18.2298
80.6942 19.2227
80.7278 22.3001
80.7473 25.8268
80.7846 36.1553
80.7891 36.8430
80.8056 36.4549
80.8220 33.3537
80.8505 27.1100
80.8809 22.4152
80.9113 19.7386
80.9722 17.4946
81.0330 17.1167
81.0939 17.8080
81.1547 19.6667
81.2155 23.5456
81.2460 26.9098
81.2764 32.0001
81.3068 39.9775
81.3372 52.8516
81.3773 81.8850
81.4173 117.983
81.4373 123.621
81.4574 114.351
81.4974 77.8004
81.5250 57.8054
81.5525 44.4818
81.5801 35.7945
81.6077 30.0153
81.6628 23.2327
81.7179 19.6454
81.7731 17.5618
81.8282 16.2713
81.9385 14.9120
82.0487 14.4466
82.1590 14.6932
82.2141 15.2125
82.2692 16.2693
82.3244 18.5868
82.3519 20.8964
82.3795 24.9673
82.4260 35.5753
82.4726 30.4962
82.4888 30.2589
82.5050 32.0159
82.5212 35.9001
82.5374 42.5789
82.5536 53.6693
82.5698 72.6985
82.5860 107.482
82.6022 174.734
82.6167 278.275
82.6312 367.352
82.6385 356.757
82.6458 309.133
82.6603 196.093
82.6689 148.218
82.6775 114.964
82.6861 92.2565
82.6947 76.7627
82.7118 59.1001
82.7290 52.1808
82.7457 52.2558
82.7625 57.9171
82.7959 80.0887
82.8126 87.6189
82.8294 86.5795
82.8628 68.9619
82.9025 49.8712
82.9422 38.9229
82.9819 32.7174
83.0216 29.0067
83.1010 25.2547
83.1805 23.9984
83.2599 24.3843
83.3393 26.8972
83.3790 29.8210
83.4187 35.5745
83.4386 40.7580
83.4584 49.1501
83.4783 63.7739
83.4981 91.0826
83.5050 105.518
83.5220 155.017
83.5389 207.947
83.5491 217.075
83.5593 201.582
83.5796 144.638
83.5969 108.602
83.6142 87.0697
83.6314 74.4984
83.6487 67.1191
83.6833 60.5137
83.7178 59.4684
83.7869 65.3616
83.8560 77.7309
83.8954 86.8609
84.0045 115.914
84.1136 141.321
84.2070 145.816
84.3318 123.091
84.4068 109.524
84.4817 97.5827
84.5286 85.5141
84.5754 65.1497
84.5988 55.2593
84.6223 49.2519
84.6691 48.6113
84.7457 56.5362
84.7610 57.8199
84.7957 60.1464
84.8304 62.6749
84.9151 73.4213
84.9841 76.6150
85.0530 73.5340
85.1990 57.5487
85.3450 46.0749
85.3750 44.9209
85.4455 43.5311
85.5160 43.2909
85.6570 40.9946
85.9380 23.9567
86.0349 20.2592
86.1318 17.8468
86.2286 16.2809
86.3255 15.2910
86.4224 14.7857
86.5193 14.9670
86.5677 15.6015
86.6161 17.0924
86.6404 18.4524
86.6646 20.5336
86.6888 23.7491
86.7130 28.7063
86.7933 56.8946
86.8334 55.5318
86.8735 44.4521
86.9085 36.4884
86.9435 31.2089
86.9786 27.8015
87.0136 25.5759
87.0836 23.1535
87.1537 22.2738
87.2937 23.5505
87.3638 26.0121
87.4338 30.4997
87.5879 43.8872
87.6650 39.0176
87.7420 30.9161
87.8398 25.1141
87.9376 23.1443
88.0353 23.3916
88.0842 24.3224
88.1331 26.2251
88.1977 30.9959
88.2622 32.7345
88.3161 34.9281
88.3701 39.0648
88.4779 53.5987
88.6165 85.2807
88.6979 99.5471
88.7584 101.110
88.8294 93.5378
88.9003 76.5773
88.9180 72.4340
88.9604 64.2129
89.0028 58.9120
89.0452 57.1577
89.0876 60.3951
89.1175 65.6992
89.1473 66.2810
89.1771 53.4374
89.2069 39.6434
89.2356 32.1805
89.2643 28.3075
89.3217 24.8703
89.3790 23.5687
89.4364 23.2547
89.5512 25.3968
89.6085 28.9496
89.6659 36.6350
89.7101 48.7225
89.7907 83.2654
89.7965 83.5913
89.8152 79.9503
89.8339 71.0788
89.8712 51.1087
89.8991 40.3111
89.9270 33.2011
89.9748 26.5710
90.0225 23.9281
90.0703 23.7365
90.1180 25.8244
90.1528 29.3473
90.1875 35.8331
90.2223 48.1871
90.2396 58.6373
90.2570 74.3657
90.2810 112.688
90.2930 145.654
90.3050 196.122
90.3169 277.380
90.3289 414.483
90.3349 516.841
90.3409 649.822
90.3529 1007.96
90.3619 1258.09
90.3709 1286.65
90.3799 1073.17
90.3890 800.513
90.3980 581.933
90.4070 430.066
90.4160 327.260
90.4250 256.769
90.4369 194.677
90.4487 153.749
90.4665 114.743
90.4842 90.6964
90.5198 64.0881
90.5553 50.6909
90.5909 43.2178
90.6264 38.8195
90.6619 36.2132
90.7330 34.1317
90.8216 35.2629
90.9103 40.2035
90.9989 50.8136
91.0875 71.7441
91.1700 105.119
91.2525 135.912
91.2938 134.875
91.3350 121.055
91.4175 82.9965
91.4884 59.2258
91.5592 44.7115
91.6301 36.0089
91.7009 30.8068
91.7718 28.0167
91.8426 27.7025
91.8780 29.1099
91.9135 32.7962
91.9489 41.7488
91.9666 50.4738
91.9843 64.4318
92.0082 94.0904
92.0320 120.303
92.0558 107.061
92.0796 77.0931
92.0993 59.1557
92.1190 47.8220
92.1387 40.7198
92.1584 36.1769
92.1978 31.3342
92.2372 29.6529
92.2942 30.9121
92.3511 36.0548
92.4080 45.2168
92.4365 53.4578
92.4649 67.8690
92.4828 83.0764
92.5008 107.078
92.5187 146.778
92.5366 214.321
92.5466 269.644
92.5566 337.232
92.5766 449.918
92.5866 443.330
92.5966 389.905
92.6165 251.057
92.6327 171.299
92.6489 121.946
92.6651 91.4432
92.6813 71.9159
92.7136 49.8121
92.7460 38.5177
92.7784 32.0922
92.8108 28.1648
92.8755 24.0393
92.9403 22.4965
93.0050 22.6678
93.0698 24.8883
93.1345 30.8659
93.1774 37.7598
93.2203 42.7130
93.2226 42.7286
93.2281 42.6279
93.2336 42.3352
93.2446 41.2291
93.2667 37.6691
93.3107 30.7008
93.3230 29.2721
93.3487 26.6437
93.3744 24.1395
93.4257 19.8213
93.4644 17.6393
93.5032 16.2333
93.5419 15.3478
93.5807 14.8102
93.6194 14.5255
93.6581 14.4534
93.6969 14.5959
93.7356 14.9980
93.7550 15.3263
93.7743 15.7663
93.7937 16.3484
93.8131 17.1165
93.8325 18.1334
93.8518 19.4922
93.8712 21.3341
93.8906 23.8783
93.9099 27.4868
93.9293 32.7713
93.9487 40.8396
93.9680 53.8318
93.9874 76.3118
93.9971 94.0208
94.0068 119.037
94.0165 155.602
94.0261 210.804
94.0358 296.866
94.0455 432.629
94.0520 562.399
94.0586 719.061
94.0717 963.426
94.0782 940.793
94.0848 823.933
94.0978 537.020
94.1057 407.701
94.1136 315.009
94.1293 201.948
94.1450 141.306
94.1607 105.948
94.1765 83.7012
94.1922 68.8509
94.2236 50.8425
94.2551 40.6833
94.2865 34.3080
94.3494 26.6269
94.3760 24.3757
94.3893 23.5253
94.4026 23.0246
94.4558 23.4740
94.5153 23.4384
94.5749 24.3673
94.6046 25.9079
94.6344 29.0742
94.6641 35.8505
94.6790 41.9997
94.6939 51.3785
94.7372 91.6092
94.7481 90.6059
94.7589 81.9842
94.7806 59.5535
94.7945 48.7482
94.8085 41.2233
94.8363 32.4545
94.8641 28.0409
94.8920 25.6439
94.9477 23.5074
95.0034 22.9720
95.1147 24.2650
95.1704 26.0473
95.2261 29.1331
95.2723 32.8741
95.2828 33.5090
95.3112 34.0785
95.3395 34.5194
95.4254 40.3185
95.5113 46.5931
95.6308 45.4638
95.7502 37.5784
95.8936 32.1760
96.0370 31.7673
96.0456 31.8228
96.0697 31.9489
96.0937 31.9198
96.1178 31.4436
96.1418 29.9004
96.1658 27.2455
96.1778 26.9021
96.1899 28.0792
96.2139 31.9316
96.2379 34.5459
96.2930 37.2508
96.3480 38.2356
96.4646 38.0843
96.5789 35.6413
96.6600 28.3338
96.6932 25.7265
96.7727 21.7042
96.8522 19.3713
97.0111 16.7105
97.1701 15.3791
97.3290 14.9459
97.4880 15.5607
97.5674 16.5286
97.6469 18.3226
97.7264 21.6467
97.8059 28.1330
97.8456 33.6871
97.8853 42.0273
97.9251 54.9591
97.9648 75.7134
97.9854 91.4335
98.0059 112.588
98.0424 163.061
98.0607 171.369
98.0789 166.924
98.0853 164.889
98.1004 159.476
98.1154 152.358
98.1456 132.650
98.2058 90.1641
98.2659 61.7608
98.3260 45.3276
98.3861 35.5910
98.4463 29.4957
98.5665 22.7582
98.6867 19.7561
98.8273 19.2300
98.8977 18.1196
98.9680 15.9869
99.0146 14.8218
99.0613 13.9516
99.1079 13.3197
99.1545 12.8972
99.1778 12.7708
99.2011 12.7137
99.2244 12.7438
99.2478 12.8879
99.2711 13.1859
99.2944 13.6937
99.3177 14.4881
99.3410 15.6666
99.3738 18.1734
99.4065 21.7987
99.4720 29.7702
99.5048 31.4289
99.5375 30.9833
99.6030 27.3446
99.6793 23.3529
99.7556 20.7170
99.8319 19.0249
99.9082 17.9157
100.015 16.9740
100.068 16.7462
100.121 16.9569
100.155 17.8140
100.189 20.3839
100.205 23.1965
100.222 28.1748
100.239 37.2214
100.256 53.5318
100.286 100.873
100.301 107.022
100.316 91.8332
100.334 68.7915
100.355 50.2596
100.376 39.3765
100.394 33.6073
100.412 29.6903
100.447 24.8466
100.482 22.0707
100.518 20.3474
100.589 18.4763
100.660 17.7806
100.730 18.0573
100.766 18.7299
100.801 20.0564
100.837 22.6565
100.872 28.1333
100.890 33.2561
100.908 41.7203
100.925 56.6853
100.943 84.8658
100.961 135.785
100.978 192.898
100.987 195.825
100.996 174.959
101.013 113.517
101.031 72.0218
101.049 50.1114
101.066 38.0291
101.084 30.9517
101.105 25.7631
101.127 22.5433
101.170 18.9414
101.212 17.0719
101.255 15.9838
101.341 14.8437
101.426 14.3859
101.510 14.4233
101.594 15.1974
101.635 16.2008
101.677 18.2052
101.719 22.6097
101.740 26.7585
101.761 33.2749
101.788 45.8650
101.815 55.3935
101.843 48.0882
101.870 35.1121
101.895 27.1093
101.920 22.3471
101.945 19.4785
101.970 17.6716
102.007 16.0577
102.044 15.1154
102.117 14.1676
102.194 13.8174
102.270 13.8134
102.347 13.7285
102.424 14.3235
102.492 15.3645
102.560 17.2728
102.622 20.6131
102.685 27.4175
102.716 33.5668
102.747 43.2415
102.778 59.2033
102.809 86.6441
102.838 130.585
102.868 195.762
102.897 254.549
102.926 247.205
102.985 134.343
103.015 97.4745
103.044 73.9611
103.092 51.7693
103.140 39.6912
103.181 33.4647
103.222 29.4773
103.262 27.1364
103.303 26.4148
103.339 27.5878
103.375 31.7847
103.392 36.0075
103.410 42.8120
103.428 54.0525
103.446 73.2182
103.466 112.915
103.477 147.243
103.488 191.550
103.509 276.945
103.520 282.972
103.530 259.947
103.551 186.923
103.571 135.134
103.590 102.596
103.617 76.1982
103.644 60.9566
103.671 51.3615
103.698 44.8971
103.752 36.9448
103.806 32.4495
103.860 29.8011
103.914 28.3820
104.022 28.8070
104.144 32.8093
104.205 29.5006
104.266 24.3164
104.325 20.9831
104.385 19.1050
104.503 17.4493
104.622 17.2516
104.740 18.6021
104.812 20.8794
104.883 25.6257
104.919 29.7704
104.955 35.9663
104.990 45.4445
105.026 59.9640
105.083 98.3939
105.140 143.311
105.185 147.047
105.230 121.403
105.254 105.573
105.318 73.3565
105.382 55.4451
105.446 46.6672
105.478 45.3196
105.510 47.0283
105.534 49.9420
105.546 49.8531
105.558 47.1602
105.583 38.1352
105.607 32.3580
105.635 29.1952
105.664 27.5529
105.720 25.8407
105.803 24.9721
105.886 26.0231
105.928 28.0115
105.969 32.3837
105.990 36.3751
106.011 42.5521
106.031 52.3406
106.052 67.2827
106.085 96.8786
106.101 102.577
106.117 95.6340
106.150 67.2244
106.182 47.4705
106.207 38.8139
