I-127(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1186.39 3.07394
1186.60 3.14676
1186.81 3.35452
1186.92 3.61477
1186.97 3.84150
1187.02 4.19736
1187.07 4.79534
1187.12 5.89459
1187.15 6.80878
1187.18 8.15688
1187.20 10.1950
1187.23 13.2791
1187.26 19.6557
1187.30 23.7721
1187.34 19.4744
1187.37 13.2778
1187.40 10.5864
1187.42 8.68540
1187.46 6.39689
1187.51 5.18631
1187.55 4.48807
1187.59 4.05377
1187.64 3.76661
1187.73 3.42286
1187.81 3.23194
1187.90 3.11380
1188.08 2.97786
1188.43 2.85126
1188.78 2.78391
1189.48 2.69371
1190.19 2.62090
1191.59 2.49070
1193.00 2.37958
1194.41 2.31190
1195.82 2.35561
1197.22 2.71070
1197.93 3.25220
1198.10 3.52965
1198.28 4.02652
1198.37 4.50051
1198.45 5.41548
1198.50 6.26620
1198.54 7.71632
1198.59 10.4367
1198.63 15.7210
1198.66 22.9647
1198.70 27.8224
1198.74 23.0736
1198.77 15.9360
1198.81 11.5785
1198.84 9.14133
1198.87 7.70412
1198.91 6.82221
1198.97 5.89310
1199.04 5.48723
1199.17 5.27095
1199.30 5.37263
1199.83 6.87164
1200.36 9.81697
1200.89 15.2996
1201.16 19.8319
1201.42 26.4811
1201.69 36.6376
1201.95 52.9725
1202.22 81.0583
1202.48 133.724
1202.61 178.215
1202.75 243.695
1202.88 342.941
1203.01 493.671
1203.21 828.030
1203.40 1083.40
1203.60 901.589
1203.79 585.263
1203.94 418.213
1204.08 307.372
1204.23 233.801
1204.37 183.636
1204.66 122.615
1204.95 88.6962
1205.24 67.9764
1205.53 54.3779
1206.11 38.1141
1206.69 29.0376
1207.27 23.4205
1207.85 19.8579
1208.00 19.3267
1208.14 19.1781
1208.21 19.4680
1208.29 20.4063
1208.32 21.4135
1208.36 23.1699
1208.39 26.3477
1208.43 32.1739
1208.47 41.3474
1208.50 47.1650
1208.54 40.7969
1208.57 31.6211
1208.60 26.8787
1208.62 23.7348
1208.68 20.1939
1208.73 18.3944
1208.78 17.3547
1208.88 16.1436
1208.99 15.4287
1209.19 14.4788
1209.40 13.7750
1210.23 11.7231
1211.06 10.1922
1211.88 8.90802
1212.71 7.73087
1213.12 7.16317
1213.54 6.63838
1213.95 6.31313
1214.16 6.40808
1214.37 7.00831
1214.57 8.96461
1214.68 11.2062
1214.78 15.3340
1214.83 18.7394
1214.88 23.6640
1214.94 31.0051
1214.99 42.0941
1215.04 60.3202
1215.09 90.6670
1215.12 114.220
1215.14 146.231
1215.17 190.013
1215.19 246.846
1215.25 424.072
1215.30 566.273
1215.33 552.390
1215.35 486.239
1215.41 328.756
1215.46 219.085
1215.51 154.029
1215.57 114.740
1215.62 89.7331
1215.67 72.9535
1215.73 61.1662
1215.83 46.1817
1215.94 37.1393
1216.04 31.2630
1216.25 24.2567
1216.47 20.2682
1216.68 17.7443
1217.10 14.7360
1217.52 13.0012
1217.94 11.8666
1218.79 10.4491
1219.64 9.57240
1220.48 8.95998
1222.17 8.12758
1223.86 7.55811
1225.55 7.11550
1226.40 6.91764
1226.82 6.82252
1227.24 6.73287
1227.67 6.66232
1227.88 6.65099
1228.09 6.68680
1228.30 6.85477
1228.41 7.06658
1228.51 7.48150
1228.62 8.38421
1228.67 9.23918
1228.72 10.6264
1228.77 13.1425
1228.83 18.1100
1228.85 22.5952
1228.88 29.2855
1228.91 39.8985
1228.93 56.8439
1228.97 90.6451
1229.00 116.372
1229.03 98.6357
1229.07 66.8605
1229.09 49.9699
1229.12 38.9840
1229.14 31.5052
1229.17 26.3014
1229.21 19.8349
1229.26 16.1634
1229.31 13.8503
1229.36 12.3531
1229.45 10.5402
1229.55 9.50584
1229.65 8.86316
1229.84 8.11055
1230.03 7.69169
1230.23 7.42513
1230.61 7.10098
1231.00 6.90266
1231.38 6.76246
1232.15 6.56093
1232.93 6.40602
1233.70 6.26917
1234.08 6.20713
1234.28 6.18288
1234.47 6.17377
1234.66 6.21023
1234.76 6.27533
1234.85 6.41764
1234.95 6.75032
1235.00 7.07313
1235.05 7.61899
1235.09 8.60902
1235.14 10.5864
1235.17 12.3426
1235.19 15.0747
1235.21 19.4651
1235.24 26.5778
1235.27 40.8164
1235.30 52.0332
1235.33 45.0662
1235.36 31.9005
1235.39 23.5527
1235.42 18.5472
1235.44 15.3796
1235.47 13.2946
1235.53 10.8082
1235.58 9.49330
1235.64 8.68675
1235.69 8.17015
1235.80 7.54456
1235.91 7.19105
1236.02 6.96679
1236.23 6.70065
1236.45 6.54551
1236.67 6.44227
1237.10 6.30822
1237.98 6.15138
1238.85 6.04777
1240.59 5.89774
1241.46 5.84622
1241.90 5.85617
1242.11 5.95256
1242.22 6.17647
1242.28 6.49264
1242.33 7.25443
1242.37 8.13856
1242.40 8.72590
1242.44 8.13425
1242.47 7.24568
1242.53 6.43451
1242.59 6.12046
1242.70 5.89757
1242.94 5.78308
1243.40 5.71955
1244.34 5.65487
1246.20 5.55158
1248.07 5.46544
1248.53 5.45333
1249.00 5.46181
1249.23 5.49217
1249.46 5.58807
1249.58 5.71296
1249.70 6.00284
1249.76 6.31811
1249.81 6.91503
1249.84 7.43307
1249.87 8.22917
1249.90 9.49736
1249.93 11.5351
1249.97 15.3006
1250.00 17.7185
1250.04 15.1872
1250.07 11.5299
1250.10 9.32747
1250.14 8.02129
1250.17 7.23289
1250.20 6.73428
1250.26 6.17414
1250.33 5.89055
1250.45 5.61862
1250.58 5.49833
1250.84 5.39080
1251.09 5.34014
1251.60 5.28309
1252.11 5.24249
1253.13 5.16929
1254.15 5.09053
1255.17 4.99541
1255.68 4.93805
1256.19 4.87308
1256.70 4.80741
1256.96 4.78648
1257.21 4.80054
1257.34 4.84101
1257.47 4.92997
1257.59 5.11782
1257.72 5.51551
1257.85 6.44272
1257.91 7.36692
1257.98 8.93659
1258.04 11.9238
1258.10 18.2393
1258.14 24.1879
1258.17 34.0029
1258.20 51.0280
1258.22 64.0086
1258.23 79.9780
1258.25 104.660
1258.27 132.129
1258.30 171.050
1258.32 164.810
1258.34 144.401
1258.37 97.2911
1258.39 73.6991
1258.41 57.7561
1258.46 38.0982
1258.50 27.6848
1258.55 21.6293
1258.59 17.8173
1258.64 15.2620
1258.73 12.1680
1258.82 10.3824
1258.91 9.26932
1259.09 7.96816
1259.27 7.25383
1259.44 6.80992
1259.62 6.50988
1259.80 6.29440
1260.16 6.00541
1260.52 5.82087
1261.24 5.59439
1261.95 5.45524
1262.67 5.35624
1264.10 5.21091
1265.53 5.09038
1266.25 5.02949
1266.97 4.96353
1267.68 4.88867
1268.04 4.84827
1268.40 4.81059
1268.76 4.79579
1268.94 4.82020
1269.12 4.90857
1269.30 5.17345
1269.39 5.47609
1269.48 6.04260
1269.57 7.23297
1269.61 8.33080
1269.65 10.0638
1269.70 13.1194
1269.74 18.8873
1269.77 23.8865
1269.79 30.9874
1269.81 41.6748
1269.83 57.7777
1269.85 74.9158
1269.87 95.2998
1269.90 123.574
1269.92 119.239
1269.93 103.974
1269.97 69.9938
1270.00 45.0073
1270.04 31.3427
1270.08 23.5811
1270.11 18.9559
1270.15 15.8525
1270.19 13.7777
1270.26 11.1414
1270.33 9.59268
1270.41 8.62147
1270.55 7.48336
1270.70 6.85131
1270.85 6.46091
1271.14 6.00720
1271.43 5.75297
1271.72 5.59048
1272.31 5.39154
1272.90 5.26884
1273.48 5.18075
1274.65 5.04838
1275.82 4.93312
1276.41 4.87282
1276.99 4.80687
1277.58 4.73549
1277.87 4.70296
1278.16 4.68680
1278.31 4.69626
1278.46 4.73323
1278.60 4.82739
1278.75 5.05054
1278.89 5.61051
1278.97 6.18941
1279.04 7.22411
1279.11 9.24335
1279.15 11.0356
1279.19 13.7320
1279.22 18.2532
1279.26 25.8874
1279.28 32.1964
1279.30 40.5113
1279.31 52.0943
1279.33 68.1367
1279.35 88.1483
1279.37 111.857
1279.40 145.871
1279.43 123.507
1279.47 82.6945
1279.51 53.2534
1279.54 36.9425
1279.58 27.5967
1279.62 21.8729
1279.65 18.1421
1279.69 15.5801
1279.76 12.3811
1279.84 10.5242
1279.91 9.34204
1280.06 7.96050
1280.21 7.19991
1280.36 6.72785
1280.50 6.40985
1280.65 6.18251
1280.95 5.88074
1281.24 5.68996
1281.84 5.46114
1282.43 5.32610
1283.02 5.23428
1284.20 5.11049
1285.39 5.02181
1286.57 4.94527
1287.16 4.90862
1287.75 4.88112
1288.05 4.88907
1288.20 4.91412
1288.35 4.97732
1288.49 5.13882
1288.57 5.30875
1288.64 5.61572
1288.72 6.22344
1288.75 6.76158
1288.79 7.60599
1288.83 9.00970
1288.86 11.5162
1288.90 16.3714
1288.94 25.9257
1288.97 40.3211
1289.00 50.8475
1289.03 43.2352
1289.06 30.1625
1289.08 23.9033
1289.10 19.6347
1289.14 14.2433
1289.18 11.3293
1289.22 9.61430
1289.26 8.52685
1289.30 7.79471
1289.37 6.90642
1289.45 6.39169
1289.53 6.07116
1289.68 5.69599
1289.84 5.48881
1290.00 5.36070
1290.31 5.21072
1290.93 5.06931
1291.55 4.99833
1292.79 4.92420
1293.41 4.92308
1293.72 4.99491
1293.88 5.19566
1293.95 5.55275
1293.99 5.96455
1294.03 6.72228
1294.07 7.83374
1294.10 8.57259
1294.14 7.83143
1294.17 6.71749
1294.20 6.09679
1294.23 5.71202
1294.29 5.31882
1294.40 5.04157
1294.63 4.90442
1295.09 4.84430
1296.00 4.80614
1296.92 4.79636
1297.37 4.84791
1297.49 4.90106
1297.60 5.02535
1297.66 5.15788
1297.72 5.41183
1297.77 5.96952
1297.80 6.51777
1297.83 7.36439
1297.87 8.92479
1297.90 9.96030
1297.94 8.92314
1297.97 7.36089
1298.01 6.31289
1298.04 5.75414
1298.12 5.23618
1298.19 5.02586
1298.26 4.92303
1298.41 4.82727
1298.55 4.78473
1299.13 4.72629
1300.29 4.68403
1302.61 4.62196
1307.25 4.49714
1309.57 4.42533
1311.90 4.33900
1313.06 4.28580
1314.22 4.22117
1314.80 4.18462
1315.38 4.15766
1315.67 4.17271
1315.81 4.20832
1315.96 4.29455
1316.10 4.51025
1316.17 4.73673
1316.25 5.13679
1316.32 5.93266
1316.36 6.62248
1316.39 7.69302
1316.43 9.51083
1316.46 12.6360
1316.50 18.5495
1316.54 30.2928
1316.57 47.8831
1316.60 61.2911
1316.63 52.1055
1316.66 35.5890
1316.69 26.6559
1316.71 20.6950
1316.74 16.7259
1316.76 14.0139
1316.81 10.7083
1316.86 8.89606
1316.90 7.75799
1316.95 7.01049
1317.05 6.12169
1317.14 5.61721
1317.24 5.30491
1317.43 4.94059
1317.62 4.73880
1317.81 4.61089
1318.19 4.45558
1318.96 4.29261
1319.72 4.19131
1321.25 4.02911
1322.78 3.85961
1323.54 3.76103
1324.30 3.64865
1325.07 3.52070
1325.83 3.38334
1326.21 3.32130
1326.60 3.28186
1326.98 3.30446
1327.36 3.49575
1327.55 3.73906
1327.74 4.19028
1327.93 5.04300
1328.12 6.74256
1328.22 8.22902
1328.32 10.4715
1328.41 14.0830
1328.51 20.1163
1328.60 31.2582
1328.65 40.4680
1328.70 53.6929
1328.75 74.2930
1328.79 106.373
1328.84 160.677
1328.89 249.995
1328.94 419.690
1329.00 547.466
1329.06 458.719
1329.11 302.666
1329.15 226.724
1329.19 173.338
1329.26 109.622
1329.34 76.0678
1329.41 56.6370
1329.48 44.4442
1329.56 36.2927
1329.71 26.3728
1329.85 20.7488
1330.00 17.2202
1330.30 13.1571
1330.59 10.9339
1330.89 9.56669
1331.18 8.64621
1331.48 7.99262
1332.07 7.12741
1332.66 6.58438
1333.25 6.21237
1333.84 5.94110
1335.03 5.56915
1336.21 5.32235
1338.57 5.00049
1340.94 4.77955
1343.30 4.59539
1344.48 4.50660
1345.67 4.41779
1346.26 4.37570
1346.85 4.34515
1347.14 4.34721
1347.44 4.39639
1347.59 4.47892
1347.73 4.69643
1347.81 4.94830
1347.88 5.47294
1347.92 5.96701
1347.96 6.79111
1347.99 8.25579
1348.03 10.8509
1348.07 14.9408
1348.10 17.5789
1348.14 14.8122
1348.17 10.8361
1348.20 8.93805
1348.22 7.69933
1348.26 6.25539
1348.31 5.50323
1348.36 5.08848
1348.45 4.66066
1348.54 4.45891
1348.73 4.26989
1348.91 4.17953
1349.28 4.07733
1349.66 4.00423
1350.40 3.86953
1351.14 3.72561
1351.51 3.65063
1351.88 3.58108
1352.25 3.53640
1352.62 3.57340
1352.81 3.67035
1352.99 3.88231
1353.18 4.32821
1353.36 5.27697
1353.55 7.49521
1353.64 9.71766
1353.73 13.5383
1353.78 16.6082
1353.83 20.8461
1353.87 26.9949
1353.92 36.2618
1353.97 51.2828
1354.01 75.8789
1354.06 119.131
1354.10 197.295
1354.15 329.599
1354.20 431.840
1354.25 363.894
1354.30 240.233
1354.33 177.948
1354.36 135.973
1354.39 106.052
1354.43 85.6329
1354.49 59.4832
1354.56 44.6452
1354.62 35.2072
1354.68 29.0035
1354.81 21.3890
1354.94 17.0458
1355.07 14.3437
1355.33 11.2172
1355.59 9.50229
1355.85 8.44526
1356.11 7.73342
1356.36 7.22457
1356.88 6.55021
1357.40 6.13765
1357.66 6.00124
1357.91 5.93299
1358.04 5.95738
1358.17 6.10072
1358.24 6.29276
1358.30 6.69243
1358.33 7.07374
1358.37 7.67097
1358.40 8.67071
1358.43 10.3685
1358.47 13.2885
1358.50 15.1633
1358.54 13.1754
1358.57 10.3159
1358.60 8.76414
1358.63 7.77927
1358.68 6.73045
1358.74 6.23453
1358.80 5.96345
1358.91 5.68574
1359.02 5.54426
1359.24 5.38992
1359.47 5.29459
1359.91 5.15762
1360.36 5.04934
1361.26 4.86609
1362.15 4.69919
1363.05 4.52866
1363.49 4.43718
1363.94 4.34225
1364.39 4.25709
1364.61 4.23760
1364.84 4.27259
1365.06 4.47269
1365.17 4.73937
1365.28 5.27851
1365.40 6.48319
1365.45 7.64450
1365.51 9.60046
1365.56 13.1493
1365.62 20.2786
1365.65 26.6630
1365.68 36.6852
1365.70 52.9788
1365.72 64.7365
1365.73 78.5113
1365.75 102.629
1365.77 129.519
1365.80 169.147
1365.82 163.185
1365.84 143.362
1365.87 95.8511
1365.90 69.4489
1365.92 52.5240
1365.95 41.1837
1365.98 33.3895
1366.03 23.6872
1366.08 18.3650
1366.13 15.0298
1366.19 12.8709
1366.29 10.2577
1366.39 8.76592
1366.50 7.83627
1366.71 6.74530
1366.92 6.13505
1367.13 5.75067
1367.54 5.30023
1367.96 5.10453
1368.17 5.12459
1368.38 5.31408
1368.59 5.92239
1368.70 6.61074
1368.80 7.87976
1368.90 10.4831
1368.96 12.8098
1369.01 16.5070
1369.06 22.9073
1369.11 34.4314
1369.14 43.8659
1369.17 57.5045
1369.19 77.5646
1369.22 106.999
1369.26 177.095
1369.30 229.141
1369.34 192.198
1369.38 128.062
1369.42 87.8318
1369.46 63.0518
1369.49 47.6293
1369.53 37.8392
1369.60 26.2358
1369.68 20.0301
1369.75 16.3230
1369.82 13.9221
1369.97 11.0779
1370.11 9.49696
1370.26 8.51182
1370.55 7.37178
1370.84 6.74068
1371.14 6.34171
1371.72 5.86291
1372.31 5.57944
1372.89 5.38647
1374.06 5.12364
1375.23 4.92916
1375.81 4.83972
1376.39 4.74950
1376.98 4.65832
1377.27 4.61814
1377.56 4.59689
1377.71 4.60559
1377.86 4.64410
1378.00 4.74403
1378.15 4.98159
1378.29 5.57040
1378.37 6.17974
1378.44 7.26556
1378.51 9.37642
1378.55 11.2435
1378.59 14.0437
1378.62 18.7204
1378.66 26.5757
1378.68 33.0362
1378.70 41.5155
1378.71 53.2735
1378.73 69.4810
1378.75 90.9507
1378.77 114.937
1378.80 149.007
1378.82 143.415
1378.84 125.421
1378.87 84.2476
1378.90 55.6672
1378.94 39.2060
1378.97 29.4895
1379.01 23.4151
1379.04 19.3987
1379.08 16.6124
1379.15 13.1362
1379.22 11.0641
1379.29 9.73934
1379.43 8.19403
1379.57 7.33379
1379.71 6.80289
1379.85 6.44450
1379.98 6.18795
1380.26 5.84620
1380.54 5.63064
1381.10 5.37500
1381.66 5.23147
1382.21 5.15733
1382.49 5.15656
1382.77 5.22629
1382.91 5.34165
1383.05 5.63583
1383.12 5.97176
1383.19 6.64467
1383.23 7.27177
1383.26 8.29609
1383.30 10.0637
1383.33 13.0703
1383.37 17.9587
1383.40 21.0776
1383.44 17.8100
1383.47 13.0595
1383.50 10.7694
1383.52 9.26719
1383.56 7.50902
1383.61 6.60516
1383.66 6.09314
1383.75 5.57162
1383.84 5.32548
1384.02 5.10422
1384.21 5.00577
1384.58 4.91215
1384.94 4.86165
1385.68 4.79666
1386.42 4.74848
1387.89 4.67035
1389.36 4.60339
1392.31 4.48209
1395.25 4.36247
1398.20 4.23155
1401.14 4.07427
1402.61 3.97864
1404.09 3.86620
1405.56 3.73537
1406.29 3.68584
1406.48 3.69465
1406.66 3.74879
1406.75 3.82684
1406.85 4.00979
1406.94 4.53791
1406.98 5.21303
1407.03 6.64987
1407.07 8.49153
1407.10 9.71071
1407.14 8.48168
1407.17 6.63026
1407.21 5.26786
1407.25 4.58041
1407.34 4.00174
1407.42 3.77401
1407.50 3.65951
1407.67 3.54465
1407.84 3.48187
1408.17 3.39878
1408.50 3.33133
1409.16 3.20618
1409.83 3.10008
1410.16 3.07352
1410.49 3.09589
1410.82 3.22906
1411.16 3.63061
1411.32 4.05146
1411.49 4.76850
1411.65 6.03778
1411.82 8.42962
1411.90 10.4310
1411.99 13.3984
1412.07 17.9832
1412.15 25.4525
1412.24 38.4922
1412.28 48.9558
1412.32 63.4256
1412.36 85.0789
1412.40 116.913
1412.44 167.364
1412.48 243.731
1412.54 406.395
1412.60 530.796
1412.66 445.541
1412.72 292.754
1412.75 220.700
1412.79 170.722
1412.86 109.623
1412.93 76.2927
1413.01 57.0122
1413.08 44.6379
1413.15 36.4344
1413.30 26.3199
1413.44 20.5628
1413.59 16.9427
1413.88 12.7659
1414.17 10.4737
1414.46 9.05414
1414.75 8.09595
1415.03 7.40900
1415.61 6.47926
1416.19 5.87073
1416.77 5.42471
1417.35 5.06886
1418.51 4.48159
1419.09 4.21511
1419.67 3.97088
1419.96 3.87379
1420.25 3.82328
1420.54 3.88160
1420.83 4.20893
1421.12 5.29367
1421.26 6.56294
1421.41 8.99971
1421.48 11.0706
1421.55 14.1037
1421.63 18.8496
1421.70 26.4295
1421.77 39.6931
1421.81 49.9108
1421.84 64.1549
1421.88 84.5203
1421.92 114.380
1421.95 159.031
1421.99 225.790
1422.04 381.717
1422.10 505.161
1422.16 427.742
1422.21 283.222
1422.27 177.223
1422.34 119.620
1422.40 86.0935
1422.46 65.8986
1422.52 52.5046
1422.58 43.4468
1422.70 32.0053
1422.83 25.3441
1422.95 21.0906
1423.20 16.1134
1423.44 13.3443
1423.69 11.6183
1423.93 10.4514
1424.18 9.61759
1424.67 8.50262
1425.16 7.79796
1425.65 7.31158
1426.14 6.95491
1427.13 6.46345
1428.11 6.13739
1430.07 5.71826
1432.04 5.44211
1434.00 5.21753
1434.99 5.10306
1435.48 5.04038
1435.97 4.97198
1436.46 4.90026
1436.71 4.87010
1436.95 4.86062
1437.20 4.92386
1437.32 5.03516
1437.44 5.28456
1437.57 5.88579
1437.63 6.50055
1437.69 7.55715
1437.75 9.59288
1437.81 13.8460
1437.84 17.9236
1437.87 24.4068
1437.90 35.9823
1437.92 44.5083
1437.93 55.7291
1437.95 72.1864
1437.97 91.7200
1438.00 118.996
1438.02 115.229
1438.03 101.004
1438.07 68.7071
1438.11 43.1818
1438.15 29.7290
1438.19 22.2990
1438.23 17.9444
1438.27 15.0644
1438.31 13.1505
1438.38 10.7386
1438.46 9.34367
1438.54 8.45602
1438.70 7.41629
1438.86 6.83779
1439.02 6.47888
1439.33 6.05936
1439.65 5.82270
1439.97 5.67128
1440.60 5.48660
1441.23 5.37810
1441.86 5.31510
1442.18 5.30549
1442.50 5.33633
1442.66 5.39759
1442.81 5.56435
1442.89 5.76046
1442.97 6.17523
1443.01 6.57865
1443.05 7.24641
1443.09 8.49777
1443.13 10.8197
1443.17 14.2530
1443.20 16.4558
1443.24 14.1484
1443.27 10.8124
1443.31 8.57164
1443.34 7.36949
1443.38 6.67866
1443.42 6.25666
1443.49 5.79736
1443.56 5.56829
1443.70 5.35599
1443.85 5.26140
1444.14 5.17521
1444.43 5.13293
1445.00 5.08383
1445.58 5.05027
1447.89 4.95652
1450.19 4.88678
1452.50 4.82866
1454.81 4.77813
1457.12 4.73385
1459.42 4.70106
1460.00 4.70059
1460.58 4.71701
1460.87 4.74696
1461.15 4.83252
1461.30 4.94212
1461.44 5.20542
1461.51 5.49824
1461.59 6.09416
1461.62 6.64621
1461.66 7.55459
1461.69 9.14279
1461.73 12.0079
1461.77 16.5131
1461.80 19.4150
1461.84 16.3787
1461.87 12.0061
1461.90 9.64000
1461.93 8.18675
1461.95 7.21964
1461.98 6.60253
1462.04 5.86173
1462.09 5.47243
1462.20 5.09098
1462.31 4.91990
1462.53 4.77414
1462.74 4.71409
1463.18 4.66319
1463.62 4.63982
1465.36 4.59579
1468.85 4.53951
1470.59 4.51526
1472.34 4.49565
1473.21 4.49120
1474.08 4.50075
1474.52 4.52361
1474.95 4.59426
1475.17 4.68942
1475.39 4.93197
1475.50 5.22110
1475.61 5.86643
1475.66 6.53768
1475.72 7.75702
1475.75 8.82077
1475.77 10.3523
1475.80 12.6857
1475.83 16.2477
1475.86 23.3483
1475.90 28.0897
1475.94 23.3506
1475.97 16.2501
1476.01 11.6143
1476.05 9.10980
1476.09 7.66467
1476.12 6.78020
1476.20 5.81810
1476.27 5.34112
1476.42 4.90554
1476.57 4.72225
1476.87 4.57263
1477.16 4.51484
1477.76 4.47374
1478.35 4.46944
1478.94 4.49658
1479.24 4.53257
1479.54 4.60280
1479.84 4.75417
1479.98 4.90160
1480.13 5.15680
1480.28 5.66149
1480.36 6.11436
1480.43 6.85118
1480.50 8.16182
1480.54 9.23180
1480.58 10.8057
1480.61 13.2341
1480.65 17.1957
1480.69 24.0417
1480.73 36.2148
1480.76 55.7749
1480.80 68.4283
1480.84 55.2218
1480.88 36.2106
1480.90 27.2543
1480.92 21.3740
1480.97 14.4923
1481.02 10.9021
1481.07 8.92394
1481.12 7.69001
1481.17 6.90305
1481.26 5.97423
1481.36 5.46579
1481.46 5.16361
1481.65 4.83197
1481.84 4.66400
1482.03 4.56666
1482.42 4.46231
1482.81 4.40860
1483.19 4.37576
1483.96 4.33584
1485.51 4.28960
1487.05 4.25545
1490.14 4.19626
1491.69 4.18088
1492.07 4.18939
1492.46 4.22583
1492.65 4.27896
1492.84 4.41720
1492.94 4.58304
1493.04 4.94464
1493.09 5.31810
1493.13 5.98161
